slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2618,21,34,1,2,16,17,3,11,7,2,3,3,1,7.0,54.2,2024-11-13
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1947,18,29,8,16,6,9,1,5,2,1,3,1,3,13.0,40.2,2024-11-13
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,2123,12,19,5,6,7,9,1,8,10,0,0,1,3,24.0,34.6,2024-11-13
poolejo01,Jordan Poole,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1997,15,22,6,9,6,6,0,2,6,2,0,3,5,-6.0,34.4,2024-11-13
townska01,Karl-Anthony Towns,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,2344,18,30,6,12,4,8,1,9,3,3,0,4,5,4.0,33.1,2024-11-13
willija06,Jalen Williams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1875,10,18,4,7,7,7,1,5,7,4,2,2,1,13.0,32.5,2024-11-13
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2216,13,22,4,7,5,8,1,11,14,1,0,6,2,3.0,31.6,2024-11-13
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1919,11,17,1,2,6,8,1,5,10,2,1,3,3,19.0,28.4,2024-11-13
lavinza01,Zach LaVine,Team.CHICAGO_BULLS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,2177,12,17,4,8,3,6,1,6,8,2,1,6,1,21.0,27.1,2024-11-13
lopezbr01,Brook Lopez,Team.MILWAUKEE_BUCKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2423,9,17,5,8,6,8,3,5,0,3,5,2,3,-8.0,26.8,2024-11-13
mccaija01,Jared McCain,Team.PHILADELPHIA_76ERS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2288,12,26,6,13,4,4,0,2,10,2,0,3,1,-11.0,26.8,2024-11-13
okogijo01,Josh Okogie,Team.PHOENIX_SUNS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,1685,10,15,3,4,2,3,6,2,1,2,0,0,1,-8.0,25.2,2024-11-13
pritcpa01,Payton Pritchard,Team.BOSTON_CELTICS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,2173,8,13,5,9,2,4,2,4,8,2,1,1,3,14.0,25.0,2024-11-13
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2063,9,21,5,13,0,0,2,11,9,2,0,0,1,13.0,24.5,2024-11-13
cunnica01,Cade Cunningham,Team.DETROIT_PISTONS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2609,13,34,5,10,4,4,2,5,11,2,3,6,4,-4.0,23.5,2024-11-13
clingdo01,Donovan Clingan,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1888,6,10,0,0,5,5,6,6,1,0,8,1,3,15.0,22.5,2024-11-13
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1957,12,25,3,7,2,3,0,5,5,2,2,2,0,18.0,22.3,2024-11-13
hachiru01,Rui Hachimura,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2147,6,7,3,4,4,5,3,4,3,1,1,1,1,7.0,21.8,2024-11-13
