slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2203,11,19,5,8,12,13,0,5,11,3,0,3,2,10.0,38.1,2023-12-17
jonesty01,Tyus Jones,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,2311,9,15,4,6,0,0,0,4,11,6,1,1,0,6.0,29.7,2023-12-17
gaffoda01,Daniel Gafford,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,2106,10,13,0,0,6,7,7,10,3,0,2,1,4,4.0,29.3,2023-12-17
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,2039,12,20,5,8,2,2,1,4,6,1,1,2,4,11.0,26.0,2023-12-17
grantje01,Jerami Grant,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2448,11,19,3,9,5,5,1,6,6,1,0,3,4,-13.0,24.2,2023-12-17
wiggian01,Andrew Wiggins,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1760,9,12,4,6,3,4,0,7,2,1,1,0,2,-3.0,24.2,2023-12-17
banchpa01,Paolo Banchero,Team.ORLANDO_MAGIC,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2145,14,30,4,10,4,6,2,8,1,2,0,4,0,-11.0,22.3,2023-12-17
ingrabr01,Brandon Ingram,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1614,10,17,5,7,1,1,0,3,4,1,1,1,1,23.0,22.1,2023-12-17
thompkl01,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1748,11,16,5,10,1,1,0,4,1,1,0,1,3,-5.0,21.9,2023-12-17
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1580,10,15,6,7,3,3,0,2,2,1,0,3,2,21.0,21.7,2023-12-17
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2090,11,24,0,2,6,9,3,2,5,1,1,2,1,-2.0,19.9,2023-12-17
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2357,8,16,4,8,2,2,1,1,6,1,2,1,2,-6.0,19.8,2023-12-17
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1841,8,15,0,3,4,6,2,6,5,1,1,0,4,-7.0,18.7,2023-12-17
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1867,6,13,2,6,3,4,1,12,4,1,4,3,2,-14.0,17.0,2023-12-17
jackstr02,Trayce Jackson-Davis,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1061,6,9,0,0,2,2,5,3,3,2,1,2,2,8.0,16.5,2023-12-17
alvarjo01,Jose Alvarado,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1300,5,7,3,5,3,4,0,3,4,1,0,1,0,15.0,16.4,2023-12-17
valanjo01,Jonas Valančiūnas,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1387,6,12,1,4,2,3,3,12,3,1,1,1,3,25.0,15.9,2023-12-17
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2484,10,24,3,11,4,5,0,4,8,1,1,5,4,2.0,15.7,2023-12-17
champju02,Julian Champagnie,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,826,5,6,5,6,0,0,1,0,1,0,2,0,0,-12.0,15.6,2023-12-17
willizi01,Zion Williamson,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1553,7,12,0,1,1,4,5,3,3,2,1,1,2,5.0,15.6,2023-12-17
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1852,8,21,4,6,3,4,3,5,3,0,1,1,3,9.0,15.3,2023-12-17
greenja05,Jalen Green,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1730,6,11,2,4,2,2,0,2,7,0,0,1,0,-8.0,15.2,2023-12-17
simonan01,Anfernee Simons,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2135,9,20,0,5,6,6,0,3,7,1,0,4,3,-1.0,15.2,2023-12-17
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2350,10,22,1,3,5,11,6,11,3,0,0,6,3,11.0,14.6,2023-12-17
greenje02,Jeff Green,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1039,4,5,1,1,7,8,0,0,1,0,0,1,0,-2.0,13.4,2023-12-17
lopezbr01,Brook Lopez,Team.MILWAUKEE_BUCKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1880,6,13,3,8,3,3,1,5,0,0,1,0,2,6.0,13.4,2023-12-17
murphtr02,Trey Murphy III,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1482,5,10,2,5,2,3,0,4,4,1,0,0,1,27.0,13.2,2023-12-17
brookdi01,Dillon Brooks,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2092,7,12,2,4,2,2,1,3,1,2,0,2,4,-15.0,13.1,2023-12-17
marshna01,Naji Marshall,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1176,4,6,3,4,0,2,0,3,7,2,0,2,3,32.0,12.2,2023-12-17
allengr01,Grayson Allen,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1997,2,8,1,6,6,6,1,3,3,2,2,1,2,-4.0,11.5,2023-12-17
smithja05,Jabari Smith Jr.,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1677,7,13,1,4,1,1,0,5,2,0,1,0,5,-4.0,11.3,2023-12-17
easonta01,Tari Eason,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1799,5,8,1,2,0,0,0,6,1,2,0,0,2,-4.0,11.1,2023-12-17
eubandr01,Drew Eubanks,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1046,5,7,0,0,2,2,1,4,0,1,1,2,0,10.0,10.7,2023-12-17
portibo01,Bobby Portis,Team.MILWAUKEE_BUCKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1496,5,7,1,2,0,0,4,2,0,0,0,0,3,7.0,10.3,2023-12-17
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1643,4,9,1,5,1,1,0,5,4,1,3,2,1,7.0,10.3,2023-12-17
hendesc01,Scoot Henderson,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1306,4,9,1,4,5,5,0,1,2,1,0,1,2,0.0,10.2,2023-12-17
camarto01,Toumani Camara,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1343,3,4,3,3,2,4,1,2,0,2,0,1,2,-5.0,10.1,2023-12-17
osmande01,Cedi Osman,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1008,5,7,1,2,3,4,0,3,0,0,0,1,2,-11.0,9.8,2023-12-17
podzibr01,Brandin Podziemski,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2004,4,8,0,2,2,2,0,5,5,1,0,1,3,1.0,9.8,2023-12-17
