slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2168,17,25,0,1,17,18,2,10,3,2,1,2,5,4.0,45.1,2023-12-20
smithja05,Jabari Smith Jr.,Team.HOUSTON_ROCKETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,2496,8,14,4,7,14,14,5,8,1,0,4,0,3,3.0,35.6,2023-12-20
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,2643,10,20,3,7,9,9,0,4,15,1,0,2,3,-2.0,31.5,2023-12-20
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1759,10,13,6,9,2,3,1,1,7,1,3,1,1,16.0,30.1,2023-12-20
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2286,13,23,3,5,2,3,5,10,6,0,2,2,2,15.0,29.0,2023-12-20
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,2249,12,22,1,6,5,5,3,7,5,1,1,0,0,7.0,28.8,2023-12-20
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,2188,10,18,5,8,5,7,0,4,14,1,0,4,4,11.0,27.0,2023-12-20
derozde01,DeMar DeRozan,Team.CHICAGO_BULLS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2153,12,16,0,2,3,3,0,7,9,1,1,3,3,17.0,26.5,2023-12-20
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1984,13,22,1,5,3,4,1,9,5,0,1,2,0,-4.0,25.0,2023-12-20
holidjr01,Jrue Holiday,Team.BOSTON_CELTICS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2033,7,13,4,6,3,3,2,6,10,2,1,3,1,17.0,24.2,2023-12-20
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2219,10,18,1,3,4,4,2,8,9,1,2,5,0,-11.0,23.9,2023-12-20
porzikr01,Kristaps Porziņģis,Team.BOSTON_CELTICS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1753,7,11,3,4,7,8,2,7,2,0,6,3,3,22.0,23.6,2023-12-20
hieldbu01,Buddy Hield,Team.INDIANA_PACERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1574,8,13,4,8,5,5,2,2,3,1,3,2,2,10.0,23.5,2023-12-20
