slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1615,10,14,5,6,6,6,0,6,2,4,2,1,0,32.0,32.8,2025-03-28
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1893,8,18,1,5,10,12,5,9,6,4,0,3,0,28.0,28.2,2025-03-28
randlju01,Julius Randle,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1923,9,15,2,4,5,5,1,5,8,1,1,0,1,7.0,27.2,2025-03-28
gilleco01,Collin Gillespie,Team.PHOENIX_SUNS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1574,9,11,4,5,0,0,1,4,10,1,0,1,0,-7.0,26.8,2025-03-28
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,2140,12,24,3,8,11,13,2,3,3,1,0,3,5,-16.0,25.6,2025-03-28
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,2092,11,17,0,3,8,11,1,8,7,0,0,2,5,-6.0,25.3,2025-03-28
poeltja01,Jakob Poeltl,Team.TORONTO_RAPTORS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1567,12,14,0,0,0,1,3,9,3,0,1,1,1,9.0,24.8,2025-03-28
hardati02,Tim Hardaway Jr.,Team.DETROIT_PISTONS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1989,10,18,7,11,5,5,0,1,3,0,0,1,3,14.0,23.6,2025-03-28
anunoog01,OG Anunoby,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,2154,9,21,3,10,10,10,0,2,2,3,0,1,4,-2.0,22.3,2025-03-28
hartjo01,Josh Hart,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,2512,5,8,0,2,3,5,4,10,8,2,1,1,2,3.0,20.9,2025-03-28
willima07,Mark Williams,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1765,9,9,0,0,0,0,1,11,5,0,1,2,2,-4.0,20.7,2025-03-28
zubaciv01,Ivica Zubac,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1474,9,9,0,0,3,4,0,12,1,0,1,1,3,32.0,20.7,2025-03-28
bridgmi01,Mikal Bridges,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,2273,12,24,2,6,0,0,0,3,5,2,0,1,0,3.0,19.4,2025-03-28
goberru01,Rudy Gobert,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2260,8,9,0,0,1,2,5,8,1,4,1,4,5,20.0,18.8,2025-03-28
butleji01,Jimmy Butler,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2084,6,13,1,6,5,7,7,3,4,1,0,2,0,7.0,18.1,2025-03-28
durenja01,Jalen Duren,Team.DETROIT_PISTONS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1648,6,9,0,0,4,6,6,7,0,1,1,0,4,15.0,17.7,2025-03-28
onealro01,Royce O'Neale,Team.PHOENIX_SUNS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1440,7,12,7,12,0,0,0,2,2,0,0,0,0,-4.0,17.4,2025-03-28
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2034,7,21,5,16,4,5,0,4,6,3,0,1,2,10.0,17.3,2025-03-28
beaslma01,Malik Beasley,Team.DETROIT_PISTONS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2178,4,10,3,5,8,8,3,1,4,1,0,1,4,7.0,17.2,2025-03-28
brownbr01,Bruce Brown,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1942,6,11,2,4,4,4,2,5,1,2,2,1,4,-7.0,17.1,2025-03-28
portemi01,Michael Porter Jr.,Team.DENVER_NUGGETS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1845,7,10,4,7,2,2,0,4,4,0,4,4,4,30.0,17.0,2025-03-28
quickim01,Immanuel Quickley,Team.TORONTO_RAPTORS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1638,6,15,5,8,2,2,0,1,9,1,0,1,2,9.0,16.7,2025-03-28
thompau01,Ausar Thompson,Team.DETROIT_PISTONS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1899,8,18,0,2,2,2,3,7,2,2,4,2,2,15.0,16.2,2025-03-28
schrode01,Dennis Schröder,Team.DETROIT_PISTONS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2352,5,14,1,5,6,7,2,5,10,1,0,2,5,16.0,15.7,2025-03-28
