slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2275,17,26,4,6,10,10,0,4,6,3,1,2,1,18.0,43.3,2025-03-15
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2354,16,30,1,8,7,7,3,10,9,1,2,3,3,6.0,35.0,2025-03-15
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2194,9,16,2,6,4,5,0,6,15,5,0,0,1,12.0,32.9,2025-03-15
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2073,14,19,0,0,6,6,1,9,7,1,3,6,6,2.0,29.3,2025-03-15
nesmiaa01,Aaron Nesmith,Team.INDIANA_PACERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2166,11,16,6,7,2,2,2,2,2,1,0,0,3,27.0,26.4,2025-03-15
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2193,9,16,3,8,3,3,3,3,7,4,0,3,2,19.0,24.5,2025-03-15
sarral01,Alex Sarr,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,1904,12,28,5,9,5,5,4,2,5,1,1,2,4,8.0,24.2,2025-03-15
jacksja02,Jaren Jackson Jr.,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1977,13,18,1,4,4,4,1,5,1,0,2,3,3,11.0,23.7,2025-03-15
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2193,7,15,6,12,5,5,1,9,8,0,0,2,3,-10.0,23.1,2025-03-15
townska01,Karl-Anthony Towns,Team.NEW_YORK_KNICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1790,12,21,3,5,2,2,5,7,3,0,1,2,6,-1.0,23.1,2025-03-15
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,2230,9,18,0,1,6,8,4,11,4,2,2,3,2,12.0,22.7,2025-03-15
banede01,Desmond Bane,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1827,9,16,4,5,0,0,0,10,8,2,0,2,1,32.0,22.6,2025-03-15
pritcpa01,Payton Pritchard,Team.BOSTON_CELTICS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1978,7,11,5,8,3,4,2,4,3,2,0,2,1,6.0,21.0,2025-03-15
anunoog01,OG Anunoby,Team.NEW_YORK_KNICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2299,7,15,2,3,7,9,3,6,2,3,1,2,3,-1.0,20.3,2025-03-15
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2001,10,22,5,12,1,1,1,6,9,1,0,4,1,16.0,20.0,2025-03-15
georgky01,Kyshawn George,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2397,6,11,4,8,3,4,1,6,5,3,1,2,4,-3.0,19.4,2025-03-15
schrode01,Dennis Schröder,Team.DETROIT_PISTONS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1607,6,12,4,8,1,2,0,3,11,1,0,0,2,21.0,19.4,2025-03-15
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,2100,8,20,4,13,8,9,0,7,5,0,1,3,2,-5.0,19.3,2025-03-15
brownbr01,Bruce Brown,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1947,8,13,1,3,2,2,2,4,6,0,0,0,3,3.0,18.7,2025-03-15
johnske04,Keldon Johnson,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1797,7,12,3,4,2,3,2,3,2,3,0,1,0,7.0,18.7,2025-03-15
champju01,Justin Champagnie,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2347,6,10,2,5,2,2,3,10,2,2,0,1,1,13.0,18.5,2025-03-15
westbru01,Russell Westbrook,Team.DENVER_NUGGETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2218,9,19,4,8,0,0,0,4,11,1,0,3,2,0.0,18.4,2025-03-15
