slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
roziete01,Terry Rozier,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,2354,14,22,8,12,6,6,1,3,8,1,0,0,0,-1.0,40.4,2023-12-29
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2003,14,20,2,3,10,10,0,4,3,2,1,1,3,21.0,35.4,2023-12-29
allenja01,Jarrett Allen,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2429,15,17,0,0,0,0,3,9,6,0,2,0,2,-12.0,33.7,2023-12-29
maxeyty01,Tyrese Maxey,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,2482,13,26,2,9,14,15,1,3,4,0,1,1,1,0.0,32.3,2023-12-29
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2162,14,23,2,10,4,4,1,5,9,2,1,2,3,3.0,31.5,2023-12-29
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2194,14,22,0,1,6,7,2,14,5,1,0,3,2,12.0,30.1,2023-12-29
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2201,10,18,5,7,10,10,0,4,7,0,1,2,4,11.0,29.6,2023-12-29
randlju01,Julius Randle,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,2186,16,25,0,4,6,8,3,9,6,0,1,5,5,0.0,28.8,2023-12-29
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2556,9,16,8,12,7,8,0,3,10,1,1,5,3,-3.0,28.4,2023-12-29
wagnefr01,Franz Wagner,Team.ORLANDO_MAGIC,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,2363,11,19,3,5,7,7,2,7,2,4,1,4,1,15.0,28.3,2023-12-29
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2446,10,20,8,16,3,7,1,4,8,5,0,3,3,9.0,27.7,2023-12-29
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2321,8,11,3,3,2,2,1,3,11,1,3,1,2,10.0,27.1,2023-12-29
greenja05,Jalen Green,Team.HOUSTON_ROCKETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2187,12,19,5,9,2,4,0,6,4,0,0,1,0,-7.0,25.3,2023-12-29
johnske04,Keldon Johnson,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1932,9,18,3,8,8,11,2,5,7,1,0,1,4,6.0,25.0,2023-12-29
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2291,10,24,7,15,3,4,3,7,5,1,3,2,2,-3.0,24.8,2023-12-29
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2060,12,16,1,2,3,4,3,4,8,1,1,5,6,12.0,24.4,2023-12-29
walkeja01,Jabari Walker,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1785,7,11,1,2,10,13,6,3,1,1,1,1,4,12.0,23.8,2023-12-29
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2054,9,16,2,6,11,11,0,2,4,0,0,2,3,14.0,23.6,2023-12-29
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2108,12,17,0,0,1,4,2,8,7,0,0,1,2,-4.0,23.6,2023-12-29
