slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
clarkjo01,Jordan Clarkson,Team.UTAH_JAZZ,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2179,13,26,4,9,8,9,2,8,7,1,0,1,1,21.0,32.9,2024-03-04
whiteco01,Coby White,Team.CHICAGO_BULLS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2612,14,19,5,9,4,5,0,5,7,1,0,3,3,4.0,32.1,2024-03-04
derozde01,DeMar DeRozan,Team.CHICAGO_BULLS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2269,10,12,2,3,11,12,0,0,4,2,0,2,1,-3.0,30.6,2024-03-04
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2491,12,22,4,9,13,13,0,4,4,1,0,4,3,6.0,30.2,2024-03-04
sextoco01,Collin Sexton,Team.UTAH_JAZZ,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2026,11,19,4,7,3,3,2,1,7,2,0,1,2,18.0,26.9,2024-03-04
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1813,7,12,0,0,10,11,4,8,4,1,3,2,1,10.0,26.7,2024-03-04
simonan01,Anfernee Simons,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2581,13,26,5,13,3,3,0,5,14,0,0,4,4,1.0,26.7,2024-03-04
goberru01,Rudy Gobert,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2341,9,10,0,0,7,7,5,11,0,1,3,3,6,-4.0,26.1,2024-03-04
poolejo01,Jordan Poole,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1732,11,18,6,10,4,4,0,1,2,2,1,3,2,-17.0,24.4,2024-03-04
portibo01,Bobby Portis,Team.MILWAUKEE_BUCKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1797,12,18,2,3,2,2,1,15,2,0,0,1,4,14.0,24.2,2024-03-04
hardeja01,James Harden,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2232,9,16,5,10,6,9,0,4,8,0,1,3,2,-4.0,23.9,2024-03-04
jonesty01,Tyus Jones,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1800,8,11,5,8,0,0,1,4,6,1,0,0,1,-6.0,23.2,2024-03-04
