slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2103,17,29,3,6,11,13,3,11,8,3,0,3,2,25.0,43.9,2024-12-08
schrode01,Dennis Schröder,Team.BROOKLYN_NETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2013,13,19,4,7,4,5,0,3,11,0,0,0,3,6.0,32.9,2024-12-08
mccontj01,T.J. McConnell,Team.INDIANA_PACERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1549,14,19,0,3,2,2,0,1,6,2,2,0,1,1.0,29.8,2024-12-08
herroty01,Tyler Herro,Team.MIAMI_HEAT,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2152,10,19,5,9,9,9,2,4,7,0,0,2,2,5.0,29.4,2024-12-08
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,2281,14,22,0,0,6,10,2,9,4,1,3,3,2,10.0,28.8,2024-12-08
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1929,10,21,1,4,9,9,2,9,1,2,5,1,1,4.0,28.2,2024-12-08
russeda01,D'Angelo Russell,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2025,9,17,5,10,5,6,0,5,14,1,0,2,4,29.0,28.0,2024-12-08
claxtni01,Nic Claxton,Team.BROOKLYN_NETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1958,9,14,0,1,3,3,3,7,4,3,2,0,3,3.0,25.0,2024-12-08
huertke01,Kevin Huerter,Team.SACRAMENTO_KINGS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1347,10,14,6,9,0,0,0,5,4,1,1,0,3,35.0,25.0,2024-12-08
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2076,8,18,5,11,9,11,0,4,8,1,0,3,0,14.0,24.6,2024-12-08
