slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2397,15,29,2,9,13,16,0,4,14,2,0,2,1,-1.0,40.1,2023-11-30
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,2384,15,28,6,16,8,12,0,2,10,3,1,2,0,-6.0,38.1,2023-11-30
brunsja01,Jalen Brunson,Team.NEW_YORK_KNICKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2396,13,24,7,12,9,10,2,4,8,1,0,1,3,11.0,37.0,2023-11-30
roziete01,Terry Rozier,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,2399,13,25,7,9,4,4,0,4,13,2,0,3,1,2.0,33.6,2023-11-30
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2096,11,18,1,4,10,10,0,4,7,1,0,0,4,15.0,30.3,2023-11-30
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2159,11,18,0,1,9,10,1,13,2,2,0,0,1,-12.0,30.0,2023-11-30
sochaje01,Jeremy Sochan,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,2148,12,14,3,3,6,6,3,5,6,1,0,5,5,-4.0,29.8,2023-11-30
butleji01,Jimmy Butler,Team.MIAMI_HEAT,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2279,9,19,0,1,18,20,4,7,3,0,0,3,1,-3.0,29.1,2023-11-30
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2332,11,17,0,1,4,4,6,8,5,2,5,5,5,-8.0,27.1,2023-11-30
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2191,12,22,4,7,4,5,4,7,4,2,1,4,3,9.0,26.2,2023-11-30
