slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2179,15,21,0,0,5,9,3,12,10,0,0,2,2,2.0,34.6,2024-04-02
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2255,18,32,1,6,5,6,4,12,6,1,2,4,2,5.0,34.6,2024-04-02
roziete01,Terry Rozier,Team.MIAMI_HEAT,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,2094,10,15,8,11,6,6,0,5,3,0,1,3,0,10.0,28.8,2024-04-02
allenja01,Jarrett Allen,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,1992,8,11,0,0,5,6,4,8,5,1,0,0,0,26.0,25.8,2024-04-02
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2352,11,22,5,11,3,4,1,11,11,0,0,5,1,9.0,24.9,2024-04-02
gordoaa01,Aaron Gordon,Team.DENVER_NUGGETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1983,9,12,2,4,3,3,2,5,4,1,1,0,3,11.0,24.4,2024-04-02
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2091,8,17,0,3,6,10,7,13,9,2,0,4,1,-2.0,24.4,2024-04-02
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1727,10,12,1,1,2,5,0,4,9,0,0,1,0,13.0,23.9,2024-04-02
divindo01,Donte DiVincenzo,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,2115,11,21,6,15,3,3,0,4,4,4,0,4,3,-17.0,23.5,2024-04-02
barrerj01,RJ Barrett,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1587,11,18,2,3,4,7,0,6,6,0,0,0,3,-9.0,23.4,2024-04-02
mobleev01,Evan Mobley,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,1868,9,14,1,2,2,3,3,4,5,2,2,1,2,11.0,22.8,2024-04-02
leverca01,Caris LeVert,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2042,9,13,2,3,6,7,0,6,5,1,1,4,2,17.0,22.3,2024-04-02
kispeco01,Corey Kispert,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2284,10,18,4,11,3,4,1,6,0,1,1,0,0,5.0,22.2,2024-04-02
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2037,9,29,2,11,3,6,5,10,8,1,9,2,3,-9.0,21.3,2024-04-02
reidna01,Naz Reid,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2039,10,17,3,5,2,2,1,5,2,2,1,3,1,5.0,20.0,2024-04-02
oubreke01,Kelly Oubre Jr.,Team.PHILADELPHIA_76ERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2205,8,16,4,7,5,5,2,4,2,1,1,2,2,8.0,19.9,2024-04-02
anderky01,Kyle Anderson,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1809,6,8,1,2,0,0,1,5,9,2,2,2,1,8.0,19.3,2024-04-02
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1761,6,14,0,3,12,12,1,5,7,3,0,6,4,-2.0,19.1,2024-04-02
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2435,9,20,4,13,0,1,2,3,5,5,0,1,5,2.0,19.0,2024-04-02
middlkh01,Khris Middleton,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1851,9,19,3,8,3,4,3,6,6,2,0,4,3,-14.0,18.8,2024-04-02
sensabr01,Brice Sensabaugh,Team.UTAH_JAZZ,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1824,8,14,6,9,0,0,1,6,4,1,0,2,3,-13.0,18.5,2024-04-02
butleja02,Jared Butler,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1049,7,10,3,3,0,0,1,2,3,2,0,0,0,-2.0,18.2,2024-04-02
avdijde01,Deni Avdija,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2329,10,17,0,5,3,4,1,7,5,1,1,3,4,9.0,18.1,2024-04-02
irvinky01,Kyrie Irving,Team.DALLAS_MAVERICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2328,10,19,4,8,3,3,0,1,2,3,1,4,3,6.0,17.9,2024-04-02
russeda01,D'Angelo Russell,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1953,9,17,7,14,0,0,0,2,7,0,0,4,1,23.0,17.8,2024-04-02
jonestr01,Tre Jones,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1938,4,11,2,5,0,0,3,9,11,1,1,0,1,13.0,17.7,2024-04-02
quickim01,Immanuel Quickley,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1630,7,12,3,7,3,3,0,3,6,1,0,3,1,-8.0,17.1,2024-04-02
poolejo01,Jordan Poole,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2118,6,14,1,6,3,3,0,4,13,2,0,3,3,7.0,16.7,2024-04-02
wiggian01,Andrew Wiggins,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1964,8,16,3,5,4,4,2,2,2,1,1,3,1,3.0,16.7,2024-04-02
strusma01,Max Strus,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,1961,4,8,3,7,4,4,0,4,6,2,0,2,1,15.0,16.0,2024-04-02
mcbrimi01,Miles McBride,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,2685,9,16,4,8,2,2,0,2,2,0,1,2,3,-4.0,15.9,2024-04-02
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1845,5,8,0,1,1,1,3,5,6,4,1,3,3,-4.0,15.7,2024-04-02
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2028,6,20,1,7,7,7,0,3,7,1,1,0,2,13.0,15.1,2024-04-02
hachiru01,Rui Hachimura,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1553,6,9,2,4,0,0,1,3,4,1,0,0,1,6.0,15.1,2024-04-02
lylestr01,Trey Lyles,Team.SACRAMENTO_KINGS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1565,6,11,3,8,0,1,2,2,5,1,1,1,1,14.0,15.1,2024-04-02
holmgch01,Chet Holmgren,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1746,7,14,3,6,5,5,1,6,1,0,2,3,4,-11.0,15.0,2024-04-02
merrisa01,Sam Merrill,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,1922,6,13,6,12,0,0,1,3,5,0,0,1,1,15.0,15.0,2024-04-02
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1952,6,9,0,0,3,4,2,7,1,1,0,1,0,13.0,14.9,2024-04-02
connapa01,Pat Connaughton,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1749,4,11,3,10,4,4,3,5,5,0,1,1,2,4.0,14.9,2024-04-02
olynyke01,Kelly Olynyk,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1610,6,10,0,2,2,2,2,5,4,1,2,1,4,-18.0,14.9,2024-04-02
dortlu01,Luguentz Dort,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1994,5,10,3,6,2,4,2,6,3,2,2,3,1,6.0,14.5,2024-04-02
georgpa01,Paul George,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,1765,5,12,2,5,6,6,1,3,1,2,0,1,1,-7.0,14.5,2024-04-02
edwaran01,Anthony Edwards,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2172,5,16,0,6,11,11,1,4,3,2,0,3,1,0.0,14.4,2024-04-02
chrisma02,Max Christie,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1210,5,10,2,4,0,0,2,5,3,2,1,0,1,8.0,14.3,2024-04-02
greenja05,Jalen Green,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2295,10,22,2,11,4,4,1,4,6,0,0,5,4,-1.0,14.1,2024-04-02
conlemi01,Mike Conley,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1787,4,7,3,4,3,3,0,2,6,3,0,4,2,5.0,13.7,2024-04-02
joeis01,Isaiah Joe,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1673,4,13,4,11,2,2,1,3,7,2,1,2,0,-3.0,13.7,2024-04-02
smithja05,Jabari Smith Jr.,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2156,7,14,2,8,2,2,1,7,3,0,0,1,3,-13.0,13.7,2024-04-02
highsha01,Haywood Highsmith,Team.MIAMI_HEAT,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1684,6,11,2,4,0,0,4,4,1,1,0,0,2,-1.0,13.6,2024-04-02
powelno01,Norman Powell,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,1701,4,7,3,4,6,6,0,2,1,1,0,2,1,-3.0,13.6,2024-04-02
hendrta01,Taylor Hendricks,Team.UTAH_JAZZ,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1652,7,13,4,6,0,0,1,2,1,2,0,1,3,-7.0,13.5,2024-04-02
portemi01,Michael Porter Jr.,Team.DENVER_NUGGETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2114,5,16,3,8,2,3,2,14,3,1,1,1,1,-3.0,13.4,2024-04-02
branhma01,Malaki Branham,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2225,10,19,3,8,1,2,0,3,1,0,0,1,4,-3.0,13.3,2024-04-02
mitchda01,Davion Mitchell,Team.SACRAMENTO_KINGS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1523,5,10,4,7,0,0,2,2,3,0,0,0,0,16.0,13.1,2024-04-02
harrito02,Tobias Harris,Team.PHILADELPHIA_76ERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2099,5,14,5,8,3,4,0,6,4,0,1,1,3,1.0,12.9,2024-04-02
thompam01,Amen Thompson,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1525,4,9,0,0,1,3,4,5,4,3,0,0,2,-15.0,12.8,2024-04-02
murrake02,Keegan Murray,Team.SACRAMENTO_KINGS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2273,8,18,2,7,1,1,2,3,2,1,1,2,1,3.0,12.6,2024-04-02
paulch01,Chris Paul,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1175,6,11,2,3,0,0,0,1,5,0,0,0,0,8.0,12.5,2024-04-02
reedpa01,Paul Reed,Team.PHILADELPHIA_76ERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1114,6,8,0,0,0,0,2,7,1,0,1,1,1,6.0,12.3,2024-04-02
washipj01,P.J. Washington,Team.DALLAS_MAVERICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2141,8,19,3,10,1,2,0,5,0,3,1,2,1,-7.0,12.3,2024-04-02
wiggiaa01,Aaron Wiggins,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1932,5,13,0,2,5,5,2,2,1,3,1,0,5,3.0,12.3,2024-04-02
bogdabo02,Bojan Bogdanović,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1166,6,10,1,4,3,4,2,4,0,0,0,1,1,0.0,12.2,2024-04-02
mclaujo01,Jordan McLaughlin,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1093,4,7,3,4,0,0,0,1,7,0,0,1,0,17.0,11.9,2024-04-02
goberru01,Rudy Gobert,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2112,4,7,0,0,4,6,1,13,0,0,2,1,3,-8.0,11.7,2024-04-02
portibo01,Bobby Portis,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1529,6,14,0,3,0,0,5,7,3,0,1,1,1,3.0,11.6,2024-04-02
butleji01,Jimmy Butler,Team.MIAMI_HEAT,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,2321,5,12,1,3,6,6,1,4,6,0,0,4,3,10.0,11.5,2024-04-02
payneca01,Cameron Payne,Team.PHILADELPHIA_76ERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1777,4,11,2,5,0,0,3,7,5,1,0,0,3,-1.0,11.4,2024-04-02
vukcetr01,Tristan Vukcevic,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1862,5,11,1,6,3,3,1,6,3,1,0,1,4,6.0,11.3,2024-04-02
colliza01,Zach Collins,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1056,6,11,1,3,0,1,1,7,2,0,1,0,3,1.0,11.0,2024-04-02
brunsja01,Jalen Brunson,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,2179,5,18,1,6,9,10,0,2,10,0,0,5,2,-9.0,10.8,2024-04-02
princta02,Taurean Prince,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1451,3,8,2,2,0,0,2,3,5,2,1,1,2,13.0,10.3,2024-04-02
gaffoda01,Daniel Gafford,Team.DALLAS_MAVERICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1623,5,8,0,0,0,0,3,5,3,1,0,1,5,0.0,10.1,2024-04-02
samanlu01,Luka Šamanić,Team.UTAH_JAZZ,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1122,3,6,1,4,5,7,0,5,1,0,1,1,1,-8.0,9.7,2024-04-02
hortota01,Talen Horton-Tucker,Team.UTAH_JAZZ,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,756,5,7,2,3,0,0,0,1,0,1,0,0,2,-9.0,9.6,2024-04-02
mamuksa01,Sandro Mamukelashvili,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1447,3,8,2,4,2,2,5,4,1,0,0,1,1,0.0,9.6,2024-04-02
champju02,Julian Champagnie,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2236,4,10,1,4,2,3,1,4,2,1,1,1,0,-1.0,9.2,2024-04-02
willija07,Jaylin Williams,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1706,2,8,0,5,2,2,1,5,12,1,0,2,4,1.0,9.2,2024-04-02
moodymo01,Moses Moody,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1211,4,8,4,6,0,0,0,3,0,1,0,0,2,3.0,9.1,2024-04-02
westbru01,Russell Westbrook,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,1441,7,14,2,3,4,4,0,2,2,0,0,4,5,-14.0,9.0,2024-04-02
dinwisp01,Spencer Dinwiddie,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1498,3,6,3,6,0,0,0,1,1,1,3,0,3,20.0,8.9,2024-04-02
zubaciv01,Ivica Zubac,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,1713,5,14,0,0,0,2,4,7,3,1,1,0,3,-6.0,8.9,2024-04-02
sextoco01,Collin Sexton,Team.UTAH_JAZZ,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2069,6,14,2,5,5,6,1,2,7,0,0,7,4,-7.0,8.8,2024-04-02
