slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
edwaran01,Anthony Edwards,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2254,17,29,6,13,11,11,1,5,7,0,0,2,0,6.0,42.6,2024-04-09
brunsja01,Jalen Brunson,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,2546,13,24,7,12,12,12,0,3,8,1,0,1,0,9.0,39.9,2024-04-09
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2149,12,22,4,9,9,10,2,9,8,3,2,5,4,17.0,33.5,2024-04-09
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2085,13,25,8,17,5,7,2,10,10,0,1,4,2,22.0,33.2,2024-04-09
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,2259,13,22,6,11,5,6,1,7,6,1,1,2,4,21.0,31.5,2024-04-09
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2273,11,21,2,3,16,20,1,6,4,2,2,5,2,6.0,31.0,2024-04-09
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2132,14,22,1,3,4,5,1,6,11,2,0,4,0,-6.0,31.0,2024-04-09
murphtr02,Trey Murphy III,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2272,9,17,5,12,8,8,1,7,3,2,0,0,1,22.0,29.2,2024-04-09
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2044,12,20,2,2,2,2,5,8,7,3,1,5,2,23.0,27.5,2024-04-09
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1939,7,9,6,6,3,4,0,7,8,1,2,1,2,13.0,27.4,2024-04-09
gaffoda01,Daniel Gafford,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,1485,12,12,0,0,2,4,2,5,1,1,2,0,1,11.0,27.2,2024-04-09
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1865,10,16,3,8,7,10,0,5,5,2,1,2,1,15.0,26.9,2024-04-09
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,1627,11,20,4,10,2,4,0,2,4,4,4,1,1,22.0,26.4,2024-04-09
butleji01,Jimmy Butler,Team.MIAMI_HEAT,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2641,7,14,1,3,10,13,0,8,9,3,0,3,1,2.0,25.1,2024-04-09
murrade01,Dejounte Murray,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,2922,12,31,3,12,2,2,4,9,13,4,0,4,4,4.0,25.1,2024-04-09
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2028,10,19,5,10,4,4,1,4,3,2,0,1,0,18.0,24.7,2024-04-09
goberru01,Rudy Gobert,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2301,5,9,0,0,9,13,5,11,3,2,4,1,3,12.0,24.6,2024-04-09
aytonde01,Deandre Ayton,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2139,15,22,0,1,0,0,3,10,1,1,0,3,2,-26.0,23.6,2024-04-09
derozde01,DeMar DeRozan,Team.CHICAGO_BULLS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,2540,12,22,1,3,9,11,0,5,6,0,0,4,2,-6.0,23.5,2024-04-09
olynyke01,Kelly Olynyk,Team.TORONTO_RAPTORS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2028,6,7,1,1,9,10,1,4,4,1,0,1,2,-17.0,23.0,2024-04-09
hartjo01,Josh Hart,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,2766,6,7,1,1,4,4,2,11,7,1,0,1,3,17.0,22.9,2024-04-09
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2562,12,29,7,17,2,4,0,8,6,2,0,2,2,-3.0,22.5,2024-04-09
vucevni01,Nikola Vučević,Team.CHICAGO_BULLS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,2324,12,16,2,3,0,0,2,3,1,0,1,0,2,-14.0,22.5,2024-04-09
toppiob01,Obi Toppin,Team.INDIANA_PACERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1310,10,14,3,7,0,0,1,5,2,1,1,0,3,5.0,21.3,2024-04-09
thompkl01,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1980,10,16,5,10,2,2,0,0,3,1,1,2,2,11.0,20.8,2024-04-09
reaveau01,Austin Reaves,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2094,8,15,4,7,2,3,3,4,6,0,0,0,3,0.0,20.6,2024-04-09
elliske01,Keon Ellis,Team.SACRAMENTO_KINGS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2139,9,17,8,15,0,0,2,4,5,2,2,5,5,-4.0,20.2,2024-04-09
herroty01,Tyler Herro,Team.MIAMI_HEAT,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2859,13,25,4,13,3,4,0,5,4,0,0,3,4,15.0,20.0,2024-04-09
irvinky01,Kyrie Irving,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2238,6,15,2,8,4,5,2,6,9,2,3,2,3,24.0,19.9,2024-04-09
