slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2932,18,33,3,10,8,9,1,5,11,1,0,4,4,7.0,36.0,2025-02-07
poolejo01,Jordan Poole,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2236,16,32,4,17,9,11,2,2,5,1,0,3,3,-2.0,30.5,2025-02-07
kesslwa01,Walker Kessler,Team.UTAH_JAZZ,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,2271,9,17,0,0,1,1,9,13,4,1,3,1,1,-7.0,25.4,2025-02-07
beaslma01,Malik Beasley,Team.DETROIT_PISTONS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,2279,13,23,9,19,1,3,2,1,1,0,0,1,1,10.0,25.3,2025-02-07
castlst01,Stephon Castle,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1866,10,15,3,5,10,11,1,3,2,0,0,4,2,7.0,24.3,2025-02-07
portibo01,Bobby Portis,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,2259,10,20,4,8,2,2,1,14,6,1,1,2,2,10.0,24.0,2025-02-07
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1748,5,12,1,6,14,14,1,3,6,1,0,2,1,15.0,23.0,2025-02-07
bridgmi02,Miles Bridges,Team.CHARLOTTE_HORNETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2081,10,18,3,6,2,2,1,6,2,1,1,0,0,7.0,22.0,2025-02-07
mobleev01,Evan Mobley,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2017,10,16,0,3,7,8,2,5,1,1,1,3,1,13.0,21.3,2025-02-07
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2048,12,26,4,11,5,5,0,1,5,2,0,3,3,11.0,21.2,2025-02-07
foxde01,De'Aaron Fox,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1952,9,17,2,5,2,4,0,2,6,4,0,0,3,-7.0,20.5,2025-02-07
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,2092,7,19,4,13,5,5,3,6,10,0,0,3,1,-1.0,20.0,2025-02-07
maxeyty01,Tyrese Maxey,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,2316,9,20,4,10,5,6,1,2,7,2,0,4,2,-19.0,19.6,2025-02-07
allengr01,Grayson Allen,Team.PHOENIX_SUNS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2140,7,19,7,14,0,0,2,5,6,2,1,0,2,12.0,19.5,2025-02-07
harrito02,Tobias Harris,Team.DETROIT_PISTONS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,2027,8,16,0,0,6,6,4,5,3,1,0,2,0,7.0,19.4,2025-02-07
gueyemo02,Mouhamed Gueye,Team.ATLANTA_HAWKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1374,6,11,1,5,2,2,2,10,0,2,4,0,1,22.0,18.5,2025-02-07
willija06,Jalen Williams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1991,9,19,1,3,8,10,1,4,4,0,0,3,1,9.0,17.8,2025-02-07
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2095,9,22,2,8,4,5,0,3,7,2,0,2,1,-5.0,17.2,2025-02-07
carusal01,Alex Caruso,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1218,5,7,2,4,0,0,1,5,4,3,1,0,2,11.0,17.0,2025-02-07
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1788,7,18,1,4,8,10,0,7,6,0,2,2,3,-19.0,16.9,2025-02-07
garlada01,Darius Garland,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1917,8,15,5,8,2,3,2,3,5,1,0,4,3,8.0,16.9,2025-02-07
richani01,Nick Richards,Team.PHOENIX_SUNS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1397,4,7,0,0,4,4,5,9,0,0,4,0,2,-10.0,16.9,2025-02-07
trentga02,Gary Trent Jr.,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1735,7,12,5,8,0,0,0,0,4,3,0,1,4,2.0,16.6,2025-02-07
collijo01,John Collins,Team.UTAH_JAZZ,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,2320,7,18,3,7,4,4,3,3,2,1,2,1,2,-2.0,16.2,2025-02-07
thompau01,Ausar Thompson,Team.DETROIT_PISTONS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1647,5,7,0,0,4,6,2,6,6,1,0,1,4,5.0,16.1,2025-02-07
holmeri01,Richaun Holmes,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1865,4,7,0,0,4,6,6,6,3,0,1,0,2,-20.0,15.9,2025-02-07
johnsca02,Cameron Johnson,Team.BROOKLYN_NETS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1799,6,12,3,6,3,4,2,4,3,0,1,1,1,4.0,15.6,2025-02-07
durenja01,Jalen Duren,Team.DETROIT_PISTONS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1186,5,7,0,0,3,3,5,8,7,1,0,4,6,26.0,15.5,2025-02-07
oubreke01,Kelly Oubre Jr.,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,2153,7,11,0,1,0,0,2,9,2,1,1,0,2,-9.0,15.5,2025-02-07
smithni01,Nick Smith Jr.,Team.CHARLOTTE_HORNETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2039,8,13,2,5,1,1,1,5,5,0,0,3,1,3.0,15.4,2025-02-07
wiggiaa01,Aaron Wiggins,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1991,7,14,1,5,3,3,1,2,2,1,1,0,0,9.0,15.4,2025-02-07
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2064,8,20,4,6,1,2,2,3,4,3,4,5,1,-5.0,15.3,2025-02-07
strusma01,Max Strus,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1860,6,11,5,9,0,0,1,4,3,0,0,0,1,9.0,15.3,2025-02-07
dickgr01,Gradey Dick,Team.TORONTO_RAPTORS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1669,5,9,2,3,5,6,3,4,1,0,1,1,2,-6.0,15.2,2025-02-07
daniedy01,Dyson Daniels,Team.ATLANTA_HAWKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2290,5,12,1,2,4,7,0,6,10,1,0,2,1,8.0,14.8,2025-02-07
