slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
butleji01,Jimmy Butler,Team.MIAMI_HEAT,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,2660,12,21,1,3,10,12,7,12,10,4,1,0,0,11.0,44.5,2024-12-16
hardeja01,James Harden,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1843,11,17,7,11,12,14,0,1,6,1,1,4,2,27.0,34.1,2024-12-16
georgpa01,Paul George,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2387,13,20,6,9,1,2,0,5,8,2,1,4,2,11.0,28.8,2024-12-16
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2485,12,20,1,3,3,3,4,10,6,3,0,2,3,1.0,28.6,2024-12-16
maxeyty01,Tyrese Maxey,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2397,12,28,6,12,10,13,1,4,5,4,0,4,3,18.0,28.2,2024-12-16
barrerj01,RJ Barrett,Team.TORONTO_RAPTORS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,2242,11,24,2,4,8,9,1,4,9,1,2,6,1,1.0,23.4,2024-12-16
powelno01,Norman Powell,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1708,12,16,5,7,0,0,0,4,1,1,0,1,3,33.0,23.3,2024-12-16
monkma01,Malik Monk,Team.SACRAMENTO_KINGS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2047,9,19,4,10,3,3,0,6,10,1,3,3,4,-6.0,22.6,2024-12-16
cunnica01,Cade Cunningham,Team.DETROIT_PISTONS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2539,7,17,3,6,3,5,1,10,18,0,1,4,2,9.0,22.3,2024-12-16
zubaciv01,Ivica Zubac,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1534,8,11,0,0,3,4,2,10,4,1,2,1,3,29.0,21.5,2024-12-16
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2298,8,19,1,6,3,4,2,12,13,2,1,5,0,4.0,21.3,2024-12-16
westbru01,Russell Westbrook,Team.DENVER_NUGGETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2085,8,13,0,3,2,4,3,6,10,3,0,3,3,3.0,21.0,2024-12-16
