slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2288,14,23,6,8,7,7,3,2,5,0,1,2,1,18.0,35.0,2023-12-08
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2153,12,24,1,3,13,15,4,10,3,1,4,2,1,16.0,34.5,2023-12-08
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2540,15,30,0,3,8,11,3,2,5,5,1,0,4,11.0,32.1,2023-12-08
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2162,12,18,3,6,4,8,4,6,10,2,1,5,1,1.0,30.5,2023-12-08
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1898,10,16,6,10,4,4,2,1,3,2,2,0,4,21.0,28.4,2023-12-08
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2092,11,24,4,7,8,10,2,2,7,1,0,2,0,3.0,26.7,2023-12-08
willija06,Jalen Williams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2390,12,15,1,1,3,4,0,5,2,3,1,1,3,-8.0,26.3,2023-12-08
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2421,10,20,6,12,8,8,0,6,3,1,0,3,0,-5.0,25.9,2023-12-08
maxeyty01,Tyrese Maxey,Team.PHILADELPHIA_76ERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2333,8,18,4,8,10,12,0,2,7,1,1,0,3,-1.0,25.8,2023-12-08
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,2252,10,14,2,2,6,9,0,7,7,1,0,3,4,-6.0,24.4,2023-12-08
