slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1831,17,25,0,2,14,14,2,9,6,1,1,1,2,15.0,45.5,2023-11-06
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2182,15,24,2,6,3,5,3,11,12,1,1,2,1,16.0,36.5,2023-11-06
thomaca02,Cam Thomas,Team.BROOKLYN_NETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2435,17,33,6,16,5,6,1,3,3,1,0,1,3,3.0,30.8,2023-11-06
edwaran01,Anthony Edwards,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,2288,15,25,2,8,6,7,0,9,7,1,0,3,5,18.0,29.7,2023-11-06
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,2115,15,27,1,7,5,6,2,10,3,1,2,3,1,15.0,28.2,2023-11-06
butleji01,Jimmy Butler,Team.MIAMI_HEAT,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2194,9,15,3,4,7,7,2,2,6,2,0,3,0,-1.0,26.3,2023-11-06
bridgmi01,Mikal Bridges,Team.BROOKLYN_NETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2319,12,21,1,5,6,7,1,4,4,1,1,1,2,7.0,25.3,2023-11-06
hawkijo01,Jordan Hawkins,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2278,10,19,7,14,4,5,1,6,3,1,0,1,2,-15.0,25.1,2023-11-06
markkla01,Lauri Markkanen,Team.UTAH_JAZZ,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2066,8,15,5,12,8,8,1,4,3,0,1,1,2,-12.0,24.6,2023-11-06
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2299,9,20,1,1,3,5,5,14,10,2,2,4,2,5.0,24.1,2023-11-06
