slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
brunsja01,Jalen Brunson,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2640,18,31,3,11,16,17,0,3,9,0,0,3,1,1.0,43.9,2024-12-28
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2335,12,16,1,1,11,13,2,13,8,0,0,2,2,21.0,36.9,2024-12-28
irvinky01,Kyrie Irving,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2318,16,26,5,12,9,9,1,1,2,2,1,4,1,-17.0,34.9,2024-12-28
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2234,11,17,4,5,11,14,1,8,8,0,0,2,4,25.0,33.4,2024-12-28
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2128,8,19,3,9,10,10,1,5,12,2,0,0,2,-4.0,30.7,2024-12-28
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2374,12,21,4,7,6,7,1,4,4,1,3,1,1,24.0,30.1,2024-12-28
champju01,Justin Champagnie,Team.WASHINGTON_WIZARDS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,2681,13,15,5,6,0,0,4,6,1,2,0,3,4,-4.0,28.4,2024-12-28
kuminjo01,Jonathan Kuminga,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2067,12,20,2,5,8,12,5,4,3,1,0,1,4,9.0,28.4,2024-12-28
johnsja05,Jalen Johnson,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2119,13,20,2,3,0,1,4,9,5,0,2,0,4,18.0,27.6,2024-12-28
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2079,10,21,1,4,11,13,2,3,4,4,3,4,1,8.0,27.3,2024-12-28
giddejo01,Josh Giddey,Team.CHICAGO_BULLS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1769,9,15,2,6,3,4,2,13,10,1,1,2,1,18.0,27.3,2024-12-28
herroty01,Tyler Herro,Team.MIAMI_HEAT,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,2155,8,15,4,7,8,8,0,7,10,0,0,2,3,-3.0,26.6,2024-12-28
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2339,12,25,1,9,4,7,1,4,12,4,1,3,2,-7.0,26.3,2024-12-28
townska01,Karl-Anthony Towns,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2617,13,19,2,5,2,3,3,11,3,0,2,3,3,8.0,26.2,2024-12-28
reaveau01,Austin Reaves,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2556,9,16,3,4,5,8,1,5,16,0,0,5,3,15.0,24.4,2024-12-28
derozde01,DeMar DeRozan,Team.SACRAMENTO_KINGS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2473,12,17,0,2,1,1,2,4,7,1,0,1,4,-9.0,23.8,2024-12-28
maxeyty01,Tyrese Maxey,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2439,9,23,5,13,9,10,0,0,6,2,1,2,3,-2.0,22.8,2024-12-28
huntede01,De'Andre Hunter,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1719,8,14,4,7,6,7,0,5,2,1,0,0,2,15.0,22.1,2024-12-28
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2089,6,9,3,5,1,1,1,7,7,2,1,1,1,18.0,21.1,2024-12-28
bealbr01,Bradley Beal,Team.PHOENIX_SUNS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2383,12,24,4,11,0,0,1,4,2,1,2,0,3,-10.0,20.5,2024-12-28
hendesc01,Scoot Henderson,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1718,8,15,2,6,1,3,0,4,6,5,1,1,2,3.0,20.2,2024-12-28
jackstr02,Trayce Jackson-Davis,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1393,6,11,0,0,4,4,4,6,2,1,4,0,1,-11.0,20.1,2024-12-28
aytonde01,Deandre Ayton,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,2142,9,15,0,1,3,4,4,12,1,2,3,4,4,16.0,19.3,2024-12-28
portemi01,Michael Porter Jr.,Team.DENVER_NUGGETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2023,9,14,5,7,3,4,1,2,0,0,0,1,1,5.0,19.3,2024-12-28
sextoco01,Collin Sexton,Team.UTAH_JAZZ,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1867,9,16,2,4,0,0,3,3,8,1,0,2,2,10.0,19.2,2024-12-28
vucevni01,Nikola Vučević,Team.CHICAGO_BULLS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2305,10,24,3,7,0,0,5,8,5,1,0,1,2,3.0,18.8,2024-12-28
sharpsh01,Shaedon Sharpe,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,2283,9,18,2,4,3,3,1,4,4,1,0,0,3,17.0,18.5,2024-12-28
hachiru01,Rui Hachimura,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2054,7,11,4,5,3,3,0,4,0,1,2,1,1,-1.0,18.3,2024-12-28
sensabr01,Brice Sensabaugh,Team.UTAH_JAZZ,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1473,6,9,3,5,5,5,0,5,2,0,1,1,3,-4.0,17.5,2024-12-28
simonan01,Anfernee Simons,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,2378,8,18,4,8,2,2,0,4,8,0,0,2,1,7.0,17.0,2024-12-28
monkma01,Malik Monk,Team.SACRAMENTO_KINGS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1980,7,16,3,8,3,3,1,5,7,0,0,1,3,-12.0,16.5,2024-12-28
bridgmi02,Miles Bridges,Team.CHARLOTTE_HORNETS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2309,5,16,1,8,8,8,1,9,6,1,2,3,1,-3.0,16.4,2024-12-28
whiteco01,Coby White,Team.CHICAGO_BULLS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2051,9,16,1,5,3,3,0,2,4,0,1,1,3,12.0,16.3,2024-12-28
avdijde01,Deni Avdija,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1886,6,13,0,2,9,11,2,3,5,0,0,2,3,-8.0,16.1,2024-12-28
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2228,10,24,1,5,10,12,2,4,3,0,4,8,2,-17.0,16.1,2024-12-28
lopezbr01,Brook Lopez,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2254,9,22,3,11,1,1,1,6,3,0,3,0,2,-4.0,16.1,2024-12-28
hartjo01,Josh Hart,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2316,5,10,0,3,3,3,3,8,7,1,0,2,1,6.0,16.0,2024-12-28
bridgmi01,Mikal Bridges,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2799,8,14,3,9,2,2,1,2,3,3,0,3,5,4.0,15.8,2024-12-28
gaffoda01,Daniel Gafford,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1695,6,8,0,0,3,4,4,5,0,1,5,3,4,-5.0,15.6,2024-12-28
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,1980,8,15,1,6,5,6,1,3,6,2,1,6,4,12.0,15.2,2024-12-28
grimequ01,Quentin Grimes,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1663,5,10,3,5,2,2,2,4,3,1,1,0,3,1.0,15.2,2024-12-28
