slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
willizi01,Zion Williamson,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2117,14,21,0,0,6,10,4,3,4,3,1,3,2,11.0,29.7,2024-03-15
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1854,13,19,1,3,4,4,1,6,5,0,2,3,1,7.0,26.9,2024-03-15
murrade01,Dejounte Murray,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,2330,10,27,5,14,8,9,2,4,9,2,0,3,0,6.0,25.6,2024-03-15
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1736,10,14,1,1,1,3,3,6,2,2,3,0,1,17.0,24.4,2024-03-15
trentga02,Gary Trent Jr.,Team.TORONTO_RAPTORS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1897,10,17,7,11,4,5,0,4,0,1,0,0,3,-6.0,23.7,2024-03-15
georgpa01,Paul George,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2482,10,21,3,9,3,3,0,5,6,1,1,2,1,-9.0,20.3,2024-03-15
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2322,8,15,1,3,6,6,1,6,2,0,2,1,1,0.0,19.6,2024-03-15
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2164,6,18,1,8,8,8,0,6,11,1,1,2,2,17.0,19.2,2024-03-15
martica02,Caleb Martin,Team.MIAMI_HEAT,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2009,8,14,1,5,1,1,3,5,6,2,0,2,0,14.0,19.2,2024-03-15
sextoco01,Collin Sexton,Team.UTAH_JAZZ,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,1887,9,16,3,6,0,0,0,4,6,2,0,1,2,6.0,19.0,2024-03-15
georgke01,Keyonte George,Team.UTAH_JAZZ,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2071,8,19,1,7,8,8,0,4,5,2,0,2,2,0.0,18.8,2024-03-15
huntede01,De'Andre Hunter,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1929,10,17,5,7,2,2,0,2,1,1,0,2,2,4.0,18.6,2024-03-15
wagnefr01,Franz Wagner,Team.ORLANDO_MAGIC,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1859,6,9,0,1,7,8,1,6,4,2,0,4,2,9.0,17.2,2024-03-15
micicva01,Vasilije Micić,Team.CHARLOTTE_HORNETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,1839,7,12,0,2,7,9,1,0,3,0,1,1,1,-10.0,16.7,2024-03-15
collijo01,John Collins,Team.UTAH_JAZZ,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,1781,7,10,2,2,2,3,3,8,2,0,1,2,4,-4.0,16.4,2024-03-15
fontesi01,Simone Fontecchio,Team.DETROIT_PISTONS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,2059,9,16,5,8,1,2,1,5,0,1,0,2,2,-9.0,16.4,2024-03-15
suggsja01,Jalen Suggs,Team.ORLANDO_MAGIC,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1814,6,9,3,6,1,2,0,1,3,3,0,0,2,13.0,16.3,2024-03-15
willigr01,Grant Williams,Team.CHARLOTTE_HORNETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,1943,8,17,3,8,1,1,3,3,1,1,0,0,0,0.0,16.0,2024-03-15
braunch01,Christian Braun,Team.DENVER_NUGGETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1457,5,7,2,3,1,2,1,3,4,3,0,1,1,8.0,15.7,2024-03-15
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2039,6,16,1,2,2,2,2,8,8,4,0,3,4,9.0,15.0,2024-03-15
capelca01,Clint Capela,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1921,4,8,0,0,2,4,7,8,4,0,2,1,2,0.0,14.9,2024-03-15
bealbr01,Bradley Beal,Team.PHOENIX_SUNS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2171,7,11,1,3,0,0,2,4,7,0,0,2,2,13.0,14.8,2024-03-15
durenja01,Jalen Duren,Team.DETROIT_PISTONS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,2033,7,9,0,0,1,2,2,15,1,0,1,3,2,-16.0,14.6,2024-03-15
sochaje01,Jeremy Sochan,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1705,8,16,1,3,2,3,4,2,4,1,0,3,1,-1.0,14.4,2024-03-15
murphtr02,Trey Murphy III,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1941,5,10,4,9,0,0,1,5,4,0,0,0,0,8.0,14.0,2024-03-15
robindu01,Duncan Robinson,Team.MIAMI_HEAT,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1976,6,14,4,12,0,0,0,2,5,3,1,2,1,6.0,14.0,2024-03-15
