slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
lavinza01,Zach LaVine,Team.SACRAMENTO_KINGS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1859,16,19,8,9,2,3,0,3,2,1,0,3,0,36.0,35.0,2025-02-24
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2547,11,20,3,5,14,17,1,9,8,0,0,4,5,2.0,31.2,2025-02-24
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,2312,9,14,0,1,0,0,0,9,19,3,1,4,1,17.0,27.1,2025-02-24
giddejo01,Josh Giddey,Team.CHICAGO_BULLS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1885,8,11,3,3,6,6,3,13,6,1,3,6,4,28.0,26.2,2025-02-24
mcdanja02,Jaden McDaniels,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2545,9,16,0,0,9,9,2,8,4,2,0,1,2,-3.0,26.2,2025-02-24
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2422,6,11,5,10,2,2,0,1,15,3,0,1,2,1.0,25.7,2025-02-24
huertke01,Kevin Huerter,Team.CHICAGO_BULLS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2043,8,12,7,11,0,0,0,0,4,2,0,0,2,39.0,21.8,2025-02-24
cunnica01,Cade Cunningham,Team.DETROIT_PISTONS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2193,9,22,4,9,10,12,0,9,7,3,0,7,4,-2.0,21.4,2025-02-24
filipky01,Kyle Filipowski,Team.UTAH_JAZZ,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2188,6,11,4,4,4,6,1,10,5,2,1,2,2,12.0,21.0,2025-02-24
simonan01,Anfernee Simons,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2219,10,23,3,13,5,5,0,2,6,2,0,2,1,0.0,20.3,2025-02-24
gordoaa01,Aaron Gordon,Team.DENVER_NUGGETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,1418,11,17,2,4,1,1,3,2,2,2,0,2,4,10.0,20.0,2025-02-24
poolejo01,Jordan Poole,Team.WASHINGTON_WIZARDS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1769,8,13,5,8,5,5,0,4,2,0,0,3,1,13.0,19.3,2025-02-24
willija06,Jalen Williams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2523,10,23,2,8,5,6,2,4,6,1,1,3,3,-5.0,18.8,2025-02-24
willizi02,Ziaire Williams,Team.BROOKLYN_NETS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2021,6,10,5,7,2,2,1,4,0,3,0,0,3,-12.0,18.1,2025-02-24
terryda01,Dalen Terry,Team.CHICAGO_BULLS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1279,6,8,0,1,5,5,0,4,3,2,1,1,3,12.0,17.6,2025-02-24
colliza01,Zach Collins,Team.CHICAGO_BULLS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1664,6,10,1,3,6,6,3,2,1,1,1,1,3,41.0,17.3,2025-02-24
shannte01,Terrence Shannon Jr.,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1738,7,10,0,1,3,3,2,8,1,1,2,1,4,12.0,17.1,2025-02-24
portemi01,Michael Porter Jr.,Team.DENVER_NUGGETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,1978,9,16,1,4,0,0,4,7,3,0,0,1,1,11.0,17.0,2025-02-24
wiggian01,Andrew Wiggins,Team.MIAMI_HEAT,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,2172,6,14,4,9,7,7,2,2,1,0,3,3,1,-17.0,17.0,2025-02-24
okongon01,Onyeka Okongwu,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1734,7,10,2,3,1,2,1,7,3,2,0,2,1,10.0,16.9,2025-02-24
holmeri01,Richaun Holmes,Team.WASHINGTON_WIZARDS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1811,3,3,0,0,5,5,3,3,4,1,3,2,1,7.0,16.6,2025-02-24
alexani01,Nickeil Alexander-Walker,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2106,7,12,2,4,5,6,0,5,3,0,1,2,2,23.0,16.5,2025-02-24
