slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2305,16,20,2,2,7,12,2,9,7,3,0,2,5,6.0,39.4,2024-04-10
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2349,13,24,5,12,6,6,1,0,4,1,1,1,1,9.0,29.2,2024-04-10
portibo01,Bobby Portis,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1821,14,18,2,2,0,0,2,7,3,5,0,4,3,22.0,28.4,2024-04-10
hylanbo01,Bones Hyland,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,2583,15,29,6,12,1,1,0,4,9,3,0,4,4,-7.0,27.6,2024-04-10
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2016,9,17,5,10,6,7,1,3,8,3,1,3,2,2.0,27.4,2024-04-10
quickim01,Immanuel Quickley,Team.TORONTO_RAPTORS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,2023,10,24,4,11,8,8,1,6,9,1,1,4,5,5.0,23.7,2024-04-10
laravja01,Jake LaRavia,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2400,10,18,8,11,4,5,1,6,1,2,1,5,1,-16.0,23.5,2024-04-10
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,2020,10,19,3,8,6,7,0,6,9,0,0,4,2,11.0,22.6,2024-04-10
irvinky01,Kyrie Irving,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2224,10,15,5,8,0,0,0,3,4,2,0,1,2,11.0,22.4,2024-04-10
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1575,10,18,1,3,5,5,0,6,5,0,0,1,1,26.0,21.3,2024-04-10
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2159,9,23,4,15,7,8,1,8,9,0,0,3,4,7.0,20.9,2024-04-10
manntr01,Tre Mann,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2205,5,13,1,4,5,6,1,2,7,7,0,1,0,2.0,20.7,2024-04-10
giddejo01,Josh Giddey,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1717,7,12,1,3,5,5,0,12,7,1,0,3,1,22.0,20.5,2024-04-10
schrode01,Dennis Schröder,Team.BROOKLYN_NETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2170,7,18,2,8,5,5,2,5,9,2,0,1,4,5.0,19.8,2024-04-10
allenja01,Jarrett Allen,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2017,7,13,0,1,2,2,6,4,5,0,3,1,1,-2.0,19.3,2024-04-10
millebr02,Brandon Miller,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2004,9,17,5,11,4,4,0,3,2,0,0,1,2,1.0,19.2,2024-04-10
bealbr01,Bradley Beal,Team.PHOENIX_SUNS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2030,9,17,4,7,4,4,0,5,4,0,0,3,2,16.0,18.2,2024-04-10
beverpa01,Patrick Beverley,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1785,4,6,3,3,2,2,2,6,6,1,0,0,2,27.0,18.0,2024-04-10
bogdabo01,Bogdan Bogdanović,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1323,6,11,5,10,2,2,0,1,8,1,0,2,2,12.0,17.8,2024-04-10
claxtni01,Nic Claxton,Team.BROOKLYN_NETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1966,6,7,0,0,2,4,2,9,4,0,5,3,1,-7.0,17.7,2024-04-10
onealro01,Royce O'Neale,Team.PHOENIX_SUNS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1996,6,12,3,9,0,0,2,5,5,3,1,1,2,5.0,17.3,2024-04-10
edwaran01,Anthony Edwards,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2092,9,18,2,6,5,7,0,2,4,0,0,1,1,-16.0,17.2,2024-04-10
goberru01,Rudy Gobert,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2326,6,7,0,0,1,3,5,10,3,2,1,2,5,-17.0,17.0,2024-04-10
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1238,5,5,2,2,2,2,0,4,11,1,0,5,1,16.0,17.0,2024-04-10
gaffoda01,Daniel Gafford,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1543,6,6,0,0,0,0,0,5,3,1,3,0,0,2.0,16.9,2024-04-10
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2218,10,21,2,9,2,2,0,9,3,1,2,4,0,8.0,16.5,2024-04-10
anthoco01,Cole Anthony,Team.ORLANDO_MAGIC,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1958,9,14,3,4,2,2,0,4,4,0,1,5,1,-12.0,16.1,2024-04-10
banchpa01,Paolo Banchero,Team.ORLANDO_MAGIC,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2019,7,15,1,2,5,8,0,6,6,1,0,2,0,-8.0,16.1,2024-04-10
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1643,8,13,4,6,0,0,2,2,6,0,0,4,1,7.0,15.9,2024-04-10
herroty01,Tyler Herro,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,2140,6,15,2,5,7,7,1,6,6,0,0,4,0,-5.0,15.6,2024-04-10
willigr01,Grant Williams,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1593,5,6,2,3,4,4,1,5,5,1,0,3,5,-1.0,15.5,2024-04-10
stevela01,Lamar Stevens,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2237,4,13,2,5,6,6,2,4,3,1,4,1,2,7.0,15.2,2024-04-10
conlemi01,Mike Conley,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1814,7,12,5,9,0,0,1,3,2,1,0,3,0,-10.0,14.4,2024-04-10
pippesc02,Scotty Pippen Jr.,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2146,7,15,2,4,2,2,2,2,6,2,0,3,3,4.0,14.3,2024-04-10
bostobr01,Brandon Boston Jr.,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,2395,10,24,2,9,1,2,4,3,2,2,1,3,1,-15.0,14.2,2024-04-10
portemi01,Michael Porter Jr.,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2242,7,14,2,4,2,2,3,5,2,0,0,1,2,7.0,14.2,2024-04-10
clownno01,Noah Clowney,Team.BROOKLYN_NETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2310,5,8,0,2,0,0,2,5,1,1,7,2,0,5.0,13.9,2024-04-10
jonestr01,Tre Jones,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1661,6,14,1,4,0,0,0,6,7,3,1,2,1,-23.0,13.6,2024-04-10
krejcvi01,Vít Krejčí,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2009,8,14,3,8,0,0,1,3,2,2,0,3,2,-5.0,13.6,2024-04-10
cissosi01,Sidy Cissoko,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1697,4,7,1,3,5,7,3,2,3,0,0,0,3,-17.0,13.5,2024-04-10
garlada01,Darius Garland,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1840,5,13,2,9,4,5,0,6,9,0,1,3,2,23.0,13.5,2024-04-10
mobleev01,Evan Mobley,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1887,4,10,2,4,2,2,3,9,1,3,4,4,1,12.0,13.5,2024-04-10
capelca01,Clint Capela,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1255,7,10,0,0,1,2,0,6,0,1,0,0,0,14.0,13.2,2024-04-10
leverca01,Caris LeVert,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1651,6,13,2,4,4,4,0,2,2,2,0,1,3,12.0,13.1,2024-04-10
dickgr01,Gradey Dick,Team.TORONTO_RAPTORS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,2010,9,20,6,14,0,0,1,3,0,0,0,1,3,-2.0,13.0,2024-04-10
jacksgg01,GG Jackson II,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2141,7,21,2,10,6,6,0,2,2,2,1,1,2,-13.0,13.0,2024-04-10
loveke01,Kevin Love,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,1098,6,9,4,5,0,0,1,10,0,0,0,2,3,-1.0,12.6,2024-04-10
willija07,Jaylin Williams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,799,3,4,2,2,0,1,2,6,3,1,1,0,1,22.0,12.6,2024-04-10
bridgmi02,Miles Bridges,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1791,7,14,2,5,2,2,1,2,3,0,0,2,0,-9.0,12.4,2024-04-10
plumlma01,Mason Plumlee,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,2115,4,9,0,1,4,4,1,11,4,1,0,2,2,-6.0,12.3,2024-04-10
suggsja01,Jalen Suggs,Team.ORLANDO_MAGIC,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1594,6,11,2,6,4,6,1,2,0,1,0,0,5,-14.0,12.2,2024-04-10
nurkiju01,Jusuf Nurkić,Team.PHOENIX_SUNS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1814,1,1,0,0,1,2,3,16,10,0,1,4,2,10.0,12.1,2024-04-10
crowdja01,Jae Crowder,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1834,4,9,2,6,4,5,2,2,1,0,1,0,1,16.0,11.9,2024-04-10
haywago01,Gordon Hayward,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1189,6,8,2,3,4,6,0,1,0,1,0,3,1,23.0,11.9,2024-04-10
grayra01,RaiQuan Gray,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,753,5,8,3,5,0,0,0,0,2,1,0,0,0,3.0,11.8,2024-04-10
tuckepj01,P.J. Tucker,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,1399,4,5,2,2,0,0,1,4,1,1,0,0,0,13.0,11.7,2024-04-10
freemja01,Javon Freeman-Liberty,Team.TORONTO_RAPTORS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,1428,4,8,2,4,2,2,1,3,1,1,0,0,0,2.0,11.3,2024-04-10
lopezbr01,Brook Lopez,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1842,4,10,2,6,0,1,2,2,4,1,3,1,0,12.0,11.1,2024-04-10
martica02,Caleb Martin,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,2297,5,14,2,4,2,2,2,2,6,1,1,2,3,-16.0,10.9,2024-04-10
washipj01,P.J. Washington,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2083,5,11,2,6,0,1,1,5,2,2,1,1,1,10.0,10.8,2024-04-10
colliza01,Zach Collins,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1573,8,17,2,5,2,3,0,7,2,1,2,5,3,-30.0,10.6,2024-04-10
willija06,Jalen Williams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1415,5,11,0,2,0,0,0,7,2,3,1,1,1,25.0,10.1,2024-04-10
windldy01,Dylan Windler,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1584,4,7,4,7,0,0,2,1,1,0,0,1,1,-20.0,9.7,2024-04-10
thomaca02,Cam Thomas,Team.BROOKLYN_NETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2214,7,22,5,10,4,4,1,3,0,0,1,2,3,-2.0,9.5,2024-04-10
pokusal01,Aleksej Pokusevski,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1531,3,6,2,2,2,2,0,6,1,1,1,1,2,5.0,9.4,2024-04-10
watsope01,Peyton Watson,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1381,1,2,0,0,1,2,1,3,4,0,6,0,2,4.0,9.4,2024-04-10
butleji01,Jimmy Butler,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,2150,5,8,2,3,0,0,1,3,3,2,0,5,0,-9.0,9.1,2024-04-10
jonesde02,Derrick Jones Jr.,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1546,5,12,1,5,1,2,2,0,0,2,2,0,3,-1.0,8.8,2024-04-10
nworajo01,Jordan Nwora,Team.TORONTO_RAPTORS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,1085,4,10,2,5,1,2,1,3,2,0,1,0,1,-6.0,8.5,2024-04-10
strusma01,Max Strus,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1782,3,5,2,3,0,1,1,5,1,1,0,0,2,-1.0,8.4,2024-04-10
biyombi01,Bismack Biyombo,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,720,3,3,0,0,0,0,1,5,0,0,1,0,0,4.0,8.0,2024-04-10
holmgch01,Chet Holmgren,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,877,3,8,1,2,2,2,1,5,2,1,0,0,3,8.0,8.0,2024-04-10
johnsca02,Cameron Johnson,Team.BROOKLYN_NETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1606,4,8,1,4,4,4,0,3,1,1,0,2,4,6.0,8.0,2024-04-10
mcdanja02,Jaden McDaniels,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2010,4,8,1,4,0,0,0,2,3,1,0,0,2,-17.0,7.9,2024-04-10
moonxa01,Xavier Moon,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,931,3,5,0,1,0,0,1,2,4,0,0,0,0,-5.0,7.8,2024-04-10
gordoaa01,Aaron Gordon,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1678,2,7,0,2,1,2,1,4,9,1,0,2,0,9.0,7.7,2024-04-10
bridgmi01,Mikal Bridges,Team.BROOKLYN_NETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1362,3,9,3,8,2,2,1,2,2,0,0,1,0,1.0,7.6,2024-04-10
jemistr01,Trey Jemison,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2156,2,7,0,0,0,0,2,7,3,1,4,1,2,-17.0,7.5,2024-04-10
willima11,Malik Williams,Team.TORONTO_RAPTORS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,1447,3,10,1,1,0,0,5,9,1,2,0,1,4,0.0,7.5,2024-04-10
