slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
cunnica01,Cade Cunningham,Team.DETROIT_PISTONS,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,2192,15,21,3,4,8,10,1,8,5,1,1,3,4,5.0,35.2,2023-12-26
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2006,14,19,0,3,6,7,0,6,9,2,1,3,3,17.0,32.5,2023-12-26
drumman01,Andre Drummond,Team.CHICAGO_BULLS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2310,11,13,0,0,2,2,10,15,1,3,2,2,4,4.0,32.3,2023-12-26
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2304,16,26,7,15,4,6,2,6,4,1,1,5,2,-2.0,32.3,2023-12-26
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2187,14,19,0,0,6,7,3,9,5,0,0,2,4,-9.0,30.6,2023-12-26
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,2256,13,21,7,13,0,1,1,5,10,1,0,3,0,15.0,30.3,2023-12-26
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2213,11,20,0,0,8,9,7,9,5,4,0,4,2,-8.0,30.3,2023-12-26
markkla01,Lauri Markkanen,Team.UTAH_JAZZ,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1853,12,17,5,9,2,2,3,9,2,1,0,1,3,20.0,28.9,2023-12-26
wagnefr01,Franz Wagner,Team.ORLANDO_MAGIC,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2304,10,17,2,4,6,8,0,8,9,1,1,2,3,26.0,26.5,2023-12-26
hardeja01,James Harden,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2427,8,16,6,12,7,8,0,6,8,2,1,4,2,20.0,25.9,2023-12-26
ingrabr01,Brandon Ingram,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2511,9,20,2,4,4,4,2,4,7,3,4,3,3,-7.0,22.7,2023-12-26
reathdu01,Duop Reath,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1924,9,15,3,6,4,4,5,4,0,1,1,1,3,24.0,22.3,2023-12-26
poolejo01,Jordan Poole,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1971,11,20,6,11,2,2,0,2,3,3,0,3,3,-18.0,21.9,2023-12-26
jonesty01,Tyus Jones,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,2013,8,13,4,6,2,2,0,6,6,1,1,2,0,0.0,21.8,2023-12-26
dosunay01,Ayo Dosunmu,Team.CHICAGO_BULLS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2117,6,14,2,4,5,6,4,3,4,3,0,0,1,11.0,20.3,2023-12-26
johnsca02,Cameron Johnson,Team.BROOKLYN_NETS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1573,9,13,4,6,2,4,0,2,1,1,0,0,0,-6.0,20.0,2023-12-26
sextoco01,Collin Sexton,Team.UTAH_JAZZ,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1732,8,10,0,2,4,5,0,3,6,1,1,1,4,-7.0,20.0,2023-12-26
derozde01,DeMar DeRozan,Team.CHICAGO_BULLS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2418,8,17,2,3,7,7,0,2,6,1,0,1,3,8.0,19.9,2023-12-26
moranja01,Ja Morant,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2379,12,24,1,7,6,8,0,4,7,1,2,6,2,3.0,19.9,2023-12-26
banede01,Desmond Bane,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2423,9,22,5,14,4,5,1,4,7,0,1,1,5,3.0,19.3,2023-12-26
zubaciv01,Ivica Zubac,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1873,7,11,0,0,4,8,5,9,4,1,1,2,3,13.0,19.0,2023-12-26
washipj01,P.J. Washington,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1586,7,10,0,2,4,4,4,4,3,2,0,2,3,-4.0,18.7,2023-12-26
sharpda01,Day'Ron Sharpe,Team.BROOKLYN_NETS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1293,3,4,0,0,5,7,3,8,3,2,4,1,1,15.0,18.6,2023-12-26
sochaje01,Jeremy Sochan,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,1641,7,10,3,4,2,2,2,3,3,0,0,0,2,-15.0,18.4,2023-12-26
johnske04,Keldon Johnson,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,1794,9,20,3,7,5,6,2,2,3,0,0,1,0,-14.0,18.3,2023-12-26
brogdma01,Malcolm Brogdon,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1775,7,13,3,8,2,2,0,5,6,0,0,0,1,13.0,18.0,2023-12-26
gaffoda01,Daniel Gafford,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1908,6,7,0,0,1,2,6,7,3,2,3,3,4,-1.0,18.0,2023-12-26
blackan01,Anthony Black,Team.ORLANDO_MAGIC,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1955,9,13,4,6,1,1,1,5,1,4,0,5,4,-2.0,17.8,2023-12-26
conlemi01,Mike Conley,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1495,6,10,5,7,0,0,0,2,4,2,0,0,0,-9.0,17.8,2023-12-26
simonan01,Anfernee Simons,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2071,12,25,5,12,0,0,0,4,3,1,0,2,2,4.0,17.8,2023-12-26
westbru01,Russell Westbrook,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1650,5,8,2,2,2,3,1,10,6,2,1,2,2,4.0,17.8,2023-12-26
willija06,Jalen Williams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1580,7,11,4,6,3,3,0,1,3,0,2,1,3,11.0,17.7,2023-12-26
edwaran01,Anthony Edwards,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2046,7,16,2,5,9,13,1,6,6,1,0,4,3,-17.0,17.5,2023-12-26
vassede01,Devin Vassell,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,2023,8,18,5,10,1,1,1,3,3,3,0,1,2,-11.0,17.5,2023-12-26
clarkjo01,Jordan Clarkson,Team.UTAH_JAZZ,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1620,7,17,2,8,8,8,1,5,8,0,0,3,6,16.0,17.3,2023-12-26
dortlu01,Luguentz Dort,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2005,7,9,5,6,1,2,0,4,0,2,2,2,4,15.0,17.1,2023-12-26
holmgch01,Chet Holmgren,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1731,8,13,3,6,1,2,0,4,5,0,1,1,4,17.0,16.5,2023-12-26
walkeja01,Jabari Walker,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1337,6,8,1,2,4,5,2,4,1,0,0,0,1,13.0,16.3,2023-12-26
banchpa01,Paolo Banchero,Team.ORLANDO_MAGIC,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2294,10,22,0,1,4,8,1,2,8,1,1,3,1,0.0,16.2,2023-12-26
claxtni01,Nic Claxton,Team.BROOKLYN_NETS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1582,5,5,0,0,1,3,2,9,2,0,3,0,2,-9.0,15.5,2023-12-26
durenja01,Jalen Duren,Team.DETROIT_PISTONS,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,2001,6,11,0,0,0,0,5,10,4,1,1,1,3,8.0,15.5,2023-12-26
hendesc01,Scoot Henderson,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1682,6,15,1,3,4,4,1,0,11,0,0,1,2,21.0,15.5,2023-12-26
champju02,Julian Champagnie,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,1482,6,9,4,6,0,0,1,4,1,2,1,0,5,4.0,15.4,2023-12-26
turnemy01,Myles Turner,Team.INDIANA_PACERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1425,5,9,2,3,6,7,1,4,1,0,2,0,5,4.0,15.3,2023-12-26
bitadgo01,Goga Bitadze,Team.ORLANDO_MAGIC,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,691,4,5,0,0,2,2,4,3,3,0,1,0,0,-1.0,14.6,2023-12-26
jacksis01,Isaiah Jackson,Team.INDIANA_PACERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1186,3,3,0,0,5,5,3,5,0,1,3,1,3,3.0,14.6,2023-12-26
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2383,7,18,1,7,3,3,0,4,9,2,1,3,2,-11.0,14.6,2023-12-26
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2371,6,17,3,12,6,7,0,2,13,1,0,6,3,-3.0,14.6,2023-12-26
richani01,Nick Richards,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1999,5,6,0,0,3,4,2,8,2,0,1,1,2,-21.0,14.5,2023-12-26
easonta01,Tari Eason,Team.HOUSTON_ROCKETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1558,7,13,1,2,1,2,3,5,1,2,0,0,3,9.0,14.4,2023-12-26
jacksja02,Jaren Jackson Jr.,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2368,5,11,0,3,9,10,1,9,1,1,1,3,5,6.0,13.7,2023-12-26
valanjo01,Jonas Valančiūnas,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2161,8,14,0,1,1,3,3,10,0,1,1,1,5,-8.0,13.4,2023-12-26
bridgmi02,Miles Bridges,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2299,9,23,3,10,0,0,1,10,5,0,2,2,5,4.0,13.1,2023-12-26
beysa01,Saddiq Bey,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2019,5,10,2,6,1,1,4,4,0,1,0,0,1,-7.0,12.6,2023-12-26
kispeco01,Corey Kispert,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1158,6,8,3,5,0,2,0,4,1,0,0,0,1,6.0,12.5,2023-12-26
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,1466,6,15,1,4,2,3,2,5,4,1,5,4,1,-9.0,12.3,2023-12-26
kesslwa01,Walker Kessler,Team.UTAH_JAZZ,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1077,5,10,1,1,0,0,3,4,1,1,4,1,2,1.0,12.0,2023-12-26
bogdabo01,Bogdan Bogdanović,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1884,8,21,3,12,3,3,1,2,1,0,0,0,2,3.0,11.7,2023-12-26
georgpa01,Paul George,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2233,10,25,5,11,0,0,2,2,4,0,0,3,4,9.0,11.7,2023-12-26
johnsja05,Jalen Johnson,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1752,5,8,0,1,0,0,3,6,4,1,0,2,1,-9.0,11.7,2023-12-26
holidaa01,Aaron Holiday,Team.HOUSTON_ROCKETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1504,6,10,3,6,0,0,0,3,1,1,0,1,1,9.0,11.6,2023-12-26
murrade01,Dejounte Murray,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2062,6,15,2,9,3,4,0,6,4,2,1,3,4,0.0,11.2,2023-12-26
