slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
butleji01,Jimmy Butler,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,2285,11,17,0,0,11,16,3,6,6,1,2,3,1,4.0,30.6,2024-11-24
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,2273,10,16,3,4,8,12,0,1,5,2,0,2,1,5.0,25.6,2024-11-24
allenja01,Jarrett Allen,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1939,10,14,0,0,3,5,6,7,2,1,1,0,2,11.0,25.0,2024-11-24
jeromty01,Ty Jerome,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1704,9,14,4,8,4,4,0,3,6,4,1,3,4,12.0,25.0,2024-11-24
thomaca02,Cam Thomas,Team.BROOKLYN_NETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2180,11,22,4,10,8,11,0,2,6,0,0,1,3,4.0,24.4,2024-11-24
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2186,10,18,7,10,2,2,1,1,4,1,1,1,4,-1.0,23.3,2024-11-24
hardeja01,James Harden,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1626,4,10,3,7,12,12,0,2,8,1,0,4,1,30.0,20.4,2024-11-24
edwaran01,Anthony Edwards,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2357,9,21,6,11,4,4,0,9,7,0,0,3,3,2.0,20.3,2024-11-24
siakapa01,Pascal Siakam,Team.INDIANA_PACERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2015,7,14,2,3,6,6,1,5,6,1,0,1,3,25.0,20.2,2024-11-24
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2276,7,12,4,9,1,2,2,7,5,1,2,2,2,8.0,19.6,2024-11-24
washipj01,P.J. Washington,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,2389,7,14,1,2,6,7,3,7,3,2,0,2,2,1.0,19.1,2024-11-24
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2305,8,21,5,12,5,6,0,8,4,2,0,1,4,7.0,18.7,2024-11-24
jonesde02,Derrick Jones Jr.,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1478,7,10,1,1,3,4,1,2,2,3,0,0,2,33.0,18.3,2024-11-24
zubaciv01,Ivica Zubac,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1522,8,10,0,0,0,1,3,9,4,0,1,2,0,35.0,18.1,2024-11-24
livelde01,Dereck Lively II,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1847,7,9,0,0,0,0,3,10,4,0,2,1,2,8.0,18.0,2024-11-24
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2045,5,14,1,6,7,12,1,6,7,3,1,1,1,-9.0,17.9,2024-11-24
coulibi01,Bilal Coulibaly,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,2297,4,9,2,5,7,8,2,4,4,1,2,1,2,-11.0,17.9,2024-11-24
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2057,7,18,5,11,2,2,3,1,9,2,0,3,3,12.0,17.7,2024-11-24
randlju01,Julius Randle,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2148,7,15,1,4,8,13,2,4,2,0,0,0,1,-10.0,16.9,2024-11-24
goberru01,Rudy Gobert,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2069,4,5,0,0,2,2,8,12,0,0,0,0,2,-4.0,16.5,2024-11-24
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2079,10,18,5,9,1,1,0,4,1,1,0,3,2,10.0,16.5,2024-11-24
