slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,2162,16,25,9,14,8,10,1,9,7,0,0,0,1,9.0,45.0,2023-10-27
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2090,14,19,7,10,6,6,1,3,4,2,0,4,0,10.0,35.7,2023-10-27
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2529,15,27,4,11,9,11,1,7,5,3,2,5,1,7.0,34.6,2023-10-27
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2157,15,26,2,2,2,2,1,10,4,5,1,5,2,4.0,28.2,2023-10-27
georgpa01,Paul George,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,2264,9,17,3,9,15,15,1,3,1,0,0,2,1,3.0,27.6,2023-10-27
markkla01,Lauri Markkanen,Team.UTAH_JAZZ,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2097,12,23,5,13,6,6,5,7,3,0,0,3,2,11.0,27.6,2023-10-27
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2349,14,28,5,9,6,7,0,4,4,2,0,2,3,1.0,27.4,2023-10-27
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2186,9,15,5,7,5,6,3,3,3,1,3,2,1,4.0,26.5,2023-10-27
derozde01,DeMar DeRozan,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2481,11,22,1,3,10,14,1,3,3,4,1,2,2,0.0,26.0,2023-10-27
thomaca02,Cam Thomas,Team.BROOKLYN_NETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,1990,12,19,1,4,5,5,0,7,2,1,1,0,2,3.0,25.9,2023-10-27
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2149,7,15,0,2,5,6,4,14,7,3,0,1,1,-9.0,24.4,2023-10-27
huntede01,De'Andre Hunter,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,1935,8,13,3,7,8,8,0,6,1,0,1,0,3,-1.0,23.1,2023-10-27
burksal01,Alec Burks,Team.DETROIT_PISTONS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,1845,5,10,3,7,11,12,0,4,2,1,1,0,1,28.0,22.5,2023-10-27
brunsja01,Jalen Brunson,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1962,11,21,8,12,1,2,0,3,5,0,0,2,1,13.0,22.3,2023-10-27
dortlu01,Luguentz Dort,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2329,9,13,3,4,4,6,3,3,2,1,1,1,5,-6.0,21.8,2023-10-27
herroty01,Tyler Herro,Team.MIAMI_HEAT,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2418,10,20,5,12,3,3,1,5,6,1,0,3,2,-1.0,21.6,2023-10-27
barrerj01,RJ Barrett,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2034,9,15,3,5,5,6,1,2,6,1,0,3,2,6.0,21.4,2023-10-27
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2446,11,18,1,3,2,6,6,8,7,2,1,6,6,-4.0,21.0,2023-10-27
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,2205,10,22,4,10,1,3,3,6,5,2,0,1,1,9.0,20.8,2023-10-27
holmgch01,Chet Holmgren,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1850,5,9,3,4,3,4,1,12,2,1,7,1,3,6.0,20.7,2023-10-27
jacksja02,Jaren Jackson Jr.,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1707,9,13,2,2,1,2,2,7,2,0,3,0,5,-1.0,20.1,2023-10-27
smartma01,Marcus Smart,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1850,7,13,3,7,3,3,1,1,5,5,0,2,3,-6.0,20.0,2023-10-27
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2672,10,20,2,10,2,3,0,8,12,0,0,3,5,-9.0,19.4,2023-10-27
wagnemo01,Moritz Wagner,Team.ORLANDO_MAGIC,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1315,8,8,1,1,0,1,4,5,1,1,1,1,2,-1.0,19.1,2023-10-27
vassede01,Devin Vassell,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2379,7,13,3,7,8,11,0,3,2,0,0,1,0,2.0,18.8,2023-10-27
holidjr01,Jrue Holiday,Team.BOSTON_CELTICS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2187,7,13,1,4,2,2,2,8,7,0,1,1,2,4.0,18.3,2023-10-27
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2315,9,14,1,2,3,4,1,9,10,0,2,7,5,15.0,18.2,2023-10-27
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2101,10,23,0,0,7,9,3,4,2,1,2,3,1,0.0,17.8,2023-10-27
ballla01,LaMelo Ball,Team.CHARLOTTE_HORNETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,1984,4,17,2,7,10,12,3,6,9,2,1,4,1,-7.0,17.4,2023-10-27
randlju01,Julius Randle,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2055,4,10,3,7,6,8,2,10,9,0,0,3,3,7.0,17.3,2023-10-27
durenja01,Jalen Duren,Team.DETROIT_PISTONS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2091,7,8,0,0,0,0,6,11,3,1,2,5,3,6.0,17.0,2023-10-27
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2098,8,14,1,4,5,6,3,9,7,1,1,9,1,6.0,17.0,2023-10-27
dinwisp01,Spencer Dinwiddie,Team.BROOKLYN_NETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,2383,8,17,6,12,1,2,0,3,8,0,0,2,4,4.0,16.8,2023-10-27
simmobe01,Ben Simmons,Team.BROOKLYN_NETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,1948,5,8,0,0,0,0,4,6,8,2,2,2,3,0.0,16.8,2023-10-27
carusal01,Alex Caruso,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1899,5,9,2,5,1,2,6,7,2,2,1,0,5,29.0,16.7,2023-10-27
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1859,7,19,0,6,7,8,5,7,1,3,3,4,2,9.0,16.7,2023-10-27
powelno01,Norman Powell,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1516,7,10,2,4,4,4,0,3,1,1,0,1,2,3.0,16.6,2023-10-27
robinmi01,Mitchell Robinson,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2262,2,6,0,0,3,4,6,7,1,4,4,0,1,11.0,16.6,2023-10-27
murrade01,Dejounte Murray,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,2085,8,17,0,3,2,3,2,5,6,1,1,1,1,-6.0,16.3,2023-10-27
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2017,11,22,3,7,2,4,2,4,1,2,0,4,1,3.0,16.1,2023-10-27
looneke01,Kevon Looney,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1692,4,6,0,0,0,0,3,9,6,3,1,1,3,4.0,15.9,2023-10-27
haywago01,Gordon Hayward,Team.CHARLOTTE_HORNETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,2032,6,15,2,4,5,6,1,8,4,3,0,3,2,-10.0,15.6,2023-10-27
porzikr01,Kristaps Porziņģis,Team.BOSTON_CELTICS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1814,6,12,2,6,3,4,3,6,1,3,1,1,6,-12.0,15.5,2023-10-27
wagnefr01,Franz Wagner,Team.ORLANDO_MAGIC,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2122,6,16,3,9,8,9,0,5,3,1,1,3,2,11.0,15.3,2023-10-27
jacksre01,Reggie Jackson,Team.DENVER_NUGGETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1301,7,13,2,5,0,0,0,2,6,0,1,0,0,-4.0,15.2,2023-10-27
suggsja01,Jalen Suggs,Team.ORLANDO_MAGIC,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1619,4,5,0,1,3,3,0,5,2,4,2,1,3,3.0,15.2,2023-10-27
lowryky01,Kyle Lowry,Team.MIAMI_HEAT,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1909,5,7,3,4,0,0,1,7,5,0,1,1,3,-1.0,14.9,2023-10-27
olynyke01,Kelly Olynyk,Team.UTAH_JAZZ,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1604,5,6,2,2,3,3,3,1,3,1,1,3,3,-4.0,14.8,2023-10-27
sharpsh01,Shaedon Sharpe,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,2484,9,23,4,11,2,2,4,1,2,2,0,3,1,-4.0,14.6,2023-10-27
greenja05,Jalen Green,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2269,10,20,2,6,0,0,1,4,4,0,0,2,2,-3.0,13.9,2023-10-27
aytonde01,Deandre Ayton,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1825,7,9,0,0,0,0,4,11,1,0,0,2,4,6.0,13.7,2023-10-27
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2035,7,17,4,9,4,4,0,1,5,0,1,3,2,8.0,13.6,2023-10-27
johnske04,Keldon Johnson,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2114,8,14,3,7,1,2,2,2,4,0,1,3,5,-2.0,13.5,2023-10-27
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,2118,4,16,2,5,8,10,1,2,12,3,0,6,2,-5.0,13.5,2023-10-27
irvinky01,Kyrie Irving,Team.DALLAS_MAVERICKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,2037,6,17,1,4,4,4,1,6,6,0,0,0,2,-7.0,13.4,2023-10-27
sochaje01,Jeremy Sochan,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1583,5,9,0,1,4,4,1,4,4,2,0,2,3,-8.0,13.2,2023-10-27
whiteco01,Coby White,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2423,5,15,2,9,5,5,0,6,8,1,0,3,2,-1.0,13.1,2023-10-27
capelca01,Clint Capela,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,1687,6,12,0,0,1,2,6,7,2,0,1,1,3,-9.0,12.8,2023-10-27
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2486,9,22,3,10,1,3,0,8,5,1,0,2,4,13.0,12.7,2023-10-27
