slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
brunsja01,Jalen Brunson,Team.NEW_YORK_KNICKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2599,25,47,5,13,6,6,1,3,6,1,0,1,2,20.0,43.1,2024-03-29
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,2262,13,22,4,9,10,12,5,15,7,2,1,4,2,1.0,39.8,2024-03-29
collijo01,John Collins,Team.UTAH_JAZZ,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1815,10,14,4,5,6,6,2,9,0,1,2,0,3,-8.0,29.5,2024-03-29
bryanth01,Thomas Bryant,Team.MIAMI_HEAT,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1307,11,17,1,3,3,4,6,6,1,2,2,0,0,31.0,28.2,2024-03-29
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,2266,12,21,3,6,2,2,1,10,5,4,2,3,4,5.0,27.1,2024-03-29
bridgmi01,Mikal Bridges,Team.BROOKLYN_NETS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,2276,8,15,7,11,2,2,1,2,3,4,0,0,2,16.0,24.3,2024-03-29
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2452,6,14,4,8,10,14,0,9,12,2,0,5,2,6.0,24.3,2024-03-29
durenja01,Jalen Duren,Team.DETROIT_PISTONS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2081,9,11,0,0,2,2,5,12,1,3,3,3,4,18.0,24.2,2024-03-29
greenja05,Jalen Green,Team.HOUSTON_ROCKETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2315,11,24,4,11,8,14,2,7,6,2,0,4,2,0.0,24.1,2024-03-29
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2218,11,24,0,3,10,13,1,9,5,2,1,4,2,-9.0,23.2,2024-03-29
