slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,2205,15,21,1,2,6,10,5,6,0,0,2,2,2,0.0,30.6,2023-12-12
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1876,11,14,2,3,7,7,0,4,3,1,1,1,0,21.0,29.6,2023-12-12
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2600,12,28,3,10,6,6,0,6,17,1,0,4,0,10.0,28.9,2023-12-12
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,2407,14,27,3,8,2,3,2,6,9,3,1,4,1,-4.0,28.1,2023-12-12
exumda01,Danté Exum,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2152,8,10,7,9,3,4,2,2,3,1,1,1,2,7.0,25.8,2023-12-12
whiteco01,Coby White,Team.CHICAGO_BULLS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2070,8,15,5,10,6,6,2,2,8,1,0,2,2,-5.0,25.5,2023-12-12
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2185,12,23,3,6,5,5,1,3,7,1,1,2,5,15.0,24.9,2023-12-12
hardati02,Tim Hardaway Jr.,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2218,10,21,5,10,7,8,1,2,3,1,0,0,2,-6.0,24.5,2023-12-12
vucevni01,Nikola Vučević,Team.CHICAGO_BULLS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1979,12,21,1,4,1,1,4,12,5,0,2,3,1,-5.0,24.0,2023-12-12
nurkiju01,Jusuf Nurkić,Team.PHOENIX_SUNS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,1857,3,9,1,3,10,11,3,10,7,1,0,1,3,10.0,20.3,2023-12-12
paulch01,Chris Paul,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1810,5,8,3,4,2,3,0,5,11,2,0,1,4,12.0,19.6,2023-12-12
podzibr01,Brandin Podziemski,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1716,9,14,2,4,0,1,5,6,5,1,0,3,2,18.0,19.4,2023-12-12
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2076,10,17,1,5,4,4,1,1,4,1,1,3,1,-6.0,19.2,2023-12-12
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2108,11,22,5,13,2,2,0,6,3,1,0,3,3,6.0,18.7,2023-12-12
jacksre01,Reggie Jackson,Team.DENVER_NUGGETS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1898,9,16,5,8,2,2,0,2,6,0,0,2,4,11.0,18.6,2023-12-12
garlada01,Darius Garland,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2265,11,23,4,8,0,0,0,2,7,1,0,2,1,-3.0,18.4,2023-12-12
reaveau01,Austin Reaves,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,1908,7,14,4,7,4,5,0,5,8,0,0,3,2,4.0,17.9,2023-12-12
