slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2060,15,23,3,5,7,9,1,2,2,4,0,3,1,11.0,32.4,2024-12-31
reaveau01,Austin Reaves,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2277,11,20,1,4,12,13,1,8,10,1,0,4,2,-3.0,31.3,2024-12-31
allenja01,Jarrett Allen,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1878,12,14,0,0,3,4,3,11,1,1,3,1,0,12.0,29.8,2024-12-31
jacksja02,Jaren Jackson Jr.,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2274,12,24,4,9,10,17,2,10,4,2,1,5,3,8.0,26.9,2024-12-31
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2224,12,23,2,4,2,2,1,12,4,3,2,1,2,-6.0,26.4,2024-12-31
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2312,11,19,2,5,5,7,1,9,6,1,2,3,2,-4.0,25.5,2024-12-31
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,2089,11,20,0,0,8,13,2,10,5,2,0,2,4,12.0,24.7,2024-12-31
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1541,10,18,1,6,6,7,1,8,5,1,3,2,3,22.0,24.5,2024-12-31
kennalu01,Luke Kennard,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1722,5,8,3,6,4,4,2,5,4,2,0,0,2,9.0,20.3,2024-12-31
banede01,Desmond Bane,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2213,13,25,4,8,1,3,1,4,7,0,1,4,4,2.0,19.8,2024-12-31
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2052,9,17,3,6,2,2,0,4,7,0,1,2,1,-11.0,19.1,2024-12-31
harteis01,Isaiah Hartenstein,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1920,5,10,0,1,5,5,3,7,4,1,2,0,1,13.0,19.0,2024-12-31
pritcpa01,Payton Pritchard,Team.BOSTON_CELTICS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1376,7,13,5,8,0,0,1,5,4,3,0,2,1,36.0,18.3,2024-12-31
holidjr01,Jrue Holiday,Team.BOSTON_CELTICS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1505,5,8,4,5,0,0,1,0,4,3,0,0,0,25.0,16.9,2024-12-31
portibo01,Bobby Portis,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,1856,6,14,0,2,2,2,4,11,3,2,0,0,0,15.0,16.8,2024-12-31
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1642,6,8,3,3,1,2,0,4,3,1,4,2,2,29.0,16.7,2024-12-31
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1762,6,13,4,9,7,11,0,8,3,1,0,3,2,38.0,16.4,2024-12-31
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1931,8,20,6,13,4,5,1,3,4,0,0,3,0,9.0,16.2,2024-12-31
