slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2314,13,24,10,15,5,8,0,4,9,0,1,1,4,3.0,33.8,2024-11-02
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2332,15,27,0,0,4,7,6,10,9,1,0,0,5,5.0,32.4,2024-11-02
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1782,10,18,3,4,4,4,5,11,9,1,0,5,1,31.0,27.1,2024-11-02
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1858,12,24,3,5,5,6,5,9,2,1,1,1,3,25.0,26.7,2024-11-02
jacksja02,Jaren Jackson Jr.,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1860,11,16,2,3,3,4,2,4,0,3,2,0,3,10.0,25.6,2024-11-02
ballla01,LaMelo Ball,Team.CHARLOTTE_HORNETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2228,15,26,6,12,0,0,2,2,6,3,0,6,6,-1.0,24.6,2024-11-02
easonta01,Tari Eason,Team.HOUSTON_ROCKETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2120,11,19,3,5,2,4,6,3,1,4,3,3,5,11.0,24.2,2024-11-02
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2162,9,23,2,10,8,9,3,6,9,0,0,1,1,7.0,23.9,2024-11-02
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,2568,5,10,0,1,7,8,7,13,10,1,0,3,5,2.0,23.4,2024-11-02
hieldbu01,Buddy Hield,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1922,9,14,6,10,3,4,1,6,2,1,1,3,2,-7.0,22.2,2024-11-02
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1880,7,14,2,4,9,9,0,3,9,0,1,3,2,8.0,22.1,2024-11-02
barrerj01,RJ Barrett,Team.TORONTO_RAPTORS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2394,10,26,3,9,8,11,2,7,6,1,0,2,1,5.0,21.9,2024-11-02
johnske04,Keldon Johnson,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1758,10,17,3,8,2,2,2,6,0,2,0,0,1,10.0,21.9,2024-11-02
agbajoc01,Ochai Agbaji,Team.TORONTO_RAPTORS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2136,9,12,4,5,0,0,0,5,2,2,1,1,3,1.0,20.6,2024-11-02
kornelu01,Luke Kornet,Team.BOSTON_CELTICS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,1776,6,6,0,0,7,7,1,3,3,1,2,2,2,8.0,20.5,2024-11-02
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,2073,11,25,4,8,4,4,2,1,4,0,0,1,1,-8.0,20.0,2024-11-02
paulch01,Chris Paul,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1950,5,9,3,6,2,2,1,3,13,0,0,1,1,12.0,20.0,2024-11-02
