slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2549,13,19,4,8,5,10,0,12,7,1,2,4,3,6.0,30.6,2023-11-01
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2489,15,28,5,11,3,6,1,5,5,2,0,2,2,4.0,28.1,2023-11-01
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,1594,9,15,3,5,9,10,2,10,4,0,0,2,1,36.0,27.5,2023-11-01
sharpsh01,Shaedon Sharpe,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2522,9,16,3,6,8,10,2,5,5,1,2,2,1,3.0,27.0,2023-11-01
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2854,10,18,0,0,7,9,4,6,3,1,4,0,3,11.0,26.9,2023-11-01
georgpa01,Paul George,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2211,11,16,6,9,7,8,0,6,1,2,0,3,6,22.0,26.9,2023-11-01
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2217,10,17,5,8,4,7,1,10,5,0,1,1,2,16.0,26.0,2023-11-01
schrode01,Dennis Schröder,Team.TORONTO_RAPTORS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1716,9,13,2,4,4,4,1,3,11,1,0,2,2,21.0,26.0,2023-11-01
willigr01,Grant Williams,Team.DALLAS_MAVERICKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1809,7,10,7,9,4,6,2,3,1,1,0,0,1,13.0,23.6,2023-11-01
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,1986,8,12,0,0,5,5,4,10,3,2,2,4,0,5.0,23.1,2023-11-01
siakapa01,Pascal Siakam,Team.TORONTO_RAPTORS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1974,9,13,5,8,3,3,0,6,7,0,0,3,3,22.0,23.0,2023-11-01
sextoco01,Collin Sexton,Team.UTAH_JAZZ,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1345,8,10,4,6,3,3,1,2,6,0,0,2,1,22.0,22.3,2023-11-01
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1715,8,16,4,6,1,1,5,7,5,1,2,3,1,14.0,21.1,2023-11-01
murrade01,Dejounte Murray,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2039,10,15,3,5,1,2,0,4,8,1,1,4,2,15.0,20.8,2023-11-01
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2226,8,16,0,1,7,12,3,8,8,0,0,2,2,-4.0,20.3,2023-11-01
valanjo01,Jonas Valančiūnas,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1258,6,10,1,1,6,7,3,6,2,1,1,0,2,8.0,20.2,2023-11-01
vucevni01,Nikola Vučević,Team.CHICAGO_BULLS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,2139,10,17,1,3,0,0,5,15,1,2,0,3,2,-6.0,20.0,2023-11-01
kuzmaky01,Kyle Kuzma,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1513,11,21,1,6,2,3,0,9,6,0,0,1,1,-16.0,19.8,2023-11-01
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2338,8,17,5,10,1,1,0,3,11,0,0,2,1,14.0,19.5,2023-11-01
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2116,7,18,1,3,8,9,0,3,10,2,0,3,1,4.0,19.3,2023-11-01
conlemi01,Mike Conley,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1637,7,9,3,4,0,0,0,3,6,1,0,0,1,19.0,19.2,2023-11-01
avdijde01,Deni Avdija,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1414,10,16,2,4,0,1,3,2,3,2,1,1,5,3.0,18.9,2023-11-01
herroty01,Tyler Herro,Team.MIAMI_HEAT,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,2143,12,23,6,10,0,1,0,3,5,0,0,3,2,-1.0,18.9,2023-11-01
russeda01,D'Angelo Russell,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2173,10,19,3,7,4,4,0,2,6,0,0,3,2,3.0,18.7,2023-11-01
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1629,9,12,1,1,0,1,1,6,4,1,0,1,1,9.0,18.7,2023-11-01
westbru01,Russell Westbrook,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2620,9,21,3,6,3,5,4,7,8,4,0,6,5,-8.0,18.6,2023-11-01
aytonde01,Deandre Ayton,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2024,8,13,0,0,0,0,1,10,1,5,1,2,0,5.0,18.2,2023-11-01
clarkjo01,Jordan Clarkson,Team.UTAH_JAZZ,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1552,8,13,4,6,0,0,0,6,5,2,0,3,1,21.0,18.0,2023-11-01
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1650,4,7,2,4,3,4,2,0,9,2,2,2,1,-5.0,18.0,2023-11-01
hardati02,Tim Hardaway Jr.,Team.DALLAS_MAVERICKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1649,8,15,7,13,1,1,0,3,2,1,0,2,0,-9.0,18.0,2023-11-01
okongon01,Onyeka Okongwu,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1644,6,8,0,1,4,4,5,6,2,0,1,1,3,-8.0,18.0,2023-11-01
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,2204,9,22,6,15,6,6,1,5,4,1,1,5,5,3.0,17.9,2023-11-01
