slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2554,11,20,2,3,3,5,2,11,10,1,1,3,5,6.0,25.0,2024-12-22
missiyv01,Yves Missi,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2396,9,12,0,1,3,5,4,5,1,2,3,0,4,4.0,22.9,2024-12-22
brookdi01,Dillon Brooks,Team.HOUSTON_ROCKETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2220,6,12,2,7,13,14,2,4,2,3,0,6,4,-7.0,20.0,2024-12-22
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2477,9,19,2,9,7,8,1,7,4,3,1,6,2,-5.0,19.4,2024-12-22
murrade01,Dejounte Murray,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2638,7,24,0,6,3,5,1,7,15,6,1,2,3,-8.0,19.0,2024-12-22
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2311,8,21,4,10,4,6,0,6,9,1,1,2,2,0.0,18.7,2024-12-22
hawkijo01,Jordan Hawkins,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2021,9,18,5,13,2,2,0,1,1,0,3,1,0,3.0,18.1,2024-12-22
murphtr02,Trey Murphy III,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1638,9,16,3,7,0,0,2,6,3,2,0,2,2,8.0,17.9,2024-12-22
walteja01,Ja'Kobe Walter,Team.TORONTO_RAPTORS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1672,9,18,6,11,3,4,2,0,3,0,0,1,6,-14.0,17.7,2024-12-22
westbru01,Russell Westbrook,Team.DENVER_NUGGETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2148,9,14,1,4,2,4,3,2,5,3,1,5,3,6.0,17.7,2024-12-22
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2119,7,19,2,6,7,8,1,4,7,1,0,2,2,-19.0,17.1,2024-12-22
mccontj01,T.J. McConnell,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1356,6,11,0,1,0,0,2,5,10,1,0,1,0,9.0,16.6,2024-12-22
sheadja01,Jamal Shead,Team.TORONTO_RAPTORS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1976,5,7,1,3,0,0,0,6,10,2,1,3,2,1.0,15.8,2024-12-22
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1848,5,10,4,9,0,0,1,4,8,0,0,1,0,15.0,15.5,2024-12-22
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1961,7,14,0,2,3,5,3,7,5,3,2,5,2,4.0,15.5,2024-12-22
siakapa01,Pascal Siakam,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1686,7,14,2,5,3,5,1,9,3,0,0,0,3,13.0,15.5,2024-12-22
turnemy01,Myles Turner,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1491,7,9,1,3,0,0,0,6,1,2,2,2,2,9.0,14.6,2024-12-22
gordoaa01,Aaron Gordon,Team.DENVER_NUGGETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2118,6,12,2,4,3,6,5,3,3,1,0,2,2,-6.0,14.5,2024-12-22
smithja05,Jabari Smith Jr.,Team.HOUSTON_ROCKETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2223,4,9,1,3,6,6,3,6,0,1,4,3,2,10.0,14.2,2024-12-22
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1877,8,22,1,4,0,2,8,13,4,1,0,2,3,-26.0,14.1,2024-12-22
braunch01,Christian Braun,Team.DENVER_NUGGETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2330,4,8,0,1,2,2,3,3,5,2,0,1,1,2.0,13.1,2024-12-22
greenja05,Jalen Green,Team.HOUSTON_ROCKETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2015,9,20,2,8,2,3,1,6,2,0,0,2,0,-3.0,13.1,2024-12-22
nembhan01,Andrew Nembhard,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1130,5,6,2,2,0,0,0,1,4,1,1,2,1,10.0,12.2,2024-12-22
sheppbe01,Ben Sheppard,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1039,5,5,4,4,0,0,0,1,0,0,0,0,2,6.0,12.0,2024-12-22
dickgr01,Gradey Dick,Team.TORONTO_RAPTORS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1880,5,9,2,3,2,3,1,1,6,1,0,3,3,7.0,11.3,2024-12-22
agbajoc01,Ochai Agbaji,Team.TORONTO_RAPTORS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1927,7,14,1,3,0,0,1,4,1,1,0,1,0,6.0,10.6,2024-12-22
strawju01,Julian Strawther,Team.DENVER_NUGGETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1200,4,8,1,5,4,4,0,1,1,0,1,0,2,20.0,9.9,2024-12-22
bryanth01,Thomas Bryant,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,834,3,4,2,3,0,0,0,4,1,1,1,0,1,19.0,9.6,2024-12-22
joneshe01,Herbert Jones,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2354,3,8,0,2,2,2,1,5,6,4,1,4,3,3.0,9.5,2024-12-22
bouchch01,Chris Boucher,Team.TORONTO_RAPTORS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1152,6,11,2,5,1,1,1,0,4,1,0,4,2,0.0,9.4,2024-12-22
whitmca01,Cam Whitmore,Team.HOUSTON_ROCKETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,860,5,10,1,2,0,0,2,2,1,1,0,1,0,13.0,8.7,2024-12-22
huertke01,Kevin Huerter,Team.SACRAMENTO_KINGS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1406,3,5,1,2,1,2,2,3,2,0,0,0,1,-12.0,8.6,2024-12-22
toppiob01,Obi Toppin,Team.INDIANA_PACERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1281,4,8,1,4,2,3,1,2,2,1,0,1,2,11.0,8.5,2024-12-22
murrake02,Keegan Murray,Team.SACRAMENTO_KINGS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1706,3,9,1,4,3,3,0,4,2,0,1,0,0,-12.0,8.2,2024-12-22
thompam01,Amen Thompson,Team.HOUSTON_ROCKETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1386,4,7,0,0,2,3,3,2,2,0,0,2,1,7.0,8.0,2024-12-22
