slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
maxeyty01,Tyrese Maxey,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2482,15,26,5,14,2,2,2,7,11,1,1,1,3,26.0,35.5,2024-04-04
brunsja01,Jalen Brunson,Team.NEW_YORK_KNICKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2293,12,20,2,5,9,10,0,2,11,3,0,3,2,22.0,32.9,2024-04-04
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2406,14,24,3,8,5,6,1,16,10,0,0,5,2,12.0,31.1,2024-04-04
hartjo01,Josh Hart,Team.NEW_YORK_KNICKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2596,14,19,0,0,3,4,1,8,8,2,0,4,3,22.0,28.4,2024-04-04
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1839,9,14,2,6,9,9,0,6,6,0,0,3,2,29.0,25.0,2024-04-04
thompkl01,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1754,11,15,7,11,0,0,0,3,4,0,0,3,3,20.0,22.4,2024-04-04
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,2363,11,26,6,13,1,1,1,6,7,3,1,4,2,-7.0,21.5,2024-04-04
jackstr02,Trayce Jackson-Davis,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1668,8,10,0,0,4,4,2,3,4,1,1,1,3,20.0,20.8,2024-04-04
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1960,11,25,3,6,4,5,0,4,3,1,1,1,2,-19.0,18.7,2024-04-04
washipj01,P.J. Washington,Team.DALLAS_MAVERICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2169,6,11,5,8,2,2,1,7,3,1,1,1,2,15.0,18.5,2024-04-04
georgpa01,Paul George,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,2195,10,21,2,6,6,8,0,4,2,3,0,3,2,-11.0,18.3,2024-04-04
gordoaa01,Aaron Gordon,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2136,5,10,0,2,8,14,2,4,7,1,2,1,4,1.0,17.9,2024-04-04
highsha01,Haywood Highsmith,Team.MIAMI_HEAT,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1716,5,7,2,4,0,0,3,6,2,4,1,1,1,-1.0,17.7,2024-04-04
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2222,8,25,6,15,3,3,0,12,8,2,1,5,3,21.0,16.4,2024-04-04
smithja05,Jabari Smith Jr.,Team.HOUSTON_ROCKETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1905,8,17,4,10,4,4,1,2,2,0,0,2,0,-21.0,16.0,2024-04-04
vanvlfr01,Fred VanVleet,Team.HOUSTON_ROCKETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2003,2,7,0,3,6,6,0,4,9,5,0,1,4,-16.0,15.8,2024-04-04
butleji01,Jimmy Butler,Team.MIAMI_HEAT,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2387,7,17,1,4,5,5,2,2,5,0,0,1,0,10.0,15.4,2024-04-04
divindo01,Donte DiVincenzo,Team.NEW_YORK_KNICKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2316,6,13,5,9,4,5,0,5,1,0,1,1,3,27.0,14.6,2024-04-04
irvinky01,Kyrie Irving,Team.DALLAS_MAVERICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,2091,10,21,3,7,3,3,2,3,1,0,1,4,1,7.0,14.6,2024-04-04
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,2133,7,13,0,0,3,5,4,7,7,0,1,4,5,-25.0,14.4,2024-04-04
harteis01,Isaiah Hartenstein,Team.NEW_YORK_KNICKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1743,3,4,0,0,1,2,1,6,9,2,0,0,4,19.0,14.2,2024-04-04
hardeja01,James Harden,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,2296,6,23,2,13,6,7,1,5,8,1,0,1,0,4.0,13.7,2024-04-04
oubreke01,Kelly Oubre Jr.,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2465,8,14,2,6,0,0,1,7,0,2,1,3,2,3.0,13.1,2024-04-04
