slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2001,12,19,1,2,7,8,6,4,15,1,0,0,2,29.0,39.2,2023-11-29
willizi01,Zion Williamson,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1995,11,12,0,0,11,12,1,7,6,3,0,2,1,16.0,36.2,2023-11-29
russeda01,D'Angelo Russell,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2059,13,17,5,7,4,5,0,4,9,1,2,3,0,31.0,34.8,2023-11-29
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2206,14,18,2,3,4,6,0,9,3,1,2,0,2,20.0,32.6,2023-11-29
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1747,9,15,0,0,10,13,4,12,4,1,3,0,1,29.0,31.8,2023-11-29
portemi01,Michael Porter Jr.,Team.DENVER_NUGGETS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2029,11,17,7,12,1,3,2,8,5,1,0,0,2,26.0,29.2,2023-11-29
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2263,14,23,3,8,9,10,1,4,3,0,1,4,3,-17.0,28.6,2023-11-29
wagnefr01,Franz Wagner,Team.ORLANDO_MAGIC,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1848,11,14,4,6,5,6,3,3,3,0,1,2,1,9.0,28.6,2023-11-29
greenja05,Jalen Green,Team.HOUSTON_ROCKETS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2054,8,12,5,8,5,6,0,6,9,0,1,2,0,-11.0,27.2,2023-11-29
hardeja01,James Harden,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2317,8,14,5,8,5,5,1,2,6,5,0,2,4,19.0,26.3,2023-11-29
avdijde01,Deni Avdija,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,1659,9,12,1,2,3,4,3,1,5,2,0,0,1,-9.0,24.3,2023-11-29
anthoco01,Cole Anthony,Team.ORLANDO_MAGIC,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1569,9,16,3,5,4,5,3,3,5,0,2,1,4,14.0,22.3,2023-11-29
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2263,7,15,1,3,8,8,2,5,4,0,3,0,4,14.0,21.5,2023-11-29
nurkiju01,Jusuf Nurkić,Team.PHOENIX_SUNS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1784,8,12,1,1,2,2,1,13,6,0,2,2,3,2.0,20.8,2023-11-29
