slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2248,17,35,3,10,17,18,3,5,5,3,2,3,3,9.0,43.2,2025-01-22
willima07,Mark Williams,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1959,14,18,0,0,10,13,4,5,5,1,0,1,3,-11.0,36.4,2025-01-22
irvinky01,Kyrie Irving,Team.DALLAS_MAVERICKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2293,12,21,4,11,8,8,0,4,9,0,0,3,3,-8.0,29.4,2025-01-22
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,2171,14,24,3,8,1,1,0,2,6,2,0,0,2,17.0,26.8,2025-01-22
derozde01,DeMar DeRozan,Team.SACRAMENTO_KINGS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2350,12,21,3,6,5,6,0,5,2,2,2,1,3,26.0,25.8,2025-01-22
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2321,8,12,2,4,8,8,3,15,3,0,0,3,2,11.0,25.7,2025-01-22
jonesde02,Derrick Jones Jr.,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2616,12,20,4,7,1,2,3,4,3,3,1,3,5,5.0,23.5,2025-01-22
mcdanja02,Jaden McDaniels,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,2383,10,18,1,5,6,8,2,6,0,4,3,2,4,5.0,23.3,2025-01-22
banede01,Desmond Bane,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2024,10,15,4,7,0,0,0,2,8,0,1,0,3,17.0,23.2,2025-01-22
kennalu01,Luke Kennard,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1577,8,12,7,11,0,0,3,1,3,2,0,1,1,8.0,22.9,2025-01-22
conlemi01,Mike Conley,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,1920,6,9,4,6,2,2,1,4,8,2,0,0,3,19.0,22.4,2025-01-22
cunnica01,Cade Cunningham,Team.DETROIT_PISTONS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2037,12,19,1,4,4,4,1,5,11,1,2,10,1,-1.0,22.4,2025-01-22
porteke02,Kevin Porter Jr.,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2312,12,21,2,6,0,0,0,7,7,3,0,3,3,3.0,21.9,2025-01-22
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1788,8,15,4,7,4,4,1,7,3,0,1,1,0,17.0,21.3,2025-01-22
kesslwa01,Walker Kessler,Team.UTAH_JAZZ,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1850,8,10,0,0,1,4,9,6,1,0,2,1,0,-2.0,21.2,2025-01-22
monkma01,Malik Monk,Team.SACRAMENTO_KINGS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2264,7,15,2,7,4,4,1,3,9,3,1,3,2,-8.0,20.1,2025-01-22
allenja01,Jarrett Allen,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,1931,7,11,0,0,3,3,5,8,3,2,3,3,3,2.0,20.0,2025-01-22
moranja01,Ja Morant,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1916,5,9,2,5,4,4,0,4,13,3,1,5,2,4.0,19.9,2025-01-22
washipj01,P.J. Washington,Team.DALLAS_MAVERICKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2167,12,22,1,5,5,7,4,3,2,0,0,2,5,12.0,19.7,2025-01-22
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2321,8,15,2,2,7,9,0,2,6,3,1,5,4,1.0,18.8,2025-01-22
