slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2283,14,27,6,11,7,7,0,9,11,3,0,3,4,9.0,36.5,2024-02-22
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1883,10,10,0,0,1,2,2,17,15,1,0,3,3,23.0,31.4,2024-02-22
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,2358,13,21,2,6,7,8,1,4,8,1,0,4,2,-14.0,28.8,2024-02-22
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2073,12,19,3,6,4,6,0,4,8,1,2,2,1,21.0,28.5,2024-02-22
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1991,9,14,5,10,5,5,0,3,5,2,3,2,1,15.0,27.9,2024-02-22
vassede01,Devin Vassell,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,2202,13,18,3,4,3,5,0,1,7,0,0,1,1,-4.0,27.6,2024-02-22
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1907,12,24,6,13,2,2,0,1,8,3,0,1,1,25.0,27.5,2024-02-22
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2241,12,18,2,6,2,4,0,5,9,2,1,3,1,-1.0,26.5,2024-02-22
sabondo01,Domantas Sabonis,Team.SACRAMENTO_KINGS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1981,11,15,0,0,0,0,3,8,11,0,1,2,1,15.0,26.4,2024-02-22
cunnica01,Cade Cunningham,Team.DETROIT_PISTONS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1817,13,21,4,9,0,0,0,5,8,1,0,3,4,10.0,24.0,2024-02-22
irvinky01,Kyrie Irving,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2141,11,18,5,8,2,2,1,4,3,1,0,1,2,20.0,24.0,2024-02-22
maxeyty01,Tyrese Maxey,Team.PHILADELPHIA_76ERS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,2374,11,24,4,11,9,9,1,5,5,0,0,4,1,-14.0,23.9,2024-02-22
kuzmaky01,Kyle Kuzma,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1861,12,25,6,8,1,4,6,6,3,3,0,3,4,-17.0,23.6,2024-02-22
willizi01,Zion Williamson,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2097,12,21,0,0,3,4,1,2,9,2,1,3,1,17.0,23.6,2024-02-22
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2015,10,18,4,10,1,1,0,2,13,2,0,5,0,12.0,23.1,2024-02-22
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,1877,8,21,1,6,2,3,5,8,4,5,5,1,1,0.0,22.9,2024-02-22
quickim01,Immanuel Quickley,Team.TORONTO_RAPTORS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1962,8,16,5,8,3,3,0,6,3,3,0,0,1,32.0,22.5,2024-02-22
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1951,11,19,0,2,5,6,3,12,1,0,3,3,3,-16.0,22.0,2024-02-22
joneshe01,Herbert Jones,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2208,6,9,3,5,2,3,1,4,4,7,0,1,4,36.0,21.8,2024-02-22
valanjo01,Jonas Valančiūnas,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1648,9,12,2,2,0,0,3,11,3,1,0,1,3,9.0,21.5,2024-02-22
trentga02,Gary Trent Jr.,Team.TORONTO_RAPTORS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1888,9,12,5,7,2,2,0,1,2,1,0,0,4,24.0,21.3,2024-02-22
bridgmi02,Miles Bridges,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2430,10,20,4,6,2,4,3,11,4,0,0,1,3,12.0,21.2,2024-02-22
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1878,11,22,4,10,2,3,1,5,6,0,0,2,1,25.0,20.6,2024-02-22
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,2095,8,17,5,10,4,6,0,7,5,3,0,3,3,13.0,19.9,2024-02-22
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1876,9,17,0,3,0,0,0,4,8,3,2,1,1,16.0,19.5,2024-02-22
thompam01,Amen Thompson,Team.HOUSTON_ROCKETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1655,9,13,1,3,3,5,2,3,4,0,3,3,1,-5.0,19.5,2024-02-22
achiupr01,Precious Achiuwa,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2293,7,9,1,2,3,7,4,7,2,2,1,2,3,15.0,18.7,2024-02-22
jonesty01,Tyus Jones,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1851,5,8,3,5,0,0,2,0,14,0,0,2,0,-11.0,18.6,2024-02-22
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1975,7,12,3,5,4,6,0,5,5,1,1,2,2,19.0,18.5,2024-02-22
portemi01,Michael Porter Jr.,Team.DENVER_NUGGETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1841,9,16,2,7,2,2,5,6,2,0,0,2,2,10.0,18.3,2024-02-22
wagnemo01,Moritz Wagner,Team.ORLANDO_MAGIC,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1483,7,12,1,1,7,8,2,5,0,1,0,0,4,18.0,18.3,2024-02-22
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1838,7,13,1,3,3,4,4,8,3,3,1,4,1,17.0,17.9,2024-02-22
mobleev01,Evan Mobley,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,2040,5,9,0,1,4,4,1,7,6,2,2,1,3,0.0,17.9,2024-02-22
bogdabo02,Bojan Bogdanović,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1413,8,13,6,6,0,2,0,2,0,3,0,0,3,3.0,17.7,2024-02-22
huertke01,Kevin Huerter,Team.SACRAMENTO_KINGS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1884,8,14,5,8,0,0,0,4,5,0,0,1,1,15.0,17.7,2024-02-22
mccontj01,T.J. McConnell,Team.INDIANA_PACERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1056,7,11,2,2,0,0,0,6,5,2,1,1,1,7.0,17.7,2024-02-22
jackstr02,Trayce Jackson-Davis,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,890,8,10,0,0,1,1,4,1,1,0,2,0,2,-4.0,17.6,2024-02-22
monkma01,Malik Monk,Team.SACRAMENTO_KINGS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1605,8,15,1,5,4,4,0,3,2,2,2,2,0,8.0,17.4,2024-02-22
markkla01,Lauri Markkanen,Team.UTAH_JAZZ,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2201,5,14,2,9,9,10,1,8,6,0,0,2,2,-11.0,17.3,2024-02-22
willija06,Jalen Williams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2164,7,13,2,4,2,4,0,4,6,1,3,1,3,6.0,17.2,2024-02-22
willigr01,Grant Williams,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,1632,7,16,6,11,4,4,0,0,2,1,0,0,3,3.0,16.8,2024-02-22
allenja01,Jarrett Allen,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,2065,6,10,0,0,6,8,2,8,1,2,0,2,1,9.0,16.7,2024-02-22
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1628,6,9,1,1,7,10,2,7,2,1,0,3,3,-15.0,16.6,2024-02-22
