slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2165,15,20,0,0,12,14,4,8,8,2,2,0,2,20.0,46.6,2024-01-21
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2418,18,25,4,7,0,0,1,8,2,0,3,2,4,7.0,32.7,2024-01-21
russeda01,D'Angelo Russell,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2036,14,21,6,11,0,0,1,0,8,0,2,0,2,29.0,31.8,2024-01-21
porzikr01,Kristaps Porziņģis,Team.BOSTON_CELTICS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1969,11,21,6,11,4,4,4,2,1,1,5,3,5,18.0,25.3,2024-01-21
hardeja01,James Harden,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,2305,6,11,3,6,9,9,0,5,10,2,1,4,2,9.0,25.1,2024-01-21
bridgmi01,Mikal Bridges,Team.BROOKLYN_NETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2275,9,17,4,7,4,4,1,5,5,1,1,3,1,-12.0,21.7,2024-01-21
westbru01,Russell Westbrook,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1871,10,16,1,2,2,4,3,6,6,1,1,2,3,22.0,21.6,2024-01-21
brogdma01,Malcolm Brogdon,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1953,8,17,3,4,4,5,1,6,9,0,1,1,3,-14.0,21.2,2024-01-21
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2188,10,18,0,2,4,4,2,10,10,1,0,6,2,-12.0,21.0,2024-01-21
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1860,8,16,3,8,9,10,0,5,5,0,0,3,2,28.0,20.8,2024-01-21
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,2065,8,17,0,1,6,6,6,5,7,2,0,5,3,-15.0,19.7,2024-01-21
bealbr01,Bradley Beal,Team.PHOENIX_SUNS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2287,11,16,0,1,3,3,1,3,3,1,0,2,4,11.0,19.3,2024-01-21
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2148,9,24,1,7,7,9,1,5,8,2,0,2,2,14.0,19.0,2024-01-21
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1582,4,7,0,1,6,6,3,11,3,0,0,0,0,3.0,18.2,2024-01-21
jonesty01,Tyus Jones,Team.WASHINGTON_WIZARDS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1875,6,14,3,4,0,0,1,1,13,1,0,1,0,-11.0,17.7,2024-01-21
brookdi01,Dillon Brooks,Team.HOUSTON_ROCKETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2420,8,22,5,15,4,5,1,4,1,4,0,0,5,-14.0,17.0,2024-01-21
dinwisp01,Spencer Dinwiddie,Team.BROOKLYN_NETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1959,6,9,4,6,0,0,1,1,7,0,1,1,2,-8.0,16.9,2024-01-21
hieldbu01,Buddy Hield,Team.INDIANA_PACERS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1884,6,10,5,8,1,2,1,3,3,1,0,0,2,-20.0,16.9,2024-01-21
smithja04,Jalen Smith,Team.INDIANA_PACERS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1127,5,5,3,3,2,4,2,2,1,1,2,1,0,11.0,16.8,2024-01-21
cartewe01,Wendell Carter Jr.,Team.ORLANDO_MAGIC,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2047,7,11,1,3,2,2,2,7,2,1,0,1,1,21.0,16.6,2024-01-21
thompam01,Amen Thompson,Team.HOUSTON_ROCKETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1918,5,10,0,2,5,6,3,11,5,1,0,2,3,-8.0,16.3,2024-01-21
claxtni01,Nic Claxton,Team.BROOKLYN_NETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1865,7,10,0,1,2,4,2,4,3,1,2,0,5,-9.0,16.1,2024-01-21
wagnefr01,Franz Wagner,Team.ORLANDO_MAGIC,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1670,6,13,2,5,5,5,1,1,5,0,0,0,2,18.0,16.0,2024-01-21
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1850,6,14,1,3,0,2,0,11,10,3,0,3,0,4.0,15.1,2024-01-21
reathdu01,Duop Reath,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1342,6,9,2,4,2,2,2,1,4,0,1,1,3,-8.0,15.1,2024-01-21
