slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,3158,18,29,6,11,19,24,2,8,10,2,0,4,5,2.0,52.7,2025-04-01
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2191,16,31,12,20,8,8,1,9,8,5,1,2,2,17.0,48.6,2025-04-01
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2176,12,18,2,4,11,12,0,5,11,3,1,2,1,23.0,39.3,2025-04-01
avdijde01,Deni Avdija,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2283,11,21,3,8,7,8,5,10,10,2,0,7,3,22.0,28.6,2025-04-01
butleji01,Jimmy Butler,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2289,7,11,1,2,12,12,1,5,4,3,0,2,1,6.0,27.7,2025-04-01
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2186,7,20,3,7,12,13,1,3,15,3,0,4,3,-8.0,27.3,2025-04-01
vucevni01,Nikola Vučević,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1519,9,12,2,3,2,2,4,6,7,0,1,1,0,9.0,26.4,2025-04-01
gordoaa01,Aaron Gordon,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2799,9,15,4,8,8,10,1,7,5,0,1,2,3,16.0,26.1,2025-04-01
moranja01,Ja Morant,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1985,14,22,5,8,3,3,0,3,6,2,0,6,4,-11.0,25.7,2025-04-01
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2601,14,32,3,11,8,8,1,2,11,0,0,5,2,-20.0,25.4,2025-04-01
alexani01,Nickeil Alexander-Walker,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2699,8,16,5,11,5,7,3,5,8,0,2,1,4,14.0,25.2,2025-04-01
sharpsh01,Shaedon Sharpe,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2334,11,25,3,10,8,10,1,9,3,2,0,2,0,23.0,24.6,2025-04-01
whiteco01,Coby White,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2034,10,16,3,7,5,5,0,3,6,2,0,3,2,19.0,24.1,2025-04-01
edwaran01,Anthony Edwards,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,3029,12,25,5,15,5,7,1,9,8,1,0,5,4,8.0,23.9,2025-04-01
rolliry01,Ryan Rollins,Team.MILWAUKEE_BUCKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1843,8,10,5,7,2,2,0,5,5,2,0,2,2,29.0,23.4,2025-04-01
hortota01,Talen Horton-Tucker,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1939,8,16,3,8,8,8,2,4,3,0,0,0,1,19.0,23.3,2025-04-01
caldwke01,Kentavious Caldwell-Pope,Team.ORLANDO_MAGIC,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1839,8,11,7,9,0,0,0,1,3,3,0,2,0,0.0,21.9,2025-04-01
grimequ01,Quentin Grimes,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,2182,8,18,1,6,9,10,2,2,5,3,0,3,1,-3.0,21.3,2025-04-01
braunch01,Christian Braun,Team.DENVER_NUGGETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,3190,8,14,1,6,1,1,4,8,4,3,0,2,1,12.0,20.0,2025-04-01
wagnefr01,Franz Wagner,Team.ORLANDO_MAGIC,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2176,9,20,3,10,3,3,1,4,7,0,0,0,3,21.0,19.2,2025-04-01
daniedy01,Dyson Daniels,Team.ATLANTA_HAWKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2202,11,13,0,1,0,0,2,8,1,3,2,6,3,-20.0,19.0,2025-04-01
randlju01,Julius Randle,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2970,11,22,4,8,0,0,2,7,7,1,0,4,5,1.0,18.4,2025-04-01
giddejo01,Josh Giddey,Team.CHICAGO_BULLS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1702,5,12,1,2,6,8,1,6,12,3,0,5,1,9.0,18.3,2025-04-01
barneha02,Harrison Barnes,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1725,9,14,4,5,2,2,1,0,0,2,0,2,1,-17.0,18.1,2025-04-01
lopezbr01,Brook Lopez,Team.MILWAUKEE_BUCKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2258,10,13,2,3,0,0,0,6,6,0,1,4,4,15.0,18.0,2025-04-01
goberru01,Rudy Gobert,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2378,7,11,0,0,5,9,6,6,1,1,0,0,6,-10.0,17.8,2025-04-01
robinmi01,Mitchell Robinson,Team.NEW_YORK_KNICKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1244,5,9,0,0,4,4,7,7,0,1,2,1,2,6.0,17.3,2025-04-01
allengr01,Grayson Allen,Team.PHOENIX_SUNS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2029,8,17,6,13,1,2,2,2,3,1,0,2,1,-12.0,16.6,2025-04-01
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1978,4,12,1,7,4,4,2,8,12,2,1,3,4,13.0,16.5,2025-04-01
quickim01,Immanuel Quickley,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1457,7,14,3,7,0,0,0,1,9,1,0,1,2,-6.0,15.8,2025-04-01
walteja01,Ja'Kobe Walter,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1648,6,10,5,5,0,0,2,2,4,1,0,2,1,-12.0,15.8,2025-04-01
banede01,Desmond Bane,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2102,6,15,4,10,3,3,0,4,5,2,1,3,0,-13.0,15.3,2025-04-01
camarto01,Toumani Camara,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1812,8,10,2,3,0,0,1,1,1,2,1,1,6,9.0,15.2,2025-04-01
anunoog01,OG Anunoby,Team.NEW_YORK_KNICKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,2005,7,16,2,9,11,13,0,5,0,2,0,6,1,17.0,14.9,2025-04-01
