slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2121,14,21,1,3,5,6,0,9,8,1,2,1,0,-2.0,34.2,2023-10-28
lavinza01,Zach LaVine,Team.CHICAGO_BULLS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,2246,19,33,7,13,6,8,2,3,0,1,0,4,2,-8.0,33.2,2023-10-28
maxeyty01,Tyrese Maxey,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2434,12,20,7,9,3,3,1,5,7,0,1,1,1,10.0,31.2,2023-10-28
durenja01,Jalen Duren,Team.DETROIT_PISTONS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1993,9,11,0,0,5,5,6,9,5,1,2,1,3,6.0,29.5,2023-10-28
mobleev01,Evan Mobley,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1992,12,22,1,1,8,10,5,9,3,0,3,2,4,-15.0,28.4,2023-10-28
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1765,8,11,1,4,9,9,0,4,7,1,1,2,1,30.0,26.9,2023-10-28
reidna01,Naz Reid,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1706,10,14,4,7,1,1,1,7,1,2,0,0,3,30.0,23.5,2023-10-28
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2199,11,16,2,5,0,0,1,7,5,0,2,1,3,-6.0,22.7,2023-10-28
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1921,7,16,4,7,3,3,1,7,13,0,0,1,2,-1.0,22.7,2023-10-28
nesmiaa01,Aaron Nesmith,Team.INDIANA_PACERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1800,10,16,5,9,1,2,4,5,0,0,0,0,1,18.0,22.3,2023-10-28
willizi01,Zion Williamson,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1685,12,17,0,0,0,2,1,4,2,1,0,0,0,11.0,20.4,2023-10-28
leverca01,Caris LeVert,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2661,12,28,4,10,3,9,2,3,8,1,0,2,2,-2.0,19.9,2023-10-28
gordoer01,Eric Gordon,Team.PHOENIX_SUNS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1545,9,14,3,7,0,0,0,2,4,1,0,0,1,23.0,18.8,2023-10-28
ingrabr01,Brandon Ingram,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1914,11,17,1,3,3,4,2,5,3,1,0,5,4,5.0,17.5,2023-10-28
derozde01,DeMar DeRozan,Team.CHICAGO_BULLS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1909,7,13,0,1,6,7,1,1,4,1,2,1,3,-11.0,17.3,2023-10-28
schrode01,Dennis Schröder,Team.TORONTO_RAPTORS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2117,5,14,4,6,1,2,3,1,10,2,0,1,1,-5.0,16.8,2023-10-28
cunnica01,Cade Cunningham,Team.DETROIT_PISTONS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,2377,9,19,1,4,6,7,0,4,10,0,0,6,3,10.0,15.9,2023-10-28
strusma01,Max Strus,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2506,7,20,4,9,3,3,1,10,6,0,0,1,2,-5.0,15.9,2023-10-28
banede01,Desmond Bane,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2039,10,20,4,10,2,2,1,1,5,1,1,5,4,-11.0,15.6,2023-10-28
goberru01,Rudy Gobert,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1848,7,9,0,0,0,0,4,10,1,1,0,2,1,14.0,15.6,2023-10-28
conlemi01,Mike Conley,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1732,6,10,2,6,0,0,2,2,5,1,0,0,1,21.0,15.5,2023-10-28
jonesty01,Tyus Jones,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1653,5,12,4,8,0,0,2,0,7,2,0,0,2,5.0,15.1,2023-10-28
turnemy01,Myles Turner,Team.INDIANA_PACERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1765,7,14,1,5,5,5,1,11,1,0,2,2,5,-5.0,15.1,2023-10-28
kuzmaky01,Kyle Kuzma,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2151,9,23,1,10,2,3,3,10,2,1,0,0,2,-1.0,14.8,2023-10-28
markkla01,Lauri Markkanen,Team.UTAH_JAZZ,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1686,7,13,5,7,0,0,0,3,0,1,2,1,1,-21.0,14.6,2023-10-28
robinmi01,Mitchell Robinson,Team.NEW_YORK_KNICKS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1737,4,8,0,0,0,0,10,5,0,1,2,0,1,-11.0,14.5,2023-10-28
kispeco01,Corey Kispert,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1902,8,14,5,10,1,1,0,3,1,0,0,2,2,5.0,14.2,2023-10-28
oubreke01,Kelly Oubre Jr.,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1762,7,17,0,6,4,5,2,3,2,3,0,0,3,3.0,14.0,2023-10-28
allengr01,Grayson Allen,Team.PHOENIX_SUNS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1839,6,10,3,7,2,2,0,4,3,2,0,3,2,22.0,13.9,2023-10-28
edwaran01,Anthony Edwards,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2002,7,15,3,5,2,2,0,2,7,0,0,2,3,21.0,13.6,2023-10-28
eubandr01,Drew Eubanks,Team.PHOENIX_SUNS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1150,6,7,0,0,0,0,2,3,2,0,2,0,3,11.0,13.4,2023-10-28
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1778,4,11,2,7,2,4,0,3,7,4,0,1,2,18.0,13.1,2023-10-28
herroty01,Tyler Herro,Team.MIAMI_HEAT,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2379,8,23,4,10,2,2,0,5,4,0,0,0,1,-16.0,13.0,2023-10-28
anderky01,Kyle Anderson,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1377,5,6,0,0,2,2,0,2,4,2,0,2,1,7.0,12.8,2023-10-28
sextoco01,Collin Sexton,Team.UTAH_JAZZ,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1383,4,8,0,0,6,6,1,1,6,0,0,2,1,-7.0,12.8,2023-10-28
harrito02,Tobias Harris,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2148,4,10,1,4,6,7,1,1,2,2,2,2,1,0.0,12.6,2023-10-28
smithja04,Jalen Smith,Team.INDIANA_PACERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1115,5,7,2,3,1,2,2,4,3,0,0,1,2,17.0,12.6,2023-10-28
burksal01,Alec Burks,Team.DETROIT_PISTONS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1533,6,12,6,10,0,1,0,2,0,0,1,0,1,19.0,12.5,2023-10-28
gaffoda01,Daniel Gafford,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1700,3,4,0,0,4,6,4,7,0,0,2,1,2,8.0,12.1,2023-10-28
