slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
giddejo01,Josh Giddey,Team.CHICAGO_BULLS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1991,5,11,1,2,4,6,3,7,17,8,0,2,3,22.0,29.4,2025-03-22
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2075,12,20,0,0,8,13,6,11,3,1,1,2,2,-6.0,29.3,2025-03-22
whiteco01,Coby White,Team.CHICAGO_BULLS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2059,12,17,6,9,6,8,0,3,2,2,0,3,1,28.0,29.0,2025-03-22
doncilu01,Luka Dončić,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,1894,10,18,8,13,6,8,4,4,6,0,0,7,1,-9.0,25.4,2025-03-22
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2114,9,15,1,4,6,7,0,5,10,1,0,4,0,3.0,23.2,2025-03-22
townska01,Karl-Anthony Towns,Team.NEW_YORK_KNICKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2201,10,20,1,5,10,13,0,11,1,2,1,3,2,20.0,22.7,2025-03-22
butleji01,Jimmy Butler,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,2251,7,15,1,7,10,14,0,4,8,1,0,1,1,11.0,22.1,2025-03-22
okongon01,Onyeka Okongwu,Team.ATLANTA_HAWKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2039,10,16,2,3,0,0,3,9,6,0,2,2,3,1.0,22.0,2025-03-22
reaveau01,Austin Reaves,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,2036,9,13,3,7,4,4,1,1,5,0,0,2,0,-21.0,22.0,2025-03-22
buzelma01,Matas Buzelis,Team.CHICAGO_BULLS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1791,12,18,5,10,2,2,1,1,1,1,0,2,5,26.0,21.9,2025-03-22
