slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
doncilu01,Luka Dončić,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,2283,16,28,7,10,6,9,1,7,6,4,0,3,4,26.0,37.0,2025-04-09
hardeja01,James Harden,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2229,10,18,5,11,10,10,1,2,10,2,0,2,1,11.0,34.3,2025-04-09
giddejo01,Josh Giddey,Team.CHICAGO_BULLS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2428,11,19,3,6,3,3,2,14,11,2,3,4,2,11.0,31.7,2025-04-09
butleji01,Jimmy Butler,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2301,5,8,2,2,16,17,2,2,7,2,0,1,1,-9.0,31.5,2025-04-09
filipky01,Kyle Filipowski,Team.UTAH_JAZZ,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2024,13,17,2,5,2,4,5,13,5,3,2,5,5,9.0,30.8,2025-04-09
dowtije01,Jeff Dowtin Jr.,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1724,11,15,4,7,4,6,0,0,3,4,1,1,1,19.0,28.5,2025-04-09
smithni01,Nick Smith Jr.,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,2246,8,13,6,9,6,6,0,6,10,0,0,2,1,-19.0,28.5,2025-04-09
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2262,5,12,0,1,10,10,3,9,11,4,0,1,2,9.0,28.3,2025-04-09
willija06,Jalen Williams,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2146,13,23,2,6,5,6,1,6,5,3,0,2,3,8.0,27.5,2025-04-09
sharpsh01,Shaedon Sharpe,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,2127,13,23,6,12,5,10,2,5,5,2,0,5,1,8.0,27.1,2025-04-09
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2195,12,24,5,14,1,1,2,6,3,2,0,1,0,13.0,24.3,2025-04-09
vucevni01,Nikola Vučević,Team.CHICAGO_BULLS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2106,9,15,2,4,0,0,6,5,8,2,1,2,2,13.0,24.3,2025-04-09
zubaciv01,Ivica Zubac,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2081,9,13,0,0,2,2,1,10,10,1,0,2,0,18.0,24.2,2025-04-09
carusal01,Alex Caruso,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1608,6,8,2,4,5,6,0,5,3,5,0,0,3,23.0,22.8,2025-04-09
braunch01,Christian Braun,Team.DENVER_NUGGETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2203,9,12,3,5,4,5,0,4,2,0,1,0,1,20.0,22.7,2025-04-09
marshna01,Naji Marshall,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2182,9,14,2,5,3,4,1,3,8,1,0,2,3,-9.0,21.4,2025-04-09
mitchda01,Davion Mitchell,Team.MIAMI_HEAT,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2135,6,10,2,5,3,4,1,2,8,4,1,1,3,-2.0,21.4,2025-04-09
rhodeja01,Jared Rhoden,Team.TORONTO_RAPTORS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1786,8,12,3,5,4,4,1,6,4,0,0,1,2,26.0,21.3,2025-04-09
holmgch01,Chet Holmgren,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1791,5,12,0,2,12,13,1,9,4,0,0,0,1,16.0,21.0,2025-04-09
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,2177,11,20,0,4,5,6,2,5,3,1,0,2,2,18.0,20.2,2025-04-09
gilleco01,Collin Gillespie,Team.PHOENIX_SUNS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1409,6,9,3,6,2,2,1,5,4,2,0,0,0,4.0,20.1,2025-04-09
wagnefr01,Franz Wagner,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,1555,9,17,2,4,3,3,1,7,2,2,0,1,0,18.0,19.9,2025-04-09
lavinza01,Zach LaVine,Team.SACRAMENTO_KINGS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2623,10,20,4,8,3,4,0,0,11,0,0,4,2,-8.0,19.5,2025-04-09
herroty01,Tyler Herro,Team.MIAMI_HEAT,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2135,13,26,2,7,2,2,1,3,4,1,0,3,0,-4.0,19.4,2025-04-09
sensabr01,Brice Sensabaugh,Team.UTAH_JAZZ,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2183,7,12,6,10,2,2,0,4,4,3,0,3,3,18.0,19.2,2025-04-09
mogbojo01,Jonathan Mogbo,Team.TORONTO_RAPTORS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2257,7,16,1,5,2,2,3,7,11,3,0,4,1,20.0,19.1,2025-04-09
huertke01,Kevin Huerter,Team.CHICAGO_BULLS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2213,9,16,4,9,0,0,1,3,7,1,0,2,3,10.0,18.7,2025-04-09
nurkiju01,Jusuf Nurkić,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1545,12,19,0,2,2,4,1,8,4,0,0,2,5,-23.0,18.6,2025-04-09
elliske01,Keon Ellis,Team.SACRAMENTO_KINGS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1949,7,12,6,11,0,0,0,6,2,1,2,1,3,-13.0,17.8,2025-04-09
bealbr01,Bradley Beal,Team.PHOENIX_SUNS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2317,8,17,4,8,5,5,0,1,4,1,0,2,2,-11.0,17.6,2025-04-09
gordoaa01,Aaron Gordon,Team.DENVER_NUGGETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2127,9,16,1,5,2,2,2,1,5,0,0,1,0,16.0,17.6,2025-04-09
lylestr01,Trey Lyles,Team.SACRAMENTO_KINGS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2262,6,9,2,3,3,3,2,7,4,0,0,1,2,-9.0,17.6,2025-04-09
barneha02,Harrison Barnes,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2143,6,9,6,9,2,2,0,4,2,1,0,1,4,3.0,17.1,2025-04-09
portemi01,Michael Porter Jr.,Team.DENVER_NUGGETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2111,7,14,4,8,3,4,1,4,2,1,0,0,2,5.0,17.1,2025-04-09
barnesc01,Scottie Barnes,Team.TORONTO_RAPTORS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1223,7,15,3,5,0,0,3,8,5,0,1,1,0,10.0,17.0,2025-04-09
greenje02,Jeff Green,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1111,7,9,4,6,1,2,0,3,2,1,0,1,1,3.0,17.0,2025-04-09
lawsoaj01,A.J. Lawson,Team.TORONTO_RAPTORS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1674,5,9,2,5,2,4,2,4,7,1,0,0,1,18.0,17.0,2025-04-09
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2308,9,22,2,6,2,2,2,8,4,3,0,2,2,19.0,17.0,2025-04-09
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2005,4,7,2,4,3,4,3,6,8,2,1,3,4,-6.0,16.9,2025-04-09
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2380,9,20,0,4,2,4,2,4,14,1,0,4,4,-12.0,16.6,2025-04-09
castlst01,Stephon Castle,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2097,8,15,1,5,4,7,1,2,5,2,1,2,4,-15.0,16.4,2025-04-09
johnske04,Keldon Johnson,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,1832,8,17,1,5,4,4,3,5,2,1,0,1,3,20.0,16.1,2025-04-09
pickeja02,Jalen Pickett,Team.DENVER_NUGGETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1875,6,10,5,7,1,2,0,1,4,1,0,1,1,12.0,15.7,2025-04-09
grimequ01,Quentin Grimes,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1778,4,17,3,10,6,8,2,9,7,2,1,2,0,5.0,15.6,2025-04-09
landajo01,Jock Landale,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2065,4,7,1,3,2,2,2,7,5,1,0,0,1,-5.0,15.3,2025-04-09
