slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2090,14,22,7,12,5,5,0,3,4,3,0,1,0,26.0,35.9,2023-12-19
ingrabr01,Brandon Ingram,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2241,11,18,1,1,11,12,1,3,6,2,0,2,4,0.0,29.6,2023-12-19
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2308,16,28,1,3,7,8,0,4,5,2,0,5,1,8.0,27.7,2023-12-19
moranja01,Ja Morant,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2086,12,24,0,5,10,12,3,3,8,2,1,5,2,12.0,26.7,2023-12-19
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2412,11,24,7,18,1,2,2,5,3,0,3,0,2,-1.0,23.5,2023-12-19
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,2298,11,21,6,11,5,5,0,3,6,0,0,4,5,8.0,21.8,2023-12-19
portibo01,Bobby Portis,Team.MILWAUKEE_BUCKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1579,10,16,3,6,0,0,1,9,2,2,0,0,3,4.0,21.4,2023-12-19
valanjo01,Jonas Valančiūnas,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1976,9,12,1,1,3,3,4,10,1,1,1,2,5,5.0,21.4,2023-12-19
johnske04,Keldon Johnson,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2111,9,13,0,1,10,12,2,10,1,0,0,5,2,-5.0,21.0,2023-12-19
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2477,10,22,1,4,7,8,3,5,7,0,1,4,2,-3.0,20.6,2023-12-19
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2016,4,12,0,2,3,6,2,12,16,2,1,3,1,13.0,18.5,2023-12-19
jacksja02,Jaren Jackson Jr.,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1778,6,10,1,3,11,15,1,5,0,0,3,2,4,-2.0,18.5,2023-12-19
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2470,6,11,6,9,0,0,0,3,6,1,1,1,2,9.0,17.7,2023-12-19
