slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
georgpa01,Paul George,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1667,10,14,4,8,7,7,0,4,3,2,2,0,3,24.0,30.7,2024-03-22
halibty01,Tyrese Haliburton,Team.INDIANA_PACERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2270,9,18,4,8,4,5,0,2,11,4,3,1,0,25.0,30.0,2024-03-22
mccolcj01,CJ McCollum,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2105,12,21,6,12,0,0,1,4,7,1,0,2,0,14.0,25.9,2024-03-22
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1988,13,19,3,8,4,7,0,4,0,4,0,4,1,9.0,24.5,2024-03-22
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,2380,10,16,1,2,2,4,7,12,4,0,4,3,4,4.0,24.5,2024-03-22
siakapa01,Pascal Siakam,Team.INDIANA_PACERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,1987,11,17,1,3,2,4,3,13,6,1,0,3,1,16.0,24.5,2024-03-22
wembavi01,Victor Wembanyama,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2007,11,24,3,12,6,10,5,11,5,2,3,7,2,15.0,23.6,2024-03-22
vassede01,Devin Vassell,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2272,10,17,2,6,5,5,0,4,4,1,0,1,2,-1.0,22.3,2024-03-22
wisemja01,James Wiseman,Team.DETROIT_PISTONS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2218,11,13,0,0,2,4,5,4,4,0,0,3,2,-22.0,22.2,2024-03-22
hendesc01,Scoot Henderson,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2074,8,18,3,6,5,5,1,3,10,2,0,4,0,-6.0,21.2,2024-03-22
whitede01,Derrick White,Team.BOSTON_CELTICS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2149,5,14,1,7,8,9,2,6,11,0,1,1,1,23.0,21.0,2024-03-22
conlemi01,Mike Conley,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1928,8,15,3,6,2,3,0,2,6,1,1,0,1,6.0,19.4,2024-03-22
