slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
lillada01,Damian Lillard,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2236,12,22,5,11,16,16,0,6,11,1,0,1,3,18.0,42.7,2024-01-20
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2503,15,26,1,1,6,10,8,6,6,1,1,1,4,-8.0,33.9,2024-01-20
brunsja01,Jalen Brunson,Team.NEW_YORK_KNICKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2107,13,23,5,11,7,7,1,4,9,1,0,3,3,22.0,32.1,2024-01-20
burksal01,Alec Burks,Team.DETROIT_PISTONS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1793,9,20,7,14,8,8,0,7,6,1,0,0,2,24.0,29.1,2024-01-20
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2288,10,16,0,1,11,22,3,7,9,2,1,5,1,13.0,27.2,2024-01-20
gilgesh01,Shai Gilgeous-Alexander,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2230,10,22,1,2,12,13,1,1,6,2,0,2,0,14.0,26.4,2024-01-20
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2206,11,23,0,1,11,12,1,9,5,0,3,3,2,-2.0,26.1,2024-01-20
clarkjo01,Jordan Clarkson,Team.UTAH_JAZZ,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,2310,12,25,4,10,5,5,2,10,4,0,0,3,1,-7.0,24.1,2024-01-20
sochaje01,Jeremy Sochan,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1693,8,11,1,2,6,6,2,2,3,1,2,0,4,27.0,23.4,2024-01-20
lopezbr01,Brook Lopez,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2215,7,13,1,4,4,5,2,8,4,1,3,0,1,14.0,21.6,2024-01-20
smithja05,Jabari Smith Jr.,Team.HOUSTON_ROCKETS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2478,9,19,4,8,2,4,4,6,1,2,1,0,2,2.0,20.7,2024-01-20
jonestr01,Tre Jones,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1933,4,9,0,3,3,3,3,5,12,3,0,1,0,6.0,20.3,2024-01-20
jacksja02,Jaren Jackson Jr.,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1986,8,18,1,7,9,9,1,5,5,1,0,2,3,-5.0,20.1,2024-01-20
murrade01,Dejounte Murray,Team.ATLANTA_HAWKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2083,10,19,2,7,2,2,0,9,5,1,0,2,2,-20.0,19.1,2024-01-20
thompau01,Ausar Thompson,Team.DETROIT_PISTONS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1924,10,15,2,2,0,0,5,4,1,0,1,1,4,6.0,19.0,2024-01-20
dosunay01,Ayo Dosunmu,Team.CHICAGO_BULLS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1675,7,10,3,5,3,3,0,6,4,1,1,3,1,28.0,18.7,2024-01-20
drumman01,Andre Drummond,Team.CHICAGO_BULLS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1132,7,11,0,0,1,2,5,5,1,4,0,0,2,18.0,18.6,2024-01-20
millebr02,Brandon Miller,Team.CHARLOTTE_HORNETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2086,8,17,2,10,5,5,2,5,3,0,1,1,1,-6.0,18.6,2024-01-20
randlju01,Julius Randle,Team.NEW_YORK_KNICKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1944,7,13,3,7,1,2,7,9,10,0,0,7,3,16.0,17.7,2024-01-20
sextoco01,Collin Sexton,Team.UTAH_JAZZ,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,2412,11,27,2,7,4,4,3,0,5,2,0,2,4,12.0,17.5,2024-01-20
harrito02,Tobias Harris,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2140,7,15,1,3,6,7,1,4,6,0,0,2,0,18.0,17.0,2024-01-20
wadede01,Dean Wade,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1533,6,7,5,6,0,0,1,4,0,1,0,0,1,11.0,17.0,2024-01-20
johnsja05,Jalen Johnson,Team.ATLANTA_HAWKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2026,8,16,1,5,3,6,1,6,4,1,2,1,2,-19.0,16.7,2024-01-20
barrerj01,RJ Barrett,Team.TORONTO_RAPTORS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1736,8,15,1,3,3,9,2,6,4,1,0,0,2,-14.0,16.5,2024-01-20
bridgmi02,Miles Bridges,Team.CHARLOTTE_HORNETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2400,9,22,5,10,2,2,0,11,3,0,1,2,2,8.0,16.5,2024-01-20
