season,date,regular,playoffs,away,home,whos_favored,spread,total,moneyline_away,moneyline_home,h2_spread,h2_total,id_spread,id_total
2008,2007-10-30,True,False,por,sa,home,13.0,189.5,900.0,-1400.0,5.0,95.0,0.0,1
2008,2007-10-30,True,False,utah,gs,home,1.0,212.0,100.0,-120.0,3.0,105.5,0.0,1
2008,2007-10-30,True,False,hou,lal,away,5.0,199.0,-230.0,190.0,3.0,99.0,0.0,0
2008,2007-10-31,True,False,phi,tor,home,6.5,191.0,255.0,-305.0,2.0,96.5,1.0,1
2008,2007-10-31,True,False,wsh,ind,away,1.5,203.5,-125.0,105.0,1.0,105.0,0.0,1
2008,2007-10-31,True,False,mil,orl,home,6.5,197.0,245.0,-295.0,3.5,97.0,1.0,0
2008,2007-10-31,True,False,chi,bkn,home,1.5,186.0,105.0,-125.0,3.0,94.0,1.0,1
2008,2007-10-31,True,False,dal,cle,away,2.5,184.0,-140.0,120.0,4.0,91.5,1.0,0
2008,2007-10-31,True,False,sa,mem,away,6.5,201.0,-250.0,210.0,4.0,99.5,0.0,1
2008,2007-10-31,True,False,sac,no,home,9.5,190.5,425.0,-525.0,1.5,94.0,1.0,1
2008,2007-10-31,True,False,okc,den,home,11.5,217.5,625.0,-825.0,6.5,107.5,1.0,1
2008,2007-11-01,True,False,det,mia,away,4.0,178.5,-190.0,160.0,0.0,89.5,1.0,0
2008,2007-11-01,True,False,hou,utah,home,3.0,193.0,140.0,-160.0,3.5,98.5,0.0,1
2008,2007-11-01,True,False,phx,okc,away,12.0,224.5,-725.0,575.0,9.0,112.5,0.0,0
2008,2007-11-02,True,False,mil,cha,home,4.0,196.5,150.0,-170.0,4.0,96.5,0.0,1
2008,2007-11-02,True,False,det,orl,home,4.0,183.5,150.0,-170.0,4.5,93.5,0.0,1
2008,2007-11-02,True,False,mia,ind,home,6.5,192.0,235.0,-275.0,4.0,96.5,0.0,0
2008,2007-11-02,True,False,tor,bkn,home,4.0,193.5,155.0,-175.0,6.0,96.0,0.0,0
2008,2007-11-02,True,False,dal,atl,away,5.5,191.0,-250.0,210.0,5.0,94.5,0.0,1
2008,2007-11-02,True,False,ny,cle,home,6.0,186.0,210.0,-250.0,4.0,94.0,0.0,1
2008,2007-11-02,True,False,wsh,bos,home,7.5,205.5,285.0,-335.0,2.5,105.0,1.0,0
2008,2007-11-02,True,False,por,no,home,7.5,203.0,275.0,-325.0,2.0,102.5,1.0,1
2008,2007-11-02,True,False,den,min,away,7.5,208.5,-375.0,315.0,6.5,104.0,1.0,0
2008,2007-11-02,True,False,phi,chi,home,9.5,190.0,400.0,-500.0,7.0,94.0,0.0,0
2008,2007-11-02,True,False,sac,sa,home,14.5,191.0,1200.0,-2000.0,2.0,92.5,1.0,0
2008,2007-11-02,True,False,lal,phx,home,8.0,215.5,365.0,-435.0,9.0,107.5,0.0,1
2008,2007-11-02,True,False,gs,lac,home,1.5,211.0,105.0,-125.0,1.5,104.5,1.0,1
2008,2007-11-03,True,False,bkn,phi,away,3.0,186.5,-150.0,130.0,1.5,94.5,1.0,0
2008,2007-11-03,True,False,orl,wsh,home,1.0,197.5,110.0,-130.0,2.5,100.5,0.0,0
2008,2007-11-03,True,False,ind,mem,home,5.5,211.5,180.0,-220.0,5.5,107.0,0.0,1
2008,2007-11-03,True,False,chi,mil,away,4.0,193.0,-175.0,155.0,1.5,95.0,0.0,0
2008,2007-11-03,True,False,por,hou,home,11.5,203.0,700.0,-1000.0,0.0,100.5,0.0,0
2008,2007-11-03,True,False,sac,dal,home,15.5,189.0,1500.0,-3000.0,0.0,93.0,1.0,1
2008,2007-11-03,True,False,gs,utah,home,9.5,215.5,425.0,-550.0,0.0,105.5,1.0,1
2008,2007-11-04,True,False,bos,tor,home,1.5,194.0,105.0,-125.0,2.5,95.5,0.0,0
2008,2007-11-04,True,False,okc,lac,home,6.5,208.0,250.0,-300.0,4.5,101.5,1.0,1
2008,2007-11-04,True,False,min,ny,home,9.0,193.0,355.0,-425.0,4.0,96.5,0.0,0
2008,2007-11-04,True,False,cha,mia,home,3.5,186.5,140.0,-160.0,3.5,93.5,0.0,0
2008,2007-11-04,True,False,atl,det,home,8.0,191.0,290.0,-350.0,6.5,97.0,0.0,0
2008,2007-11-04,True,False,no,den,home,5.0,214.5,185.0,-215.0,3.0,104.5,0.0,0
2008,2007-11-04,True,False,cle,phx,home,7.5,205.0,290.0,-350.0,5.5,99.5,1.0,0
2008,2007-11-04,True,False,utah,lal,home,1.0,205.5,-105.0,-115.0,2.0,106.0,1.0,1
2008,2007-11-05,True,False,hou,dal,home,4.5,189.5,170.0,-200.0,3.0,95.5,1.0,1
2008,2007-11-06,True,False,phx,cha,away,4.0,207.0,-195.0,165.0,3.5,101.0,1.0,0
2008,2007-11-06,True,False,atl,bkn,home,4.0,188.5,160.0,-190.0,1.0,95.0,1.0,0
2008,2007-11-06,True,False,den,ny,away,3.0,211.0,-160.0,140.0,0.0,105.0,0.0,1
2008,2007-11-06,True,False,orl,min,away,6.5,186.5,-300.0,250.0,2.0,93.5,1.0,1
2008,2007-11-06,True,False,tor,mil,away,3.0,190.0,-160.0,140.0,5.0,95.0,0.0,1
2008,2007-11-06,True,False,sa,hou,away,2.0,183.5,-135.0,115.0,4.0,91.5,0.0,0
2008,2007-11-06,True,False,lac,chi,home,8.5,193.0,335.0,-405.0,8.0,97.5,0.0,0
2008,2007-11-06,True,False,okc,sac,home,2.0,208.0,110.0,-130.0,4.5,101.5,1.0,0
2008,2007-11-06,True,False,cle,gs,home,2.0,209.5,115.0,-135.0,1.5,105.0,0.0,1
2008,2007-11-06,True,False,no,lal,home,3.0,205.5,135.0,-155.0,3.0,104.0,0.0,1
2008,2007-11-07,True,False,orl,tor,home,4.0,191.5,170.0,-200.0,3.5,95.5,0.0,1
2008,2007-11-07,True,False,phx,atl,away,5.0,207.0,-230.0,190.0,5.0,103.5,0.0,0
2008,2007-11-07,True,False,lac,ind,home,6.5,207.5,240.0,-290.0,3.5,102.0,0.0,0
2008,2007-11-07,True,False,cha,phi,home,4.0,189.0,165.0,-195.0,3.0,93.5,1.0,0
2008,2007-11-07,True,False,den,bos,home,6.5,202.5,245.0,-295.0,5.5,99.5,1.0,1
2008,2007-11-07,True,False,mia,sa,home,11.5,180.5,800.0,-1200.0,7.5,88.5,0.0,0
2008,2007-11-07,True,False,cle,utah,home,9.0,194.5,400.0,-500.0,4.5,98.0,0.0,1
2008,2007-11-07,True,False,mem,okc,home,0.0,218.5,-110.0,-110.0,2.0,107.0,0.0,0
2008,2007-11-07,True,False,no,por,away,2.5,201.5,-145.0,125.0,0.0,100.5,0.0,0
2008,2007-11-08,True,False,wsh,bkn,home,6.0,190.0,235.0,-275.0,6.0,98.0,0.0,0
2008,2007-11-08,True,False,det,chi,home,1.0,182.0,100.0,-120.0,1.5,90.0,1.0,1
2008,2007-11-08,True,False,dal,gs,away,7.5,216.0,-325.0,275.0,6.5,108.5,0.0,1
2008,2007-11-09,True,False,tor,phi,away,2.0,187.5,-130.0,110.0,1.5,94.5,2.0,1
2008,2007-11-09,True,False,ind,cha,home,1.5,195.0,105.0,-125.0,1.5,97.0,1.0,0
2008,2007-11-09,True,False,atl,bos,home,8.5,193.0,360.0,-430.0,0.0,97.5,1.0,0
2008,2007-11-09,True,False,orl,ny,home,1.0,201.5,-105.0,-115.0,0.0,99.5,0.0,1
2008,2007-11-09,True,False,phx,mia,away,8.0,195.5,-375.0,315.0,7.0,97.5,0.0,1
2008,2007-11-09,True,False,lac,det,home,8.0,191.5,315.0,-375.0,0.0,94.0,1.0,0
2008,2007-11-09,True,False,sa,no,away,3.5,186.0,-165.0,145.0,1.0,94.0,1.0,0
2008,2007-11-09,True,False,den,wsh,away,2.0,209.5,-130.0,110.0,1.5,106.5,1.0,1
2008,2007-11-09,True,False,mil,hou,home,9.0,188.5,395.0,-475.0,2.5,94.0,1.0,1
2008,2007-11-09,True,False,mem,por,home,2.5,208.5,120.0,-140.0,4.0,104.5,1.0,0
2008,2007-11-09,True,False,utah,okc,away,6.5,211.5,-290.0,240.0,1.5,106.0,0.0,0
2008,2007-11-09,True,False,min,lal,home,11.0,204.0,600.0,-800.0,5.5,103.0,1.0,0
2008,2007-11-09,True,False,cle,sac,away,5.5,192.5,-245.0,205.0,3.0,97.0,0.0,0
2008,2007-11-10,True,False,den,ind,away,1.5,212.0,-125.0,105.0,4.0,103.0,1.0,1
2008,2007-11-10,True,False,phx,orl,away,1.5,209.0,-125.0,105.0,4.0,102.5,1.0,0
2008,2007-11-10,True,False,bos,bkn,away,3.0,182.5,-150.0,130.0,0.0,95.0,1.0,1
2008,2007-11-10,True,False,tor,chi,home,6.5,189.5,220.0,-260.0,6.0,93.0,0.0,0
2008,2007-11-10,True,False,mem,utah,home,10.0,216.0,475.0,-600.0,2.0,107.5,1.0,0
2008,2007-11-10,True,False,min,sac,home,4.5,193.0,170.0,-200.0,2.0,93.5,1.0,2
2008,2007-11-10,True,False,dal,por,away,7.5,201.5,-350.0,290.0,8.0,100.0,0.0,0
2008,2007-11-11,True,False,wsh,atl,home,5.5,192.5,190.0,-230.0,5.0,100.0,0.0,0
2008,2007-11-11,True,False,hou,cha,away,6.5,186.0,-275.0,235.0,6.0,94.5,0.0,0
2008,2007-11-11,True,False,no,phi,away,3.0,190.5,-150.0,130.0,2.5,95.0,1.0,0
2008,2007-11-11,True,False,mia,ny,home,3.0,192.0,130.0,-150.0,1.0,93.5,0.0,0
2008,2007-11-11,True,False,mil,sa,home,10.5,186.5,550.0,-700.0,1.5,93.5,1.0,1
2008,2007-11-11,True,False,det,okc,away,6.5,196.0,-275.0,235.0,1.0,96.0,0.0,1
2008,2007-11-11,True,False,cle,lac,away,1.0,192.0,-110.0,-110.0,1.5,95.0,1.0,1
2008,2007-11-12,True,False,no,bkn,away,2.0,184.5,-130.0,110.0,3.0,92.5,2.0,0
2008,2007-11-12,True,False,cle,den,home,7.5,208.0,285.0,-335.0,0.0,101.5,1.0,1
2008,2007-11-12,True,False,sac,utah,home,14.0,206.0,1050.0,-1700.0,1.5,101.0,1.0,1
2008,2007-11-13,True,False,okc,orl,home,10.5,209.0,525.0,-650.0,3.0,99.5,1.0,0
2008,2007-11-13,True,False,mia,cha,home,1.5,178.0,105.0,-125.0,0.0,88.5,1.0,0
2008,2007-11-13,True,False,bos,ind,away,7.0,198.0,-300.0,250.0,1.5,97.5,1.0,0
2008,2007-11-13,True,False,hou,mem,away,6.5,201.5,-270.0,230.0,2.5,101.0,0.0,1
2008,2007-11-13,True,False,phi,dal,home,11.0,192.5,600.0,-800.0,10.5,96.5,1.0,0
2008,2007-11-13,True,False,lal,sa,home,8.0,199.0,305.0,-365.0,1.0,98.0,1.0,2
2008,2007-11-13,True,False,ny,phx,home,13.0,210.5,900.0,-1400.0,4.5,103.0,0.0,1
2008,2007-11-13,True,False,det,por,away,5.0,190.0,-230.0,190.0,2.5,94.5,0.0,1
2008,2007-11-14,True,False,ind,wsh,home,5.5,200.5,200.0,-240.0,2.0,99.0,1.0,0
2008,2007-11-14,True,False,orl,cle,home,3.0,190.5,130.0,-150.0,2.0,96.5,0.0,1
2008,2007-11-14,True,False,utah,tor,home,0.0,204.0,-110.0,-110.0,0.0,104.5,0.0,0
2008,2007-11-14,True,False,cha,atl,home,5.5,188.0,200.0,-240.0,1.5,93.5,1.0,1
2008,2007-11-14,True,False,okc,mia,home,7.0,191.5,240.0,-290.0,7.0,92.5,0.0,1
2008,2007-11-14,True,False,bkn,bos,home,10.0,181.0,525.0,-650.0,6.0,93.5,1.0,0
2008,2007-11-14,True,False,sac,min,home,2.0,190.5,110.0,-130.0,1.5,96.0,1.0,1
2008,2007-11-14,True,False,mem,mil,home,6.5,206.5,220.0,-260.0,2.0,101.0,0.0,0
2008,2007-11-14,True,False,phi,no,home,8.5,187.5,370.0,-450.0,5.5,93.0,1.0,0
2008,2007-11-14,True,False,por,den,home,11.0,212.0,550.0,-700.0,2.5,105.0,1.0,0
2008,2007-11-14,True,False,lal,hou,home,6.5,199.5,240.0,-290.0,6.0,100.5,0.0,0
2008,2007-11-14,True,False,ny,lac,home,7.5,200.5,275.0,-325.0,5.5,99.0,0.0,0
2008,2007-11-14,True,False,det,gs,away,1.0,211.0,-120.0,100.0,3.5,100.5,1.0,1
2008,2007-11-15,True,False,sa,dal,home,1.5,189.5,105.0,-125.0,5.0,94.0,1.0,1
2008,2007-11-15,True,False,chi,phx,home,8.5,204.0,355.0,-425.0,1.5,102.0,1.0,1
2008,2007-11-16,True,False,por,phi,home,3.0,184.0,130.0,-150.0,5.0,93.0,1.0,0
2008,2007-11-16,True,False,ind,tor,home,7.5,195.5,285.0,-335.0,5.5,98.5,1.0,1
2008,2007-11-16,True,False,mia,bos,home,10.0,183.0,525.0,-650.0,4.5,93.0,0.0,2
2008,2007-11-16,True,False,orl,bkn,away,3.5,186.0,-170.0,150.0,2.0,94.0,1.0,0
2008,2007-11-16,True,False,utah,cle,home,1.5,199.5,105.0,-125.0,1.0,103.0,1.0,0
2008,2007-11-16,True,False,okc,atl,home,6.0,204.5,235.0,-275.0,5.5,100.5,0.0,1
2008,2007-11-16,True,False,hou,sa,home,9.0,177.5,400.0,-500.0,5.0,90.0,0.0,0
2008,2007-11-16,True,False,no,mem,away,3.0,204.5,-160.0,140.0,0.0,99.5,0.0,1
2008,2007-11-16,True,False,wsh,min,away,3.5,191.5,-170.0,150.0,5.0,99.5,1.0,1
2008,2007-11-16,True,False,ny,sac,home,3.5,198.5,150.0,-170.0,1.0,98.5,1.0,1
2008,2007-11-16,True,False,det,lal,home,4.0,198.5,155.0,-175.0,2.0,98.0,1.0,0
2008,2007-11-16,True,False,lac,gs,home,5.5,219.5,210.0,-250.0,0.0,106.0,1.0,1
2008,2007-11-17,True,False,por,wsh,home,4.5,190.0,175.0,-205.0,1.0,97.5,1.0,1
2008,2007-11-17,True,False,okc,cha,home,8.0,199.5,300.0,-360.0,6.0,99.0,1.0,0
2008,2007-11-17,True,False,utah,ind,away,5.0,204.5,-230.0,190.0,6.0,107.0,0.0,1
2008,2007-11-17,True,False,mia,bkn,away,3.0,174.0,-155.0,135.0,1.5,88.0,1.0,1
2008,2007-11-17,True,False,no,min,away,4.0,188.0,-190.0,160.0,2.0,91.0,1.0,0
2008,2007-11-17,True,False,atl,mil,home,7.5,196.5,285.0,-335.0,1.0,98.5,1.0,1
2008,2007-11-17,True,False,mem,dal,home,14.0,213.0,950.0,-1500.0,9.0,105.0,0.0,2
2008,2007-11-17,True,False,phx,hou,away,5.5,196.0,-250.0,210.0,1.5,98.0,1.0,1
2008,2007-11-17,True,False,ny,den,home,14.0,213.5,850.0,-1300.0,3.0,102.5,1.0,0
2008,2007-11-17,True,False,chi,lac,away,3.0,187.0,-160.0,140.0,1.5,92.5,1.0,0
2008,2007-11-18,True,False,gs,tor,home,6.5,219.5,220.0,-260.0,3.5,109.0,0.0,0
2008,2007-11-18,True,False,bos,orl,away,1.0,187.5,-120.0,100.0,5.5,94.5,0.0,1
2008,2007-11-18,True,False,det,sac,away,4.5,195.5,-205.0,175.0,1.0,97.0,0.0,1
2008,2007-11-18,True,False,chi,lal,home,5.5,198.0,190.0,-230.0,4.0,100.5,1.0,0
2008,2007-11-19,True,False,por,cha,home,5.5,190.5,190.0,-230.0,2.5,97.5,1.0,1
2008,2007-11-19,True,False,okc,mem,home,5.5,218.5,195.0,-235.0,2.0,105.5,1.0,1
2008,2007-11-19,True,False,orl,no,home,1.0,186.0,100.0,-120.0,3.0,92.5,0.0,0
2008,2007-11-19,True,False,bkn,utah,home,11.0,191.0,550.0,-700.0,3.5,99.0,1.0,0
2008,2007-11-20,True,False,phi,wsh,home,5.0,183.5,190.0,-230.0,3.0,93.5,1.0,1
2008,2007-11-20,True,False,mil,cle,home,6.5,193.5,240.0,-290.0,3.0,97.0,0.0,1
2008,2007-11-20,True,False,lal,ind,away,1.5,207.5,-125.0,105.0,1.5,102.5,1.0,1
2008,2007-11-20,True,False,sa,atl,away,6.0,190.0,-250.0,210.0,2.0,94.5,1.0,0
2008,2007-11-20,True,False,gs,ny,away,1.0,220.0,-120.0,100.0,3.0,104.5,1.0,0
2008,2007-11-20,True,False,tor,dal,home,8.5,197.0,355.0,-425.0,9.0,97.5,0.0,1
2008,2007-11-20,True,False,chi,den,home,8.5,201.5,370.0,-450.0,2.0,101.0,1.0,1
2008,2007-11-20,True,False,phx,sac,away,7.5,218.0,-330.0,280.0,2.0,106.0,0.0,0
2008,2007-11-21,True,False,wsh,cha,home,7.0,192.5,250.0,-300.0,4.0,99.5,0.0,1
2008,2007-11-21,True,False,gs,bos,home,11.0,214.0,620.0,-820.0,2.0,103.0,1.0,0
2008,2007-11-21,True,False,dal,hou,home,2.5,190.0,120.0,-140.0,2.0,95.0,0.0,1
2008,2007-11-21,True,False,atl,mia,home,8.0,187.5,360.0,-430.0,3.0,93.5,0.0,0
2008,2007-11-21,True,False,ind,no,home,7.5,199.0,275.0,-325.0,4.5,97.0,0.0,0
2008,2007-11-21,True,False,tor,mem,home,4.0,211.5,155.0,-175.0,4.0,103.5,0.0,0
2008,2007-11-21,True,False,cle,min,away,5.0,191.5,-230.0,190.0,2.0,96.5,1.0,0
2008,2007-11-21,True,False,lal,mil,away,2.0,208.0,-135.0,115.0,1.5,103.0,0.0,1
2008,2007-11-21,True,False,ny,det,home,10.5,192.5,600.0,-800.0,3.0,94.5,1.0,0
2008,2007-11-21,True,False,orl,sa,home,6.0,187.5,225.0,-265.0,6.5,94.5,1.0,1
2008,2007-11-21,True,False,sac,phx,home,14.0,216.0,1000.0,-1600.0,3.0,108.0,1.0,1
2008,2007-11-21,True,False,bkn,por,home,3.0,183.5,135.0,-155.0,1.0,95.5,0.0,1
2008,2007-11-21,True,False,den,lac,away,6.5,204.5,-310.0,260.0,6.0,98.5,0.0,0
2008,2007-11-23,True,False,gs,wsh,away,2.5,214.0,-135.0,115.0,2.0,107.0,1.0,1
2008,2007-11-23,True,False,cha,orl,home,9.5,197.5,400.0,-500.0,3.0,98.5,1.0,0
2008,2007-11-23,True,False,lal,bos,home,8.0,205.0,300.0,-360.0,1.5,101.0,1.0,0
2008,2007-11-23,True,False,phi,det,home,9.5,184.0,450.0,-600.0,5.5,90.5,0.0,0
2008,2007-11-23,True,False,dal,ind,away,6.5,207.5,-340.0,280.0,6.5,103.0,0.0,1
2008,2007-11-23,True,False,hou,mia,away,3.5,179.5,-165.0,145.0,2.5,91.5,0.0,1
2008,2007-11-23,True,False,mem,sa,home,12.5,207.5,650.0,-900.0,1.0,101.5,1.0,0
2008,2007-11-23,True,False,min,den,home,14.0,209.0,1500.0,-1900.0,11.0,104.0,0.0,0
2008,2007-11-23,True,False,lac,phx,home,14.5,211.5,1250.0,-1650.0,9.5,102.0,1.0,0
2008,2007-11-23,True,False,no,utah,home,6.0,196.5,250.0,-300.0,4.0,95.5,1.0,0
2008,2007-11-23,True,False,sac,por,home,4.5,204.0,170.0,-200.0,3.5,101.0,0.0,0
2008,2007-11-23,True,False,bkn,okc,away,3.0,195.5,-160.0,140.0,1.5,99.5,1.0,0
2008,2007-11-24,True,False,tor,cle,home,4.5,190.5,170.0,-200.0,5.0,97.0,0.0,1
2008,2007-11-24,True,False,chi,ny,away,2.5,185.0,-140.0,120.0,3.5,90.0,0.0,0
2008,2007-11-24,True,False,bos,cha,away,7.5,186.0,-330.0,280.0,7.0,96.5,0.0,1
2008,2007-11-24,True,False,mia,orl,home,7.0,188.0,235.0,-275.0,1.0,94.0,1.0,1
2008,2007-11-24,True,False,gs,phi,away,3.5,206.5,-165.0,145.0,4.0,103.5,0.0,0
2008,2007-11-24,True,False,atl,min,away,4.5,190.0,-195.0,165.0,6.0,95.5,1.0,0
2008,2007-11-24,True,False,wsh,mem,home,5.5,213.0,190.0,-230.0,5.0,110.0,1.0,1
2008,2007-11-24,True,False,den,hou,home,6.0,200.5,210.0,-250.0,2.0,96.5,1.0,0
2008,2007-11-24,True,False,dal,mil,away,4.0,201.0,-175.0,155.0,1.5,100.0,0.0,0
2008,2007-11-24,True,False,no,lac,away,3.0,185.0,-150.0,130.0,0.0,92.5,1.0,1
2008,2007-11-25,True,False,chi,tor,home,4.5,185.0,175.0,-205.0,0.0,92.0,1.0,0
2008,2007-11-25,True,False,utah,det,away,1.0,190.0,-120.0,100.0,1.5,97.5,1.0,1
2008,2007-11-25,True,False,cle,ind,home,2.0,205.0,110.0,-130.0,3.5,102.5,0.0,1
2008,2007-11-25,True,False,sa,okc,away,10.0,199.0,-600.0,475.0,7.0,100.0,1.0,1
2008,2007-11-25,True,False,bkn,lal,home,6.5,199.5,240.0,-290.0,0.0,103.0,0.0,1
2008,2007-11-26,True,False,utah,ny,away,5.5,194.0,-240.0,200.0,5.0,100.0,0.0,1
2008,2007-11-26,True,False,min,no,home,10.5,188.0,600.0,-800.0,10.5,92.0,0.0,1
2008,2007-11-26,True,False,wsh,dal,home,12.0,208.0,750.0,-1100.0,9.5,107.5,0.0,2
2008,2007-11-26,True,False,sa,sac,away,6.0,194.5,-260.0,220.0,6.5,96.5,0.0,1
2008,2007-11-26,True,False,orl,por,away,5.0,203.0,-215.0,185.0,3.5,101.5,1.0,0
2008,2007-11-26,True,False,hou,lac,away,6.5,189.5,-275.0,235.0,4.0,93.5,1.0,0
2008,2007-11-26,True,False,phx,gs,away,5.0,229.5,-200.0,170.0,5.0,113.0,0.0,1
2008,2007-11-27,True,False,bos,cle,away,3.5,190.0,-165.0,145.0,1.5,97.0,0.0,1
2008,2007-11-27,True,False,mem,bkn,home,5.5,206.0,200.0,-240.0,6.5,103.5,0.0,1
2008,2007-11-27,True,False,cha,mia,home,7.0,187.0,305.0,-365.0,1.0,91.0,1.0,1
2008,2007-11-27,True,False,phi,mil,home,6.0,187.0,225.0,-265.0,6.0,95.5,0.0,1
2008,2007-11-27,True,False,atl,chi,home,5.0,183.0,190.0,-230.0,2.0,90.5,1.0,0
2008,2007-11-27,True,False,ind,den,home,7.0,216.5,295.0,-355.0,7.5,104.0,0.0,1
2008,2007-11-27,True,False,okc,lal,home,12.5,218.0,650.0,-900.0,8.0,109.0,0.0,0
2008,2007-11-28,True,False,mem,tor,home,6.5,207.0,250.0,-300.0,2.0,101.0,1.0,0
2008,2007-11-28,True,False,utah,phi,away,6.5,195.5,-260.0,220.0,2.5,103.0,1.0,1
2008,2007-11-28,True,False,mil,atl,home,3.5,197.5,150.0,-170.0,0.0,99.0,1.0,0
2008,2007-11-28,True,False,cle,det,home,8.5,189.0,330.0,-400.0,4.0,95.0,1.0,0
2008,2007-11-28,True,False,min,dal,home,14.0,197.5,1050.0,-1700.0,4.0,97.5,0.0,1
2008,2007-11-28,True,False,wsh,sa,home,12.5,200.0,750.0,-1100.0,7.5,104.0,1.0,1
2008,2007-11-28,True,False,hou,phx,home,4.0,206.0,160.0,-190.0,3.5,102.0,0.0,0
2008,2007-11-28,True,False,ind,por,home,4.0,204.0,160.0,-190.0,1.5,100.5,0.0,0
2008,2007-11-28,True,False,orl,okc,away,8.0,209.0,-375.0,315.0,1.0,101.5,1.0,0
2008,2007-11-28,True,False,gs,sac,away,1.5,221.5,-125.0,105.0,0.0,108.0,1.0,0
2008,2007-11-29,True,False,ny,bos,home,12.5,189.0,700.0,-1000.0,1.5,93.5,1.0,0
2008,2007-11-29,True,False,den,lal,home,5.0,220.0,190.0,-230.0,4.5,109.0,1.0,1
2008,2007-11-29,True,False,hou,gs,away,2.0,208.5,-130.0,110.0,4.0,103.0,0.0,0
2008,2007-11-30,True,False,wsh,phi,home,2.5,195.0,125.0,-145.0,2.5,102.5,0.0,0
2008,2007-11-30,True,False,cle,tor,home,6.5,189.0,235.0,-275.0,2.5,94.5,1.0,0
2008,2007-11-30,True,False,no,atl,away,1.0,187.0,-120.0,100.0,1.0,93.0,1.0,0
2008,2007-11-30,True,False,mil,ny,away,1.0,194.5,-120.0,100.0,2.5,97.5,0.0,0
2008,2007-11-30,True,False,sa,min,away,10.0,192.0,-600.0,475.0,7.0,95.5,1.0,1
2008,2007-11-30,True,False,bos,mia,away,2.5,185.0,-145.0,125.0,3.0,92.0,1.0,0
2008,2007-11-30,True,False,por,dal,home,13.0,198.5,850.0,-1300.0,5.5,101.5,0.0,0
2008,2007-11-30,True,False,lal,utah,home,5.0,209.0,190.0,-230.0,3.0,106.0,1.0,1
2008,2007-11-30,True,False,orl,phx,home,5.5,215.5,190.0,-230.0,0.0,106.0,0.0,1
2008,2007-11-30,True,False,ind,okc,away,2.0,212.0,-125.0,105.0,2.0,102.5,0.0,0
2008,2007-11-30,True,False,lac,den,home,9.5,208.0,400.0,-500.0,2.0,101.0,1.0,1
2008,2007-12-01,True,False,tor,wsh,home,3.0,194.0,135.0,-155.0,0.0,100.0,1.0,1
2008,2007-12-01,True,False,phi,bkn,home,7.5,182.5,290.0,-350.0,7.5,95.0,0.0,1
2008,2007-12-01,True,False,min,mem,home,9.0,211.0,370.0,-450.0,3.5,103.5,1.0,0
2008,2007-12-01,True,False,dal,no,away,3.0,192.5,-150.0,130.0,3.0,95.5,0.0,1
2008,2007-12-01,True,False,det,mil,away,5.0,192.5,-230.0,190.0,2.5,95.5,1.0,1
2008,2007-12-01,True,False,cha,chi,home,7.0,183.0,275.0,-325.0,4.5,92.0,1.0,1
2008,2007-12-01,True,False,hou,sac,away,6.5,193.0,-260.0,220.0,4.0,95.5,0.0,1
2008,2007-12-02,True,False,cle,bos,home,15.0,184.5,1400.0,-2800.0,9.5,92.5,0.0,0
2008,2007-12-02,True,False,ind,lac,home,0.0,198.0,-110.0,-110.0,0.0,97.0,0.0,0
2008,2007-12-02,True,False,por,sa,home,13.5,188.0,950.0,-1500.0,2.0,95.5,1.0,0
2008,2007-12-02,True,False,bkn,det,home,8.0,184.0,295.0,-355.0,1.5,95.0,1.0,1
2008,2007-12-02,True,False,phx,ny,away,8.5,209.5,-400.0,330.0,4.5,102.5,1.0,1
2008,2007-12-02,True,False,mia,den,home,5.0,207.0,185.0,-215.0,2.5,102.0,1.0,0
2008,2007-12-02,True,False,gs,okc,away,6.0,218.5,-260.0,220.0,2.5,104.5,1.0,0
2008,2007-12-02,True,False,orl,lal,home,1.0,211.0,-105.0,-115.0,2.5,106.5,0.0,0
2008,2007-12-03,True,False,atl,phi,home,3.0,180.5,135.0,-155.0,1.5,92.0,0.0,0
2008,2007-12-03,True,False,cha,tor,home,4.0,190.5,155.0,-175.0,3.5,92.0,1.0,0
2008,2007-12-03,True,False,por,mem,home,8.5,204.0,355.0,-425.0,2.5,105.5,0.0,1
2008,2007-12-03,True,False,dal,chi,away,3.0,189.0,-160.0,140.0,2.0,94.0,1.0,1
2008,2007-12-03,True,False,mia,utah,home,10.0,198.0,475.0,-600.0,7.0,97.5,0.0,1
2008,2007-12-03,True,False,orl,gs,home,4.0,217.5,150.0,-170.0,4.5,105.5,0.0,1
2008,2007-12-04,True,False,bkn,cle,away,2.5,182.0,135.0,-155.0,1.0,94.5,1.0,0
2008,2007-12-04,True,False,det,atl,away,5.5,188.5,-240.0,200.0,1.0,94.5,1.0,1
2008,2007-12-04,True,False,phx,ind,away,6.5,219.0,-250.0,210.0,2.0,106.5,0.0,1
2008,2007-12-04,True,False,lal,min,away,7.5,205.0,-350.0,290.0,0.0,102.0,1.0,1
2008,2007-12-04,True,False,utah,sac,away,2.5,209.0,-145.0,125.0,0.0,106.5,0.0,1
2008,2007-12-04,True,False,mil,lac,home,1.5,193.0,110.0,-130.0,2.5,96.0,0.0,0
2008,2007-12-05,True,False,bos,phi,away,9.5,178.5,-550.0,450.0,9.0,91.5,1.0,1
2008,2007-12-05,True,False,cle,wsh,home,9.5,189.5,450.0,-550.0,0.0,95.5,1.0,1
