game_id,game_date,home,away,home_pts,away_pts,winner
0021700040,2017-10-22,LAL,NOP,112,119,NOP
0021700041,2017-10-23,DET,PHI,86,97,PHI
0021700042,2017-10-23,MIA,ATL,104,93,MIA
0021700043,2017-10-23,HOU,MEM,90,98,MEM
0021700044,2017-10-23,MIL,CHO,103,94,MIL
0021700045,2017-10-23,DAL,GSW,103,133,GSW
0021700046,2017-10-23,SAS,TOR,101,97,SAS
0021700047,2017-10-23,DEN,WAS,104,109,WAS
0021700048,2017-10-23,PHO,SAC,117,115,PHO
0021700049,2017-10-24,CLE,CHI,119,112,CLE
0021700050,2017-10-24,ORL,BRK,125,121,ORL
0021700051,2017-10-24,BOS,NYK,110,89,BOS
0021700052,2017-10-24,MIN,IND,107,130,IND
0021700053,2017-10-24,POR,NOP,103,93,POR
0021700054,2017-10-24,LAC,UTA,102,84,LAC
0021700055,2017-10-25,CHO,DEN,110,93,CHO
0021700056,2017-10-25,DET,MIN,122,101,DET
0021700057,2017-10-25,PHI,HOU,104,105,HOU
0021700058,2017-10-25,BRK,CLE,112,107,BRK
0021700059,2017-10-25,MIA,SAS,100,117,SAS
0021700060,2017-10-25,OKC,IND,114,96,OKC
0021700061,2017-10-25,DAL,MEM,103,94,DAL
0021700062,2017-10-25,PHO,UTA,97,88,PHO
0021700063,2017-10-25,GSW,TOR,117,112,GSW
0021700064,2017-10-25,LAL,WAS,102,99,LAL
0021700065,2017-10-26,CHI,ATL,91,86,CHI
0021700066,2017-10-26,MEM,DAL,96,91,MEM
0021700067,2017-10-26,MIL,BOS,89,96,BOS
0021700068,2017-10-26,POR,LAC,103,104,LAC
0021700069,2017-10-26,SAC,NOP,106,114,NOP
0021700070,2017-10-27,CHO,HOU,93,109,HOU
0021700071,2017-10-27,ORL,SAS,114,87,ORL
0021700072,2017-10-27,ATL,DEN,100,105,DEN
0021700073,2017-10-27,NYK,BRK,107,86,NYK
0021700074,2017-10-27,MIN,OKC,119,116,MIN
0021700075,2017-10-27,GSW,WAS,120,117,GSW
0021700076,2017-10-27,LAL,TOR,92,101,TOR
0021700077,2017-10-28,NOP,CLE,123,101,NOP
0021700078,2017-10-28,MIA,BOS,90,96,BOS
0021700079,2017-10-28,CHI,OKC,69,101,OKC
0021700080,2017-10-28,MEM,HOU,103,89,MEM
0021700081,2017-10-28,DAL,PHI,110,112,PHI
0021700082,2017-10-28,UTA,LAL,96,81,UTA
0021700083,2017-10-28,POR,PHO,114,107,POR
0021700084,2017-10-28,LAC,DET,87,95,DET
0021700085,2017-10-29,ATL,MIL,106,117,MIL
0021700086,2017-10-29,IND,SAS,97,94,IND
0021700087,2017-10-29,BRK,DEN,111,124,DEN
0021700088,2017-10-29,CHO,ORL,120,113,CHO
0021700089,2017-10-29,SAC,WAS,83,110,WAS
0021700090,2017-10-29,CLE,NYK,95,114,NYK
0021700091,2017-10-29,GSW,DET,107,115,DET
0021700092,2017-10-30,BOS,SAS,108,94,BOS
0021700093,2017-10-30,MIA,MIN,122,125,MIN
0021700094,2017-10-30,NYK,DEN,116,110,NYK
0021700095,2017-10-30,HOU,PHI,107,115,PHI
0021700096,2017-10-30,MEM,CHO,99,104,CHO
0021700097,2017-10-30,NOP,ORL,99,115,ORL
0021700098,2017-10-30,UTA,DAL,104,89,UTA
0021700099,2017-10-30,POR,TOR,85,99,TOR
0021700100,2017-10-30,LAC,GSW,113,141,GSW
0021700101,2017-10-31,IND,SAC,101,83,IND
0021700102,2017-10-31,BRK,PHO,114,122,PHO
0021700103,2017-10-31,MIL,OKC,91,110,OKC
0021700104,2017-10-31,LAL,DET,113,93,LAL
0021700105,2017-11-01,CHO,MIL,126,121,CHO
0021700106,2017-11-01,CLE,IND,107,124,IND
0021700107,2017-11-01,PHI,ATL,119,109,PHI
0021700108,2017-11-01,WAS,PHO,116,122,PHO
0021700109,2017-11-01,BOS,SAC,113,86,BOS
0021700110,2017-11-01,MIA,CHI,97,91,MIA
0021700111,2017-11-01,NYK,HOU,97,119,HOU
0021700112,2017-11-01,MEM,ORL,99,101,ORL
0021700113,2017-11-01,NOP,MIN,98,104,MIN
0021700114,2017-11-01,DEN,TOR,129,111,DEN
0021700115,2017-11-01,UTA,POR,112,103,UTA
0021700116,2017-11-01,LAC,DAL,119,98,LAC
0021700117,2017-11-02,SAS,GSW,92,112,GSW
0021700118,2017-11-02,POR,LAL,113,110,POR
0021700119,2017-11-03,DET,MIL,105,96,DET
0021700120,2017-11-03,ORL,CHI,83,105,CHI
0021700121,2017-11-03,PHI,IND,121,110,PHI
0021700122,2017-11-03,WAS,CLE,122,130,CLE
0021700123,2017-11-03,ATL,HOU,104,119,HOU
0021700124,2017-11-03,NYK,PHO,120,107,NYK
0021700125,2017-11-03,DAL,NOP,94,99,NOP
0021700126,2017-11-03,SAS,CHO,108,101,SAS
0021700127,2017-11-03,DEN,MIA,95,94,DEN
0021700128,2017-11-03,UTA,TOR,100,109,TOR
0021700129,2017-11-03,OKC,BOS,94,101,BOS
0021700130,2017-11-03,LAL,BRK,124,112,LAL
0021700131,2017-11-04,LAC,MEM,104,113,MEM
0021700132,2017-11-04,DET,SAC,108,99,DET
0021700133,2017-11-04,CHI,NOP,90,96,NOP
0021700134,2017-11-04,MIN,DAL,112,99,MIN
0021700135,2017-11-04,DEN,GSW,108,127,GSW
0021700136,2017-11-05,CLE,ATL,115,117,ATL
0021700137,2017-11-05,LAC,MIA,101,104,MIA
0021700138,2017-11-05,ORL,BOS,88,104,BOS
0021700139,2017-11-05,TOR,WAS,96,107,WAS
0021700140,2017-11-05,HOU,UTA,137,110,HOU
0021700141,2017-11-05,SAS,PHO,112,95,SAS
0021700142,2017-11-05,NYK,IND,108,101,NYK
0021700143,2017-11-05,MIN,CHO,112,94,MIN
0021700144,2017-11-05,POR,OKC,103,99,POR
0021700145,2017-11-05,LAL,MEM,107,102,LAL
0021700146,2017-11-06,ATL,BOS,107,110,BOS
0021700147,2017-11-06,PHO,BRK,92,98,BRK
0021700148,2017-11-06,GSW,MIA,97,80,GSW
0021700149,2017-11-07,CLE,MIL,124,119,CLE
0021700150,2017-11-07,IND,NOP,112,117,NOP
0021700151,2017-11-07,WAS,DAL,99,113,DAL
0021700152,2017-11-07,NYK,CHO,118,113,NYK
0021700153,2017-11-07,TOR,CHI,119,114,TOR
0021700154,2017-11-07,SAS,LAC,120,107,SAS
0021700155,2017-11-07,DEN,BRK,112,104,DEN
0021700156,2017-11-07,UTA,PHI,97,104,PHI
0021700157,2017-11-07,POR,MEM,97,98,MEM
0021700158,2017-11-07,SAC,OKC,94,86,SAC
0021700159,2017-11-08,DET,IND,114,97,DET
0021700160,2017-11-08,ORL,NYK,112,99,ORL
0021700161,2017-11-08,BOS,LAL,107,96,BOS
0021700162,2017-11-08,PHO,MIA,115,126,MIA
0021700163,2017-11-08,GSW,MIN,125,101,GSW
0021700164,2017-11-09,WAS,LAL,111,95,WAS
0021700165,2017-11-09,TOR,NOP,122,118,TOR
0021700166,2017-11-09,HOU,CLE,117,113,HOU
0021700167,2017-11-09,SAC,PHI,109,108,SAC
0021700168,2017-11-09,DEN,OKC,102,94,DEN
0021700169,2017-11-10,DET,ATL,111,104,DET
0021700170,2017-11-10,BOS,CHO,90,87,BOS
0021700171,2017-11-10,CHI,IND,87,105,IND
0021700172,2017-11-10,OKC,LAC,120,111,OKC
0021700173,2017-11-10,SAS,MIL,87,94,MIL
0021700174,2017-11-10,PHO,ORL,112,128,ORL
0021700175,2017-11-10,UTA,MIA,74,84,MIA
0021700176,2017-11-10,POR,BRK,97,101,BRK
0021700177,2017-11-11,WAS,ATL,113,94,WAS
0021700178,2017-11-11,NOP,LAC,111,103,NOP
0021700179,2017-11-11,NYK,SAC,118,91,NYK
0021700180,2017-11-11,HOU,MEM,111,96,HOU
0021700181,2017-11-11,DAL,CLE,104,111,CLE
0021700182,2017-11-11,MIL,LAL,98,90,MIL
0021700183,2017-11-11,SAS,CHI,133,94,SAS
0021700184,2017-11-11,GSW,PHI,135,114,GSW
0021700185,2017-11-11,DEN,ORL,125,107,DEN
0021700186,2017-11-11,PHO,MIN,118,110,PHO
0021700187,2017-11-11,UTA,BRK,114,106,UTA
0021700188,2017-11-12,BOS,TOR,95,94,BOS
0021700189,2017-11-12,DET,MIA,112,103,DET
0021700190,2017-11-12,IND,HOU,95,118,HOU
0021700191,2017-11-12,OKC,DAL,112,99,OKC
0021700192,2017-11-13,WAS,SAC,110,92,WAS
0021700193,2017-11-13,NYK,CLE,101,104,CLE
0021700194,2017-11-13,MIL,MEM,110,103,MIL
0021700195,2017-11-13,NOP,ATL,106,105,NOP
0021700196,2017-11-13,PHO,LAL,93,100,LAL
0021700197,2017-11-13,UTA,MIN,98,109,MIN
0021700198,2017-11-13,POR,DEN,99,82,POR
0021700199,2017-11-13,GSW,ORL,110,100,GSW
0021700200,2017-11-13,LAC,PHI,105,109,PHI
0021700201,2017-11-14,BRK,BOS,102,109,BOS
0021700202,2017-11-14,HOU,TOR,113,129,TOR
0021700203,2017-11-14,DAL,SAS,91,97,SAS
0021700204,2017-11-15,ATL,SAC,126,80,ATL
0021700205,2017-11-15,MIA,WAS,93,102,WAS
0021700206,2017-11-15,NYK,UTA,106,101,NYK
0021700207,2017-11-15,CHO,CLE,107,115,CLE
0021700208,2017-11-15,MEM,IND,113,116,IND
0021700209,2017-11-15,MIL,DET,99,95,MIL
0021700210,2017-11-15,MIN,SAS,98,86,MIN
0021700211,2017-11-15,NOP,TOR,116,125,TOR
0021700212,2017-11-15,OKC,CHI,92,79,OKC
0021700213,2017-11-15,POR,ORL,99,94,POR
0021700214,2017-11-15,LAL,PHI,109,115,PHI
0021700215,2017-11-16,BOS,GSW,92,88,BOS
0021700216,2017-11-16,PHO,HOU,116,142,HOU
0021700217,2017-11-17,IND,DET,107,100,IND
0021700218,2017-11-17,WAS,MIA,88,91,MIA
0021700219,2017-11-17,BRK,UTA,118,107,BRK
0021700220,2017-11-17,CLE,LAC,118,113,CLE
0021700221,2017-11-17,TOR,NYK,107,84,TOR
0021700222,2017-11-17,CHI,CHO,123,120,CHI
0021700223,2017-11-17,SAS,OKC,104,101,SAS
0021700224,2017-11-17,DAL,MIN,87,111,MIN
0021700225,2017-11-17,SAC,POR,86,82,SAC
0021700226,2017-11-17,DEN,NOP,146,114,DEN
0021700227,2017-11-17,LAL,PHO,113,122,PHO
0021700228,2017-11-18,CHO,LAC,102,87,CHO
0021700229,2017-11-18,ORL,UTA,85,125,UTA
0021700230,2017-11-18,ATL,BOS,99,110,BOS
0021700231,2017-11-18,PHI,GSW,116,124,GSW
0021700232,2017-11-18,MEM,HOU,83,105,HOU
0021700233,2017-11-18,DAL,MIL,111,79,DAL
0021700234,2017-11-18,POR,SAC,102,90,POR
0021700235,2017-11-19,MIA,IND,95,120,IND
0021700236,2017-11-19,BRK,GSW,111,118,GSW
0021700237,2017-11-19,TOR,WAS,100,91,TOR
0021700238,2017-11-19,MIN,DET,97,100,DET
0021700239,2017-11-19,PHO,CHI,113,105,PHO
0021700240,2017-11-19,LAL,DEN,127,109,LAL
0021700241,2017-11-20,CHO,MIN,118,102,CHO
0021700242,2017-11-20,DET,CLE,88,116,CLE
0021700243,2017-11-20,ORL,IND,97,105,IND
0021700244,2017-11-20,PHI,UTA,107,86,PHI
0021700245,2017-11-20,NYK,LAC,107,85,NYK
0021700246,2017-11-20,MEM,POR,92,100,POR
0021700247,2017-11-20,MIL,WAS,88,99,WAS
0021700248,2017-11-20,NOP,OKC,114,107,NOP
0021700249,2017-11-20,DAL,BOS,102,110,BOS
0021700250,2017-11-20,SAS,ATL,96,85,SAS
0021700251,2017-11-20,SAC,DEN,98,114,DEN
0021700252,2017-11-21,LAL,CHI,103,94,LAL
0021700253,2017-11-22,CHO,WAS,129,124,CHO
0021700254,2017-11-22,CLE,BRK,119,109,CLE
0021700255,2017-11-22,PHI,POR,101,81,PHI
0021700256,2017-11-22,ATL,LAC,103,116,LAC
0021700257,2017-11-22,MIA,BOS,104,98,MIA
0021700258,2017-11-22,NYK,TOR,108,100,NYK
0021700259,2017-11-22,HOU,DEN,125,95,HOU
0021700260,2017-11-22,MEM,DAL,94,95,DAL
0021700261,2017-11-22,MIN,ORL,124,118,MIN
0021700262,2017-11-22,NOP,SAS,107,90,NOP
0021700263,2017-11-22,OKC,GSW,108,91,OKC
0021700264,2017-11-22,PHO,MIL,107,113,MIL
0021700265,2017-11-22,UTA,CHI,110,80,UTA
0021700266,2017-11-22,SAC,LAL,113,102,SAC
0021700267,2017-11-24,BRK,POR,125,127,POR
0021700268,2017-11-24,ATL,NYK,116,104,ATL
0021700269,2017-11-24,BOS,ORL,118,103,BOS
0021700270,2017-11-24,CLE,CHO,100,99,CLE
0021700271,2017-11-24,IND,TOR,107,104,IND
0021700272,2017-11-24,MIN,MIA,97,109,MIA
0021700273,2017-11-24,OKC,DET,98,99,DET
0021700274,2017-11-24,DEN,MEM,104,92,DEN
0021700275,2017-11-24,PHO,NOP,91,115,NOP
0021700276,2017-11-24,GSW,CHI,143,94,GSW
0021700277,2017-11-25,CHO,SAS,86,106,SAS
0021700278,2017-11-25,PHI,ORL,130,111,PHI
0021700279,2017-11-25,WAS,POR,105,108,POR
0021700280,2017-11-25,ATL,TOR,78,112,TOR
0021700281,2017-11-25,IND,BOS,98,108,BOS
0021700282,2017-11-25,HOU,NYK,117,102,HOU
0021700283,2017-11-25,DAL,OKC,97,81,DAL
0021700284,2017-11-25,GSW,NOP,110,95,GSW
0021700285,2017-11-25,UTA,MIL,121,108,UTA
0021700286,2017-11-25,SAC,LAC,95,97,LAC
0021700287,2017-11-26,CHI,MIA,93,100,MIA
0021700288,2017-11-26,MIN,PHO,119,108,MIN
0021700289,2017-11-26,MEM,BRK,88,98,BRK
0021700290,2017-11-27,IND,ORL,121,109,IND
0021700291,2017-11-27,PHI,CLE,91,113,CLE
0021700292,2017-11-27,BOS,DET,108,118,DET
0021700293,2017-11-27,NYK,POR,91,103,POR
0021700294,2017-11-27,HOU,BRK,117,103,HOU
0021700295,2017-11-27,SAS,DAL,115,108,SAS
0021700296,2017-11-27,GSW,SAC,106,110,SAC
0021700297,2017-11-27,LAC,LAL,120,115,LAC
0021700298,2017-11-28,CLE,MIA,108,97,CLE
0021700299,2017-11-28,CHI,PHO,99,104,PHO
0021700300,2017-11-28,MIN,WAS,89,92,WAS
0021700301,2017-11-28,UTA,DEN,106,77,UTA
0021700302,2017-11-28,SAC,MIL,87,112,MIL
0021700303,2017-11-29,DET,PHO,131,107,DET
0021700304,2017-11-29,ORL,OKC,121,108,ORL
0021700305,2017-11-29,PHI,WAS,118,113,PHI
0021700306,2017-11-29,NYK,MIA,115,86,NYK
0021700307,2017-11-29,TOR,CHO,126,113,TOR
0021700308,2017-11-29,HOU,IND,118,97,HOU
0021700309,2017-11-29,NOP,MIN,102,120,MIN
0021700310,2017-11-29,DAL,BRK,104,109,BRK
0021700311,2017-11-29,SAS,MEM,104,95,SAS
0021700312,2017-11-29,LAL,GSW,123,127,GSW
0021700313,2017-11-30,ATL,CLE,114,121,CLE
0021700314,2017-11-30,BOS,PHI,108,97,BOS
0021700315,2017-11-30,DEN,CHI,111,110,DEN
0021700316,2017-11-30,POR,MIL,91,103,MIL
0021700317,2017-11-30,LAC,UTA,107,126,UTA
0021700318,2017-12-01,ORL,GSW,112,133,GSW
0021700319,2017-12-01,TOR,IND,120,115,TOR
0021700320,2017-12-01,WAS,DET,109,91,WAS
0021700321,2017-12-01,MIA,CHO,105,100,MIA
0021700322,2017-12-01,CHI,SAC,106,107,SAC
0021700323,2017-12-01,MEM,SAS,79,95,SAS
0021700324,2017-12-01,OKC,MIN,111,107,OKC
0021700325,2017-12-01,UTA,NOP,114,108,UTA
0021700326,2017-12-02,BOS,PHO,116,111,BOS
0021700327,2017-12-02,DAL,LAC,108,82,DAL
0021700328,2017-12-02,BRK,ATL,102,114,ATL
0021700329,2017-12-02,CLE,MEM,116,111,CLE
0021700330,2017-12-02,PHI,DET,108,103,PHI
0021700331,2017-12-02,MIL,SAC,109,104,MIL
0021700332,2017-12-02,DEN,LAL,115,100,DEN
0021700333,2017-12-02,POR,NOP,116,123,NOP
0021700334,2017-12-03,NYK,ORL,100,105,ORL
0021700335,2017-12-03,MIA,GSW,95,123,GSW
0021700336,2017-12-03,MIN,LAC,112,106,MIN
0021700337,2017-12-03,OKC,SAS,90,87,OKC
0021700338,2017-12-03,LAL,HOU,95,118,HOU
0021700339,2017-12-04,CHO,ORL,104,94,CHO
0021700340,2017-12-04,IND,NYK,115,97,IND
0021700341,2017-12-04,PHI,PHO,101,115,PHO
0021700342,2017-12-04,ATL,BRK,90,110,BRK
0021700343,2017-12-04,BOS,MIL,111,100,BOS
0021700344,2017-12-04,CHI,CLE,91,113,CLE
0021700345,2017-12-04,MEM,MIN,95,92,MEM
0021700346,2017-12-04,NOP,GSW,115,125,GSW
0021700347,2017-12-04,DAL,DEN,122,105,DAL
0021700348,2017-12-04,SAS,DET,96,93,SAS
0021700349,2017-12-04,UTA,WAS,116,69,UTA
0021700350,2017-12-05,TOR,PHO,126,113,TOR
0021700351,2017-12-05,OKC,UTA,100,94,OKC
0021700352,2017-12-05,POR,WAS,92,106,WAS
0021700353,2017-12-06,CLE,SAC,101,95,CLE
0021700354,2017-12-06,IND,CHI,98,96,IND
0021700355,2017-12-06,ORL,ATL,110,106,ORL
0021700356,2017-12-06,BOS,DAL,97,90,BOS
0021700357,2017-12-06,NYK,MEM,99,88,NYK
0021700358,2017-12-06,CHO,GSW,87,101,GSW
0021700359,2017-12-06,MIL,DET,104,100,MIL
0021700360,2017-12-06,NOP,DEN,123,114,NOP
0021700361,2017-12-06,SAS,MIA,117,105,SAS
0021700362,2017-12-06,LAC,MIN,107,113,MIN
0021700363,2017-12-07,PHI,LAL,104,107,LAL
0021700364,2017-12-07,PHO,WAS,99,109,WAS
0021700365,2017-12-07,BRK,OKC,100,95,BRK
0021700366,2017-12-07,UTA,HOU,101,112,HOU
0021700367,2017-12-08,CHO,CHI,111,119,CHI
0021700368,2017-12-08,DET,GSW,98,102,GSW
0021700369,2017-12-08,IND,CLE,106,102,IND
0021700370,2017-12-08,ORL,DEN,89,103,DEN
0021700371,2017-12-08,MEM,TOR,107,116,TOR
0021700372,2017-12-08,MIL,DAL,109,102,MIL
0021700373,2017-12-08,NOP,SAC,109,116,SAC
0021700374,2017-12-08,SAS,BOS,105,102,SAS
0021700375,2017-12-09,LAC,WAS,113,112,LAC
0021700376,2017-12-09,BRK,MIA,89,101,MIA
0021700377,2017-12-09,CHO,LAL,99,110,LAL
0021700378,2017-12-09,ATL,ORL,117,110,ATL
0021700379,2017-12-09,CLE,PHI,105,98,CLE
0021700380,2017-12-09,CHI,NYK,104,102,CHI
0021700381,2017-12-09,MIL,UTA,117,100,MIL
0021700382,2017-12-09,MEM,OKC,101,102,OKC
0021700383,2017-12-09,PHO,SAS,101,104,SAS
0021700384,2017-12-09,POR,HOU,117,124,HOU
0021700385,2017-12-10,SAC,TOR,87,102,TOR
0021700386,2017-12-10,DET,BOS,81,91,BOS
0021700387,2017-12-10,IND,DEN,126,116,IND
0021700388,2017-12-10,MIN,DAL,97,92,MIN
0021700389,2017-12-10,NOP,PHI,131,124,NOP
0021700390,2017-12-10,NYK,ATL,111,107,NYK
0021700391,2017-12-11,CHI,BOS,108,85,CHI
0021700392,2017-12-11,HOU,NOP,130,123,HOU
0021700393,2017-12-11,MEM,MIA,82,107,MIA
0021700394,2017-12-11,OKC,CHO,103,116,CHO
0021700395,2017-12-11,GSW,POR,111,104,GSW
0021700396,2017-12-11,LAC,TOR,96,91,LAC
0021700397,2017-12-12,CLE,ATL,123,114,CLE
0021700398,2017-12-12,DET,DEN,84,103,DEN
0021700399,2017-12-12,NYK,LAL,113,109,NYK
0021700400,2017-12-12,BRK,WAS,103,98,BRK
0021700401,2017-12-12,MIN,PHI,112,118,PHI
0021700402,2017-12-12,DAL,SAS,95,89,DAL
0021700403,2017-12-12,SAC,PHO,99,92,SAC
0021700404,2017-12-13,IND,OKC,95,100,OKC
0021700405,2017-12-13,ORL,LAC,95,106,LAC
0021700406,2017-12-13,WAS,MEM,93,87,WAS
0021700407,2017-12-13,BOS,DEN,124,118,BOS
0021700408,2017-12-13,MIA,POR,95,102,POR
0021700409,2017-12-13,CHI,UTA,103,100,CHI
0021700410,2017-12-13,NOP,MIL,115,108,NOP
0021700411,2017-12-13,PHO,TOR,109,115,TOR
0021700412,2017-12-13,HOU,CHO,108,96,HOU
0021700413,2017-12-14,ATL,DET,91,105,DET
0021700414,2017-12-14,BRK,NYK,104,111,NYK
0021700415,2017-12-14,CLE,LAL,121,112,CLE
0021700416,2017-12-14,MIN,SAC,119,96,MIN
0021700417,2017-12-14,GSW,DAL,112,97,GSW
0021700418,2017-12-15,CHO,MIA,98,104,MIA
0021700419,2017-12-15,IND,DET,98,104,DET
0021700420,2017-12-15,ORL,POR,88,95,POR
0021700421,2017-12-15,PHI,OKC,117,119,OKC
0021700422,2017-12-15,WAS,LAC,100,91,WAS
0021700423,2017-12-15,BOS,UTA,95,107,UTA
0021700424,2017-12-15,TOR,BRK,120,87,TOR
0021700425,2017-12-15,MEM,ATL,96,94,MEM
0021700426,2017-12-15,MIL,CHI,109,115,CHI
0021700427,2017-12-15,DEN,NOP,117,111,DEN
0021700428,2017-12-15,HOU,SAS,124,109,HOU
0021700429,2017-12-16,CHO,POR,91,93,POR
0021700430,2017-12-16,CLE,UTA,109,100,CLE
0021700431,2017-12-16,NYK,OKC,111,96,NYK
0021700432,2017-12-16,MIA,LAC,90,85,MIA
0021700433,2017-12-16,HOU,MIL,115,111,HOU
0021700434,2017-12-16,MIN,PHO,106,108,PHO
0021700435,2017-12-16,SAS,DAL,98,96,SAS
0021700436,2017-12-16,MEM,BOS,93,102,BOS
0021700437,2017-12-17,TOR,SAC,108,93,TOR
0021700438,2017-12-17,DET,ORL,114,110,DET
0021700439,2017-12-17,BRK,IND,97,109,IND
0021700440,2017-12-17,WAS,CLE,99,106,CLE
0021700441,2017-12-18,CHO,NYK,109,91,CHO
0021700442,2017-12-18,IND,BOS,111,112,BOS
0021700443,2017-12-18,ATL,MIA,110,104,ATL
0021700444,2017-12-18,CHI,PHI,117,115,CHI
0021700445,2017-12-18,HOU,UTA,120,99,HOU
0021700446,2017-12-18,MIN,POR,108,107,MIN
0021700447,2017-12-18,OKC,DEN,95,94,OKC
0021700448,2017-12-18,DAL,PHO,91,97,PHO
0021700449,2017-12-18,SAS,LAC,109,91,SAS
0021700450,2017-12-18,LAL,GSW,114,116,GSW
0021700451,2017-12-19,PHI,SAC,95,101,SAC
0021700452,2017-12-19,WAS,NOP,116,106,WAS
0021700453,2017-12-19,MIL,CLE,119,116,MIL
0021700454,2017-12-20,CHO,TOR,111,129,TOR
0021700455,2017-12-20,ATL,IND,95,105,IND
0021700456,2017-12-20,BOS,MIA,89,90,MIA
0021700457,2017-12-20,BRK,SAC,99,104,SAC
0021700458,2017-12-20,CHI,ORL,112,94,CHI
0021700459,2017-12-20,HOU,LAL,116,122,LAL
0021700460,2017-12-20,OKC,UTA,107,79,OKC
0021700461,2017-12-20,DAL,DET,110,93,DAL
0021700462,2017-12-20,DEN,MIN,104,112,MIN
0021700463,2017-12-20,POR,SAS,91,93,SAS
0021700464,2017-12-20,GSW,MEM,97,84,GSW
0021700465,2017-12-20,LAC,PHO,108,95,LAC
0021700466,2017-12-21,CLE,CHI,115,112,CLE
0021700467,2017-12-21,PHI,TOR,109,114,TOR
0021700468,2017-12-21,NYK,BOS,102,93,NYK
0021700469,2017-12-21,PHO,MEM,97,95,PHO
0021700470,2017-12-21,UTA,SAS,100,89,UTA
0021700471,2017-12-22,DET,NYK,104,101,DET
0021700472,2017-12-22,ORL,NOP,97,111,NOP
0021700473,2017-12-22,BRK,WAS,119,84,BRK
0021700474,2017-12-22,MIA,DAL,113,101,MIA
0021700475,2017-12-22,HOU,LAC,118,128,LAC
0021700476,2017-12-22,MIL,CHO,109,104,MIL
0021700477,2017-12-22,OKC,ATL,120,117,OKC
0021700478,2017-12-22,POR,DEN,85,102,DEN
0021700479,2017-12-22,GSW,LAL,113,106,GSW
0021700480,2017-12-23,TOR,PHI,102,86,TOR
0021700481,2017-12-23,CHO,MIL,111,106,CHO
0021700482,2017-12-23,IND,BRK,123,119,IND
0021700483,2017-12-23,WAS,ORL,130,103,WAS
0021700484,2017-12-23,ATL,DAL,112,107,ATL
0021700485,2017-12-23,BOS,CHI,117,92,BOS
0021700486,2017-12-23,MIA,NOP,94,109,NOP
0021700487,2017-12-23,MEM,LAC,115,112,MEM
0021700488,2017-12-23,UTA,OKC,89,103,OKC
0021700489,2017-12-23,GSW,DEN,81,96,DEN
0021700490,2017-12-23,PHO,MIN,106,115,MIN
0021700491,2017-12-23,LAL,POR,92,95,POR
0021700492,2017-12-23,SAC,SAS,99,108,SAS
0021700493,2017-12-25,NYK,PHI,98,105,PHI
0021700494,2017-12-25,GSW,CLE,99,92,GSW
0021700495,2017-12-25,BOS,WAS,103,111,WAS
0021700496,2017-12-25,OKC,HOU,112,107,OKC
0021700497,2017-12-25,LAL,MIN,104,121,MIN
0021700498,2017-12-26,DET,IND,107,83,DET
0021700499,2017-12-26,DAL,TOR,98,93,DAL
0021700500,2017-12-26,MIA,ORL,107,89,MIA
0021700501,2017-12-26,MIL,CHI,106,115,CHI
0021700502,2017-12-26,SAS,BRK,109,97,SAS
0021700503,2017-12-26,DEN,UTA,107,83,DEN
