game_id,game_date,home,away,home_pts,away_pts,winner
0022200066,2022-10-27,BRK,DAL,125,129,DAL
0022200067,2022-10-27,OKC,LAC,118,110,OKC
0022200068,2022-10-27,GSW,MIA,123,110,GSW
0022200069,2022-10-27,SAC,MEM,110,125,MEM
0022200070,2022-10-28,DET,ATL,112,136,ATL
0022200071,2022-10-28,ORL,CHO,113,93,ORL
0022200072,2022-10-28,BOS,CLE,123,132,CLE
0022200073,2022-10-28,TOR,PHI,90,112,PHI
0022200074,2022-10-28,WAS,IND,117,127,IND
0022200075,2022-10-28,MIL,NYK,119,108,MIL
0022200076,2022-10-28,MIN,LAL,111,102,MIN
0022200077,2022-10-28,SAS,CHI,129,124,SAS
0022200078,2022-10-28,DEN,UTA,117,101,DEN
0022200079,2022-10-28,PHO,NOP,124,111,PHO
0022200080,2022-10-28,POR,HOU,125,111,POR
0022200081,2022-10-29,SAC,MIA,119,113,SAC
0022200082,2022-10-29,CHO,GSW,120,113,CHO
0022200083,2022-10-29,BRK,IND,116,125,IND
0022200084,2022-10-29,CHI,PHI,109,114,PHI
0022200085,2022-10-29,MIL,ATL,123,115,MIL
0022200086,2022-10-29,DAL,OKC,111,117,OKC
0022200087,2022-10-29,UTA,MEM,124,123,UTA
0022200088,2022-10-30,LAC,NOP,91,112,NOP
0022200089,2022-10-30,BOS,WAS,112,94,BOS
0022200090,2022-10-30,CLE,NYK,121,108,CLE
0022200091,2022-10-30,DET,GSW,128,114,DET
0022200092,2022-10-30,SAS,MIN,107,98,SAS
0022200093,2022-10-30,DAL,ORL,114,105,DAL
0022200094,2022-10-30,PHO,HOU,124,109,PHO
0022200095,2022-10-30,LAL,DEN,121,110,LAL
0022200096,2022-10-31,CHO,SAC,108,115,SAC
0022200097,2022-10-31,WAS,PHI,111,118,PHI
0022200098,2022-10-31,BRK,IND,116,109,BRK
0022200099,2022-10-31,TOR,ATL,139,109,TOR
0022200100,2022-10-31,MIL,DET,110,108,MIL
0022200101,2022-10-31,UTA,MEM,121,105,UTA
0022200102,2022-10-31,LAC,HOU,95,93,LAC
0022200103,2022-11-01,BRK,CHI,99,108,CHI
0022200104,2022-11-01,MIA,GSW,116,109,MIA
0022200105,2022-11-01,OKC,ORL,116,108,OKC
0022200106,2022-11-01,PHO,MIN,116,107,PHO
0022200107,2022-11-02,CLE,BOS,114,113,CLE
0022200108,2022-11-02,PHI,WAS,111,121,WAS
0022200109,2022-11-02,MIA,SAC,110,107,MIA
0022200110,2022-11-02,NYK,ATL,99,112,ATL
0022200111,2022-11-02,CHI,CHO,106,88,CHI
0022200112,2022-11-02,HOU,LAC,101,109,LAC
0022200113,2022-11-02,MIL,DET,116,91,MIL
0022200114,2022-11-02,SAS,TOR,100,143,TOR
0022200115,2022-11-02,DAL,UTA,103,100,DAL
0022200116,2022-11-02,POR,MEM,106,111,MEM
0022200117,2022-11-02,LAL,NOP,120,117,LAL
0022200118,2022-11-03,ORL,GSW,130,129,ORL
0022200119,2022-11-03,OKC,DEN,110,122,DEN
0022200120,2022-11-04,DET,CLE,88,112,CLE
0022200121,2022-11-04,IND,MIA,101,99,IND
0022200122,2022-11-04,PHI,NYK,104,106,NYK
0022200123,2022-11-04,WAS,BRK,86,128,BRK
0022200124,2022-11-04,BOS,CHI,123,119,BOS
0022200125,2022-11-04,MEM,CHO,130,99,MEM
0022200126,2022-11-04,SAS,LAC,106,113,LAC
0022200127,2022-11-04,DAL,TOR,111,110,DAL
0022200128,2022-11-04,NOP,GSW,114,105,NOP
0022200129,2022-11-04,MIN,MIL,102,115,MIL
0022200130,2022-11-04,PHO,POR,106,108,POR
0022200131,2022-11-04,LAL,UTA,116,130,UTA
0022200132,2022-11-05,ORL,SAC,123,126,SAC
0022200133,2022-11-05,CHO,BRK,94,98,BRK
0022200134,2022-11-05,ATL,NOP,124,121,ATL
0022200135,2022-11-05,NYK,BOS,118,133,BOS
0022200136,2022-11-05,MIL,OKC,108,94,MIL
0022200137,2022-11-05,MIN,HOU,129,117,MIN
0022200138,2022-11-05,DEN,SAS,126,101,DEN
0022200139,2022-11-05,PHO,POR,102,82,PHO
0022200140,2022-11-06,LAL,CLE,100,114,CLE
0022200141,2022-11-06,TOR,CHI,113,104,TOR
0022200142,2022-11-06,MEM,WAS,103,97,MEM
0022200143,2022-11-06,LAC,UTA,102,110,UTA
0022200144,2022-11-07,CHO,WAS,100,108,WAS
0022200145,2022-11-07,ORL,HOU,127,134,HOU
0022200146,2022-11-07,DET,OKC,112,103,DET
0022200147,2022-11-07,IND,NOP,129,122,IND
0022200148,2022-11-07,PHI,PHO,100,88,PHI
0022200149,2022-11-07,ATL,MIL,117,98,ATL
0022200150,2022-11-07,MIA,POR,107,110,POR
0022200151,2022-11-07,CHI,TOR,111,97,CHI
0022200152,2022-11-07,MEM,BOS,106,109,BOS
0022200153,2022-11-07,MIN,NYK,107,120,NYK
0022200154,2022-11-07,SAS,DEN,109,115,DEN
0022200155,2022-11-07,DAL,BRK,96,94,DAL
0022200156,2022-11-07,GSW,SAC,116,113,GSW
0022200157,2022-11-07,UTA,LAL,139,116,UTA
0022200158,2022-11-07,LAC,CLE,119,117,LAC
0022200159,2022-11-09,CHO,POR,95,105,POR
0022200160,2022-11-09,IND,DEN,119,122,DEN
0022200161,2022-11-09,ORL,DAL,94,87,ORL
0022200162,2022-11-09,ATL,UTA,119,125,UTA
0022200163,2022-11-09,BOS,DET,128,112,BOS
0022200164,2022-11-09,BRK,NYK,112,85,BRK
0022200165,2022-11-09,TOR,HOU,116,109,TOR
0022200166,2022-11-09,CHI,NOP,111,115,NOP
0022200167,2022-11-09,MIN,PHO,117,129,PHO
0022200168,2022-11-09,OKC,MIL,132,136,MIL
0022200169,2022-11-09,SAS,MEM,122,124,MEM
0022200170,2022-11-09,LAC,LAL,114,101,LAC
0022200171,2022-11-09,SAC,CLE,127,120,SAC
0022200172,2022-11-10,WAS,DAL,113,105,WAS
0022200173,2022-11-10,ATL,PHI,104,95,ATL
0022200174,2022-11-10,MIA,CHO,117,112,MIA
0022200175,2022-11-10,NOP,POR,95,106,POR
0022200176,2022-11-11,BOS,DEN,131,112,BOS
0022200177,2022-11-11,ORL,PHO,114,97,ORL
0022200178,2022-11-11,NYK,DET,121,112,NYK
0022200179,2022-11-11,OKC,TOR,132,113,OKC
0022200180,2022-11-11,SAS,MIL,111,93,SAS
0022200181,2022-11-11,MEM,MIN,114,103,MEM
0022200182,2022-11-11,GSW,CLE,106,101,GSW
0022200183,2022-11-11,LAL,SAC,114,120,SAC
0022200184,2022-11-12,LAC,BRK,95,110,BRK
0022200185,2022-11-12,WAS,UTA,121,112,WAS
0022200186,2022-11-12,DET,BOS,108,117,BOS
0022200187,2022-11-12,IND,TOR,118,104,IND
0022200188,2022-11-12,PHI,ATL,121,109,PHI
0022200189,2022-11-12,MIA,CHO,132,115,MIA
0022200190,2022-11-12,DAL,POR,117,112,DAL
0022200191,2022-11-12,NOP,HOU,119,106,NOP
0022200192,2022-11-13,NYK,OKC,135,145,OKC
0022200193,2022-11-13,CLE,MIN,124,129,MIN
0022200194,2022-11-13,WAS,MEM,102,92,WAS
0022200195,2022-11-13,PHI,UTA,105,98,PHI
0022200196,2022-11-13,CHI,DEN,103,126,DEN
0022200197,2022-11-13,SAC,GSW,122,115,SAC
0022200198,2022-11-13,LAL,BRK,116,103,LAL
0022200199,2022-11-14,DET,TOR,111,115,TOR
0022200200,2022-11-14,ORL,CHO,105,112,CHO
0022200201,2022-11-14,BOS,OKC,126,122,BOS
0022200202,2022-11-14,MIA,PHO,113,112,MIA
0022200203,2022-11-14,HOU,LAC,106,122,LAC
0022200204,2022-11-14,MIL,ATL,106,121,ATL
0022200205,2022-11-14,GSW,SAS,132,95,GSW
0022200206,2022-11-15,NOP,MEM,113,102,NOP
0022200207,2022-11-15,DAL,LAC,103,101,DAL
0022200208,2022-11-15,UTA,NYK,111,118,NYK
0022200209,2022-11-15,POR,SAS,117,110,POR
0022200210,2022-11-15,SAC,BRK,153,121,SAC
0022200211,2022-11-16,CHO,IND,113,125,IND
0022200212,2022-11-16,ORL,MIN,108,126,MIN
0022200213,2022-11-16,WAS,OKC,120,121,OKC
0022200214,2022-11-16,ATL,BOS,101,126,BOS
0022200215,2022-11-16,TOR,MIA,112,104,TOR
0022200216,2022-11-16,MIL,CLE,113,98,MIL
0022200217,2022-11-16,NOP,CHI,124,110,NOP
0022200218,2022-11-16,DAL,HOU,92,101,HOU
0022200219,2022-11-16,DEN,NYK,103,106,NYK
0022200220,2022-11-16,PHO,GSW,130,119,PHO
0022200221,2022-11-17,POR,BRK,107,109,BRK
0022200222,2022-11-17,SAC,SAS,130,112,SAC
0022200223,2022-11-17,LAC,DET,96,91,LAC
0022200224,2022-11-18,WAS,MIA,107,106,WAS
0022200225,2022-11-18,CLE,CHO,132,122,CLE
0022200226,2022-11-18,PHI,MIL,110,102,PHI
0022200227,2022-11-18,CHI,ORL,107,108,ORL
0022200228,2022-11-18,HOU,IND,91,99,IND
0022200229,2022-11-18,MEM,OKC,121,110,MEM
0022200230,2022-11-18,DAL,DEN,127,99,DAL
0022200231,2022-11-18,NOP,BOS,109,117,BOS
0022200232,2022-11-18,UTA,PHO,134,133,UTA
0022200233,2022-11-18,GSW,NYK,111,101,GSW
0022200234,2022-11-18,LAL,DET,128,121,LAL
0022200235,2022-11-19,ATL,TOR,124,122,ATL
0022200236,2022-11-19,IND,ORL,114,113,IND
0022200237,2022-11-19,PHI,MIN,109,112,MIN
0022200238,2022-11-19,POR,UTA,113,118,UTA
0022200239,2022-11-19,LAC,SAS,119,97,LAC
0022200240,2022-11-20,PHO,NYK,116,95,PHO
0022200241,2022-11-20,WAS,CHO,106,102,WAS
0022200242,2022-11-20,SAC,DET,137,129,SAC
0022200243,2022-11-20,BRK,MEM,127,115,BRK
0022200244,2022-11-20,CLE,MIA,113,87,CLE
0022200245,2022-11-20,HOU,GSW,120,127,GSW
0022200246,2022-11-20,DAL,DEN,97,98,DEN
0022200247,2022-11-20,LAL,SAS,123,92,LAL
0022200248,2022-11-21,CLE,ATL,114,102,CLE
0022200249,2022-11-21,IND,ORL,123,102,IND
0022200250,2022-11-21,CHI,BOS,121,107,CHI
0022200251,2022-11-21,MIL,POR,119,111,MIL
0022200252,2022-11-21,MIN,MIA,105,101,MIN
0022200253,2022-11-21,NOP,GSW,128,83,NOP
0022200254,2022-11-21,OKC,NYK,119,129,NYK
0022200255,2022-11-21,LAC,UTA,121,114,LAC
0022200256,2022-11-22,PHI,BRK,115,106,PHI
0022200257,2022-11-22,MEM,SAC,109,113,SAC
0022200258,2022-11-22,DEN,DET,108,110,DET
0022200259,2022-11-22,PHO,LAL,115,105,PHO
0022200260,2022-11-23,CHO,PHI,107,101,CHO
0022200261,2022-11-23,CLE,POR,114,96,CLE
0022200262,2022-11-23,IND,MIN,101,115,MIN
0022200263,2022-11-23,ATL,SAC,115,106,ATL
0022200264,2022-11-23,BOS,DAL,125,112,BOS
0022200265,2022-11-23,MIA,WAS,113,105,MIA
0022200266,2022-11-23,TOR,BRK,98,112,BRK
0022200267,2022-11-23,MIL,CHI,113,118,CHI
0022200268,2022-11-23,OKC,DEN,126,131,DEN
0022200269,2022-11-23,SAS,NOP,110,129,NOP
0022200270,2022-11-23,UTA,DET,116,125,DET
0022200271,2022-11-23,GSW,LAC,124,107,GSW
0022200272,2022-11-25,CHO,MIN,110,108,CHO
0022200273,2022-11-25,ORL,PHI,99,107,PHI
0022200274,2022-11-25,NYK,POR,129,132,POR
0022200275,2022-11-25,BOS,SAC,122,104,BOS
0022200276,2022-11-25,IND,BRK,128,117,IND
0022200277,2022-11-25,MIA,WAS,110,107,MIA
0022200278,2022-11-25,HOU,ATL,128,122,HOU
0022200279,2022-11-25,MEM,NOP,132,111,MEM
0022200280,2022-11-25,MIL,CLE,117,102,MIL
0022200281,2022-11-25,OKC,CHI,123,119,OKC
0022200282,2022-11-25,SAS,LAL,94,105,LAL
0022200283,2022-11-25,PHO,DET,108,102,PHO
0022200284,2022-11-25,GSW,UTA,129,118,GSW
0022200285,2022-11-25,LAC,DEN,104,114,DEN
0022200286,2022-11-26,TOR,DAL,105,100,TOR
0022200287,2022-11-26,HOU,OKC,118,105,HOU
0022200288,2022-11-26,SAS,LAL,138,143,LAL
0022200289,2022-11-26,PHO,UTA,113,112,PHO
0022200290,2022-11-27,BRK,POR,111,97,BRK
0022200291,2022-11-27,MIN,GSW,114,137,GSW
0022200292,2022-11-27,LAC,IND,114,100,LAC
0022200293,2022-11-27,ATL,MIA,98,106,MIA
0022200294,2022-11-27,BOS,WAS,130,121,BOS
0022200295,2022-11-27,DET,CLE,94,102,CLE
0022200296,2022-11-27,NYK,MEM,123,127,MEM
0022200297,2022-11-27,ORL,PHI,103,133,PHI
0022200298,2022-11-27,MIL,DAL,124,115,MIL
0022200299,2022-11-28,PHI,ATL,104,101,PHI
0022200300,2022-11-28,WAS,MIN,142,127,WAS
0022200301,2022-11-28,BOS,CHO,140,105,BOS
0022200302,2022-11-28,BRK,ORL,109,102,BRK
0022200303,2022-11-28,TOR,CLE,100,88,TOR
0022200304,2022-11-28,NOP,OKC,105,101,NOP
0022200305,2022-11-28,DEN,HOU,129,113,DEN
0022200306,2022-11-28,UTA,CHI,107,114,CHI
0022200307,2022-11-28,SAC,PHO,117,122,PHO
0022200308,2022-11-28,LAL,IND,115,116,IND
0022200309,2022-11-29,DET,NYK,110,140,NYK
0022200310,2022-11-29,DAL,GSW,116,113,DAL
0022200311,2022-11-29,POR,LAC,112,118,LAC
0022200312,2022-11-30,CLE,PHI,113,85,CLE
0022200313,2022-11-30,ORL,ATL,108,125,ATL
0022200314,2022-11-30,BOS,MIA,134,121,BOS
0022200315,2022-11-30,BRK,WAS,113,107,BRK
0022200316,2022-11-30,NYK,MIL,103,109,MIL
0022200317,2022-11-30,MIN,MEM,109,101,MIN
0022200318,2022-11-30,NOP,TOR,126,108,NOP
0022200319,2022-11-30,OKC,SAS,119,111,OKC
0022200320,2022-11-30,DEN,HOU,120,100,DEN
0022200321,2022-11-30,PHO,CHI,132,113,PHO
0022200322,2022-11-30,UTA,LAC,125,112,UTA
0022200323,2022-11-30,SAC,IND,137,114,SAC
0022200324,2022-11-30,LAL,POR,128,109,LAL
0022200325,2022-12-01,DET,DAL,131,125,DET
0022200326,2022-12-02,CHO,WAS,117,116,CHO
0022200327,2022-12-02,ATL,DEN,117,109,ATL
0022200328,2022-12-02,BOS,MIA,116,120,MIA
0022200329,2022-12-02,BRK,TOR,114,105,BRK
0022200330,2022-12-02,CLE,ORL,107,96,CLE
0022200331,2022-12-02,MIL,LAL,129,133,LAL
0022200332,2022-12-02,MEM,PHI,117,109,MEM
0022200333,2022-12-02,SAS,NOP,99,117,NOP
0022200334,2022-12-02,PHO,HOU,121,122,HOU
0022200335,2022-12-02,UTA,IND,139,119,UTA
0022200336,2022-12-02,GSW,CHI,119,111,GSW
0022200337,2022-12-03,NYK,DAL,100,121,DAL
0022200338,2022-12-03,LAC,SAC,96,123,SAC
0022200339,2022-12-03,CHO,MIL,96,105,MIL
0022200340,2022-12-03,TOR,ORL,121,108,TOR
0022200341,2022-12-03,MIN,OKC,128,135,OKC
0022200342,2022-12-03,GSW,HOU,120,101,GSW
0022200343,2022-12-03,UTA,POR,111,116,POR
0022200344,2022-12-04,NOP,DEN,121,106,NOP
0022200345,2022-12-04,SAS,PHO,95,133,PHO
0022200346,2022-12-04,BRK,BOS,92,103,BOS
0022200347,2022-12-04,DET,MEM,112,122,MEM
0022200348,2022-12-04,NYK,CLE,92,81,NYK
0022200349,2022-12-04,WAS,LAL,119,130,LAL
0022200350,2022-12-04,SAC,CHI,110,101,SAC
0022200351,2022-12-04,POR,IND,116,100,POR
0022200352,2022-12-05,CHO,LAC,117,119,LAC
0022200353,2022-12-05,ORL,MIL,102,109,MIL
0022200354,2022-12-05,ATL,OKC,114,121,OKC
0022200355,2022-12-05,TOR,BOS,110,116,BOS
0022200356,2022-12-05,HOU,PHI,132,123,HOU
0022200357,2022-12-05,MEM,MIA,101,93,MEM
0022200358,2022-12-05,DAL,PHO,130,111,DAL
0022200359,2022-12-05,GSW,IND,104,112,IND
0022200360,2022-12-06,CLE,LAL,116,102,CLE
0022200361,2022-12-06,MIA,DET,96,116,DET
0022200362,2022-12-06,DEN,DAL,115,116,DAL
0022200363,2022-12-07,ORL,LAC,116,111,ORL
0022200364,2022-12-07,BRK,CHO,122,116,BRK
0022200365,2022-12-07,NYK,ATL,113,89,NYK
0022200366,2022-12-07,TOR,LAL,126,113,TOR
0022200367,2022-12-07,CHI,WAS,115,111,CHI
0022200368,2022-12-07,MEM,OKC,123,102,MEM
0022200369,2022-12-07,MIL,SAC,126,113,MIL
0022200370,2022-12-07,MIN,IND,121,115,MIN
0022200371,2022-12-07,NOP,DET,104,98,NOP
0022200372,2022-12-07,UTA,GSW,124,123,UTA
0022200373,2022-12-07,PHO,BOS,98,125,BOS
0022200374,2022-12-08,MIA,LAC,115,110,MIA
0022200375,2022-12-08,SAS,HOU,118,109,SAS
0022200376,2022-12-08,POR,DEN,120,121,DEN
0022200377,2022-12-09,CHO,NYK,102,121,NYK
0022200378,2022-12-09,IND,WAS,121,111,IND
0022200379,2022-12-09,ORL,TOR,113,109,ORL
0022200380,2022-12-09,BRK,ATL,120,116,BRK
0022200381,2022-12-09,CLE,SAC,95,106,SAC
0022200382,2022-12-09,PHI,LAL,133,122,PHI
0022200383,2022-12-09,MEM,DET,114,103,MEM
0022200384,2022-12-09,NOP,PHO,128,117,NOP
0022200385,2022-12-09,UTA,MIN,108,118,MIN
0022200386,2022-12-09,DAL,MIL,105,106,MIL
0022200387,2022-12-10,MIA,SAS,111,115,SAS
0022200388,2022-12-10,IND,BRK,133,136,BRK
0022200389,2022-12-10,WAS,LAC,107,114,LAC
0022200390,2022-12-10,CLE,OKC,110,102,CLE
0022200391,2022-12-10,CHI,DAL,144,115,CHI
0022200392,2022-12-10,GSW,BOS,123,107,GSW
0022200393,2022-12-10,DEN,UTA,115,110,DEN
0022200394,2022-12-10,POR,MIN,124,118,POR
0022200395,2022-12-11,NOP,PHO,129,124,NOP
0022200396,2022-12-11,DET,LAL,117,124,LAL
0022200397,2022-12-11,NYK,SAC,112,99,NYK
0022200398,2022-12-11,ORL,TOR,111,99,ORL
0022200399,2022-12-11,PHI,CHO,131,113,PHI
0022200400,2022-12-11,ATL,CHI,123,122,ATL
0022200401,2022-12-11,HOU,MIL,97,92,HOU
0022200402,2022-12-12,IND,MIA,82,87,MIA
0022200403,2022-12-12,WAS,BRK,100,112,BRK
0022200404,2022-12-12,MEM,ATL,128,103,MEM
0022200405,2022-12-12,DAL,OKC,121,114,DAL
0022200406,2022-12-12,SAS,CLE,112,111,SAS
0022200407,2022-12-12,POR,MIN,133,112,POR
0022200408,2022-12-12,LAC,BOS,113,93,LAC
0022200409,2022-12-13,PHI,SAC,123,103,PHI
0022200410,2022-12-13,MIL,GSW,128,111,MIL
0022200411,2022-12-13,HOU,PHO,111,97,HOU
0022200412,2022-12-13,UTA,NOP,121,100,UTA
0022200413,2022-12-13,LAL,BOS,118,122,BOS
0022200414,2022-12-14,CHO,DET,134,141,DET
0022200415,2022-12-14,IND,GSW,125,119,IND
0022200416,2022-12-14,ORL,ATL,135,124,ORL
0022200417,2022-12-14,TOR,SAC,123,124,SAC
0022200418,2022-12-14,CHI,NYK,120,128,NYK
0022200419,2022-12-14,OKC,MIA,108,110,MIA
0022200420,2022-12-14,SAS,POR,112,128,POR
0022200421,2022-12-14,DAL,CLE,90,105,CLE
0022200422,2022-12-14,DEN,WAS,141,128,DEN
0022200423,2022-12-14,LAC,MIN,99,88,LAC
0022200424,2022-12-15,HOU,MIA,108,111,MIA
0022200425,2022-12-15,MEM,MIL,142,101,MEM
0022200426,2022-12-15,UTA,NOP,132,129,UTA
0022200427,2022-12-15,LAC,PHO,95,111,PHO
0022200428,2022-12-16,CHO,ATL,106,125,ATL
0022200429,2022-12-16,DET,SAC,113,122,SAC
0022200430,2022-12-16,BOS,ORL,109,117,ORL
0022200431,2022-12-16,CLE,IND,118,112,CLE
0022200432,2022-12-16,PHI,GSW,118,106,PHI
0022200433,2022-12-16,TOR,BRK,116,119,BRK
0022200434,2022-12-16,CHI,NYK,91,114,NYK
0022200435,2022-12-16,OKC,MIN,110,112,MIN
0022200436,2022-12-16,DAL,POR,130,110,DAL
0022200437,2022-12-16,LAL,DEN,126,108,LAL
0022200438,2022-12-17,LAC,WAS,102,93,LAC
0022200439,2022-12-17,SAS,MIA,101,111,MIA
0022200440,2022-12-17,CLE,DAL,100,99,CLE
0022200441,2022-12-17,HOU,POR,95,107,POR
0022200442,2022-12-17,MIL,UTA,123,97,MIL
0022200443,2022-12-17,OKC,MEM,115,109,OKC
0022200444,2022-12-17,PHO,NOP,118,114,PHO
0022200445,2022-12-18,BOS,ORL,92,95,ORL
0022200446,2022-12-18,IND,NYK,106,109,NYK
0022200447,2022-12-18,DET,BRK,121,124,BRK
0022200448,2022-12-18,TOR,GSW,110,126,GSW
0022200449,2022-12-18,MIN,CHI,150,126,MIN
0022200450,2022-12-18,DEN,CHO,119,115,DEN
0022200451,2022-12-18,LAL,WAS,119,117,LAL
0022200452,2022-12-19,CLE,UTA,122,99,CLE
0022200453,2022-12-19,PHI,TOR,104,101,PHI
0022200454,2022-12-19,ATL,ORL,126,125,ATL
0022200455,2022-12-19,HOU,SAS,105,124,SAS
0022200456,2022-12-19,MIN,DAL,116,106,MIN
0022200457,2022-12-19,NOP,MIL,119,128,MIL
0022200458,2022-12-19,OKC,POR,123,121,OKC
0022200459,2022-12-19,PHO,LAL,130,104,PHO
0022200460,2022-12-19,SAC,CHO,119,125,CHO
0022200461,2022-12-20,DET,UTA,111,126,UTA
0022200462,2022-12-20,MIA,CHI,103,113,CHI
0022200463,2022-12-20,NYK,GSW,132,94,NYK
0022200464,2022-12-20,PHO,WAS,110,113,WAS
0022200465,2022-12-20,DEN,MEM,105,91,DEN
0022200466,2022-12-21,CLE,MIL,114,106,CLE
0022200467,2022-12-21,PHI,DET,113,93,PHI
0022200468,2022-12-21,ATL,CHI,108,110,CHI
0022200469,2022-12-21,BOS,IND,112,117,IND
0022200470,2022-12-21,BRK,GSW,143,113,BRK
0022200471,2022-12-21,NYK,TOR,106,113,TOR
0022200472,2022-12-21,HOU,ORL,110,116,ORL
0022200473,2022-12-21,MIN,DAL,99,104,DAL
0022200474,2022-12-21,OKC,POR,101,98,OKC
0022200475,2022-12-21,SAC,LAL,134,120,SAC
0022200476,2022-12-21,LAC,CHO,126,105,LAC
0022200477,2022-12-22,NOP,SAS,126,117,NOP
0022200478,2022-12-22,UTA,WAS,120,112,UTA
0022200479,2022-12-23,ORL,SAS,133,113,ORL
0022200480,2022-12-23,PHI,LAC,119,114,PHI
0022200481,2022-12-23,ATL,DET,130,105,ATL
0022200482,2022-12-23,BOS,MIN,121,109,BOS
0022200483,2022-12-23,BRK,MIL,118,100,BRK
0022200484,2022-12-23,CLE,TOR,107,118,TOR
0022200485,2022-12-23,NYK,CHI,117,118,CHI
0022200486,2022-12-23,MIA,IND,108,111,IND
0022200487,2022-12-23,HOU,DAL,106,112,DAL
0022200488,2022-12-23,OKC,NOP,125,128,NOP
0022200489,2022-12-23,DEN,POR,120,107,DEN
0022200490,2022-12-23,PHO,MEM,100,125,MEM
0022200491,2022-12-23,SAC,WAS,111,125,WAS
0022200492,2022-12-23,LAL,CHO,130,134,CHO
0022200493,2022-12-25,NYK,PHI,112,119,PHI
0022200494,2022-12-25,DAL,LAL,124,115,DAL
0022200495,2022-12-25,BOS,MIL,139,118,BOS
0022200496,2022-12-25,GSW,MEM,123,109,GSW
0022200497,2022-12-25,DEN,PHO,128,125,DEN
0022200498,2022-12-26,CLE,BRK,117,125,BRK
0022200499,2022-12-26,DET,LAC,131,142,LAC
0022200500,2022-12-26,MIA,MIN,113,110,MIA
0022200501,2022-12-26,CHI,HOU,118,133,HOU
0022200502,2022-12-26,NOP,IND,113,93,NOP
0022200503,2022-12-26,SAS,UTA,126,122,SAS
